"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Alterations of source and connectivity EEG patterns under simulated deep-SEA condition","S. F. Storti; E. Formaggio; M. Melucci; F. Faralli; L. Ricciardi; G. Menegaz; L. Pastena","Dept of Computer Science, University of Verona, Verona, Italy; Dept of Neurophysiology, Foundation IRCCS San Camillo Hospital, Italy; Italian Navy Medical Service Comsubin Varignano, Italy; Italian Navy Medical Service Comsubin Varignano, Italy; Italian Navy Medical Service Comsubin Varignano, Italy; Dept of Computer Science, University of Verona, Verona, Italy; Dept of Neurological Sciences, University of Rome, Rome, Italy",2015 IEEE 12th International Symposium on Biomedical Imaging (ISBI),"23 Jul 2015","2015","","","339","342","New wireless technologies can overcome technical and safety problems of older ones for recording biological signals in hyperbaric chamber. In an application of a Bluetooth system, we measured the electroencephalographic (EEG) activity in professional divers in a hyperbaric chamber to determine how oxygen affects the brain activity. The cortical sources and the connectivity of the EEG rhythms were estimated in three conditions: breathing air at sea level; breathing O2 at a simulated depth of 18 msw; breathing air at sea level after decompression. The oxygen condition was characterized by an amplitude increase in the alpha and beta sources in the parietal and occipital areas and decrease in the occipital delta and theta sources for at least 20 mins, with a parallel disconnection of the frontal-parietal links in the early minutes of O2 breathing. These results may be relevant for establishing a reference point in future studies on oxygen-sensitive subjects.","1945-8452","978-1-4799-2374-8","10.1109/ISBI.2015.7163882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7163882","Bluetooth;EEG;hyperbaric chamber;oxygen toxicity;signal processing;brain connectivity","Electroencephalography;Bluetooth;Brain;Electrodes;Wireless communication;Safety","","4","","8","IEEE","23 Jul 2015","","","IEEE","IEEE Conferences"
"Robust Epileptic Seizure Detection Using Multiscale Distribution Entropy Analysis for Short EEG Recordings","J. -O. Park; D. -Y. Lee; Y. -S. Choi","Dept. of Electronics and Communication Engineering, Kwangwoon University, Seoul, Republic of Korea; Dept. of Electronics and Communication Engineering, Kwangwoon University, Seoul, Republic of Korea; Dept. of Electronics and Communication Engineering, Kwangwoon University, Seoul, Republic of Korea",2021 International Conference on Information Networking (ICOIN),"2 Feb 2021","2021","","","473","476","In the world, epilepsy is a common neurological disorder, and around 50 million people have epilepsy. The risk of premature death in epileptic patients is up to 3 times higher than the general population. To improve epilepsy patients' quality of life, the use of non-invasive brain rhythm, i.e., electroencephalogram (EEG) has an important role in detecting an epileptic seizure that is the hallmark of epilepsy. By measuring the complexity of the EEG signals from patients, various entropy methods are used for detecting a variety of types of epileptic seizures. Conventional entropy methods such as the Approximate Entropy (ApEn) and Sample Entropy (SampEn) are dependent on data length and predetermined parameters. Here, we present a multiscale extension of Distribution Entropy (DistEn) that addresses the disadvantages of conventional entropy measures, which is referred to as multiscale DistEn (MDE). The proposed MDE is composed of a moving averaging procedure and DistEn estimation to reflect the reliable complexities over multiple temporal scales for short length EEG signals. The validation of the performance of MDE using actual normal and epileptic EEG signals is carried out. The experimental results show that MDE yields an outstanding performance in distinguishing the ictal EEG recordings compared to other entropy measures for short EEG recordings.","1976-7684","978-1-7281-9101-0","10.1109/ICOIN50884.2021.9333993","National Research Foundation; Kwangwoon University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9333993","epilepsy;epileptic seizure;electroencephalogram (EEG);Distribution Entropy (DistEn);Multiscale Distribution Entropy (MDE)","Statistical analysis;Sociology;Epilepsy;Electroencephalography;Entropy;Robustness;Complexity theory","","1","","9","IEEE","2 Feb 2021","","","IEEE","IEEE Conferences"
"Attention-based model for smart EEG Categorization","N. B. Krishna; D. D. Ganesh; M. Sakthivel; K. Nithya Sree; I. Arshithalakshmigayathri","School of Computing, Mohan Babu University (Erstwhile Sree Vidyanikethan Engineering College), Tirupati, Andhra Pradesh, India; School of Computing, Mohan Babu University (Erstwhile Sree Vidyanikethan Engineering College), Tirupati, Andhra Pradesh, India; School of Computing, Mohan Babu University (Erstwhile Sree Vidyanikethan Engineering College), Tirupati, Andhra Pradesh, India; Department of CSE, Sree Vidyanikethan Engineering College, Tirupati, Andhra Pradesh, India; Department of CSE, Sree Vidyanikethan Engineering College, Tirupati, Andhra Pradesh, India","2023 International Conference on Advances in Computing, Communication and Applied Informatics (ACCAI)","4 Aug 2023","2023","","","1","7","Deep learning advancements are focusing on attentional mechanisms for graph analysis to pinpoint the crucial elements for improved decision-making. By using attentional mechanisms, the network can improve the accuracy of the classification task by focusing on the most important parts of the input signals. Functional connectivity of the human brain is a complex field requiring expert clinical knowledge due to the swift alterations in bodily functions, anomalies, and significant differences between individuals often present in EEG signals. These factors make it challenging to accurately classify EEG signals as normal or abnormal. However, the classification task can be made more manageable by using brain network representation of EEG signals. Brain network representation allows for the creation of a graph-based model of the functional connectivity of the human brain, which can be used to recognize important patterns and features in the EEG signals that are relevant to specific brain activities or conditions. The aim is to assess the efficacy of attentional mechanisms in a crucial scenario by examining the brain network representation of EEG signals recorded during a task that involves distinguishing between normal and abnormal EEG patterns.","","979-8-3503-1590-5","10.1109/ACCAI58221.2023.10199507","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10199507","Attentional Mechanisms;EEG Classification;Brain Networkrepresentation;Graph Analysis","Deep learning;Neuroscience;Focusing;Brain modeling;Electroencephalography;Robustness;Pattern recognition","","","","16","IEEE","4 Aug 2023","","","IEEE","IEEE Conferences"
"Implementation of EEG Approach for Detection of Upper Limb Movement","N. E. S. Alam; M. H. K. Azman; Z. M. Yusof; J. A. Shah; K. Kadir","R4R Research Lab, Universiti Kuala Lumpur British Malaysian Institute, Gombak, Selangor, Malaysia; R4R Research Lab, Universiti Kuala Lumpur British Malaysian Institute, Gombak, Selangor, Malaysia; R4R Research Lab, Universiti Kuala Lumpur British Malaysian Institute, Gombak, Selangor, Malaysia; R4R Research Lab, Universiti Kuala Lumpur British Malaysian Institute, Gombak, Selangor, Malaysia; R4R Research Lab, Universiti Kuala Lumpur British Malaysian Institute, Gombak, Selangor, Malaysia","2019 IEEE International Conference on Smart Instrumentation, Measurement and Application (ICSIMA)","6 Apr 2020","2019","","","1","5","Electroencephalography (EEG) signals are one of the robust electrophysiological monitoring methods to detect and record the electrical activity of the brain. This paper presents the detection of movement by implementing an EEG approach whilst performing seven different tasks that cover up full range of motion (ROM) from extension to flexion. EEG signals are captured by using Emotiv Epoc+ which are recorded by using Emotiv Xavier software. In conjunction, we also use force sensor which performs as a reference to synchronize the EEG signals with the upper limb movement. EEG signals were recorded from 39 healthy subjects comprising of 28 males and 11 females. The raw data of Emotiv was load into the Matlab for filtering, preprocessing and feature extraction. The feature used in this paper are mainly based on Hjorth Parameter. Our experimental result shows that, Area Under Curve (AUC) performance increases with increases in window size. The F1 score can be increased by reducing the gap between the class imbalance. Due to class imbalance, our results are not promising. The classification accuracy can be improved based on the performance of the feature extraction. The detection movement by using EEG signals is in future will be used to assist disable people with activities of daily living such as for post stroke rehabilitation.","2640-6535","978-1-7281-3952-4","10.1109/ICSIMA47653.2019.9057304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9057304","EEG Signal Processing;Event Detection;Hjorth;Parameter","Electroencephalography;Microsoft Windows;Complexity theory;Electrodes;Feature extraction;Task analysis","","","","19","IEEE","6 Apr 2020","","","IEEE","IEEE Conferences"
"Implementation of optimized technique for enhancing EEG signal Quality by improving Signal to Noise Ratio","S. Chakraborty; R. Raman; R. Upadhayay; Rahul","Department of Electronics and Communication, Nitte Meenakshi Institute of Technology, Bengaluru, India; Department of Electronics and Communication, Nitte Meenakshi Institute of Technology, Bengaluru, India; Department of Electronics and Communication, Nitte Meenakshi Institute of Technology, Bengaluru, India; Department of Electronics and Communication, Nitte Meenakshi Institute of Technology, Bengaluru, India",2024 International Conference on Intelligent Algorithms for Computational Intelligence Systems (IACIS),"24 Oct 2024","2024","","","1","6","Optimized technique for enhancing EEG signal quality by improving the signal-to-noise ratio (SNR). EEG signals are inherently noisy due to various factors, such as the presence of biological and environmental artifacts, and low amplitude of brain signals. The proposed technique involves the application of advanced signal processing algorithms, including wavelet denoising, independent component analysis (ICA), and adaptive filtering. These algorithms are applied sequentially to reduce noise and improve the SNR of EEG signals. The proposed technique was tested on real EEG data and showed a significant improvement in the quality of the EEG signals. The results demonstrate that the optimized technique can effectively enhance the SNR of EEG signals and improve their quality, which could have important implications in clinical and research applications of EEG.","","979-8-3503-6066-0","10.1109/IACIS61494.2024.10721677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10721677","EEG signal Quality;signal-to-noise ratio (SNR);wavelet denoising;independent component analysis (ICA);adaptive filtering","Brain;Filtering;Noise reduction;Signal processing algorithms;Wavelet analysis;Electroencephalography;Recording;Reliability;Noise measurement;Signal to noise ratio","","","","13","IEEE","24 Oct 2024","","","IEEE","IEEE Conferences"
"The influence of acute stress on brain dynamics","C. -T. Lin; Y. -K. Wang; J. -W. Fan; S. -A. Chen","Department of Computer Science, National Chiao Tung University, Hsinchu, Taiwan; Department of Computer Science, National Chiao Tung University, Hsinchu, Taiwan; Department of Electrical and Control Engineering, National Chiao Tung University, Hsinchu, Taiwan; Department of Electrical and Control Engineering, National Chiao Tung University, Hsinchu, Taiwan","2013 IEEE Symposium on Computational Intelligence, Cognitive Algorithms, Mind, and Brain (CCMB)","26 Sep 2013","2013","","","6","10","Living under high stress may be unhealthy. This study explores electroencephalography (EEG) correlated with stressful circumstances by using the task-switching paradigm with feedback information. According to the behavioral and physiological evidence, acute stress created by this paradigm affected the performance of participants. Under stress, the participants responded quickly and inaccurately. The EEG results correlated with acute stress were found in the frontal midline cortex, especially on the theta and alpha bands. These specific factors are considered importance features for detecting the influence of stress by applying various machine-learning methods and neuro-fuzzy systems. This comprehensive study can provide knowledge for studying stress and designing Brain-Computer Interface (BCI) systems in the future.","","978-1-4673-5871-2","10.1109/CCMB.2013.6609158","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6609158","EEG;Task Switching;Stress;Neuro-Fuzzy System;Brain-Computer Interface (BCI)","Stress;Electroencephalography;Time factors;Switches;Heart rate;Educational institutions;Accuracy","","","","19","IEEE","26 Sep 2013","","","IEEE","IEEE Conferences"
"A Survey on Neuromarketing Using EEG Signals","V. Khurana; M. Gahalawat; P. Kumar; P. P. Roy; D. P. Dogra; E. Scheme; M. Soleymani","Department of Computer Science and Engineering, Indian Institute of Technology Roorkee, Roorkee, India; Department of Computer Science and Engineering, Indian Institute of Technology Roorkee, Roorkee, India; Institute of Biomedical Engineering, University of New Brunswick, Fredericton, NB, Canada; Department of Computer Science and Engineering, Indian Institute of Technology Roorkee, Roorkee, India; School of Electrical Sciences, Indian Institute of Technology Bhubaneswar, Bhubaneswar, India; Institute of Biomedical Engineering, University of New Brunswick, Fredericton, NB, Canada; Institute for Creative Technologies, University of Southern California, Los Angeles, CA, USA",IEEE Transactions on Cognitive and Developmental Systems,"10 Dec 2021","2021","13","4","732","749","Neuromarketing is the application of neuroscience to the understanding of consumer preferences toward products and services. As such, it studies the neural activity associated with preference and purchase intent. Neuromarketing is considered an emerging area of research, driven in part by the approximately 400 billion dollars spent annually on advertisement and promotion. Given the size of this market, even a slight improvement in performance can have an immense impact. Traditional approaches to marketing consider a posteriori user feedback in the form of questionnaires, product ratings, or review comments, but these approaches do not fully capture or explain the real-time decision-making process of consumers. Various physiological measurement techniques have been proposed to facilitate the recording of this crucial aspect of the decision-making process, including brain imaging techniques [functional magnetic resonance imaging (fMRI), electroencephalography (EEG), steady state topography (SST)], and various biometric sensors. The use of EEG in neuromarketing is especially promising. EEG detects the sequential changes of brain activity, without appreciable time delay, needed to assess both the unconscious reaction and sensory reaction of the customer. Several types of EEG devices are now available in the market, each with its own advantages and disadvantages. Researchers have conducted experiments using many of these devices, across different age groups and different categories of products. Because of the deep insights that can be gained, the field of neuromarketing research is carefully monitored by consumer and research protection groups to ensure that subjects are properly protected. This article surveys a range of considerations for EEG-based neuromarketing strategies, including the types of information that can be gathered, how marketing stimuli are presented to consumers, how such strategies may affect the consumer in terms of appeal and memory, machine learning techniques applied in the field, and the variety of challenges faced, including ethics, in this emerging field.","2379-8939","","10.1109/TCDS.2021.3065200","Army Research Office under Cooperative Agreement(grant numbers:W911NF-20-2-0053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9377473","E-commerce;electroencephalography (EEG);neuromarketing;neuroscience","Electroencephalography;Neuroscience;Brain modeling;Functional magnetic resonance imaging;Consumer behavior;Neural activity;Pricing;Electronic commerce;Consumer behavior;Market research","","42","","191","IEEE","12 Mar 2021","","","IEEE","IEEE Journals"
"FPGA implementation of Morlet continuous wavelet transform for EEG analysis","Y. T. Qassim; T. Cutmore; D. James; D. Rowlands","Centre of Wireless Monitoring and Applications, Griffith University, Brisbane, Australia; Centre of Wireless Monitoring and Applications, Griffith University, Brisbane, Australia; Centre of Wireless Monitoring and Applications, Griffith University, Brisbane, Australia; Centre of Wireless Monitoring and Applications, Griffith University, Brisbane, Australia",2012 International Conference on Computer and Communication Engineering (ICCCE),"20 Aug 2012","2012","","","59","64","This article presents the design and implementation of continuous wavelet transform (CWT) of nonstationary Electroencephalogram (EEG) signals using a Spartan 3AN FPGA. The widely applied Morlet wavelet function was used for obtaining the CWT coefficients. The complex convolutions were executed in Fourier space using simple multipliers. Altium designer was used to import Xilinx FFT core configured in Radix 4. Two VHDL controllers were built to control the FFT core operation (which handles both the FFT-IFFT computations) for the first controller; and the multiplication processes in between for the second one. The results showed that the digital architecture of Morlet wavelet function in Fourier space is very time efficient. By an optimized trade-off between speed and silicon area, the design can produce the wavelet coefficients at all scales of 1024 points EEG signal in approximately 1 msec when it runs at maximum clock speed of 125 MHz.","","978-1-4673-0479-5","10.1109/ICCCE.2012.6271152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6271152","wavelet transform;VHDL;FPGA;EEG;FFT;ERP","Continuous wavelet transforms;Electroencephalography;Frequency domain analysis;Field programmable gate arrays;Process control;Clocks","","11","","17","IEEE","20 Aug 2012","","","IEEE","IEEE Conferences"
"Classification of Brain Activity Patterns Using Machine Learning Based on EEG Data","M. S. Murtazina; T. V. Avdeenko","Novosibirsk State Technical University, Novosibirsk, Russia; Novosibirsk State Technical University, Novosibirsk, Russia","2020 1st International Conference Problems of Informatics, Electronics, and Radio Engineering (PIERE)","12 Jan 2021","2020","","","219","224","The article is devoted to the classification of brain activity patterns using machine learning based on EEG data. The aim of the study is to compare the results of machine learning algorithms depending on the chosen strategy for preparing EEG data and extracting features for the training sample with the example of the identifying fists motor activity task. A brief review of scientific works concerning identification of motor and imaginary activity according to EEG data is presented. An overview of the software for viewing and processing EEG records is also given. The key peculiarities of preliminary preparation of the EEG data are analyzed including removal of artifacts and choice of the channels. The approaches to the selection of a set of features for extraction are analyzed. Description of machine learning tools used to classify patterns of brain activity based on the EEG data is given. During the experiment, the following machine learning methods were studied to classify the EEG data: nearest neighbor method, support vector machine, artificial neural network. Pre-processing of EEG data was performed with use of EDFbrowser. To remove artifacts, a Butterworth banpass filter was used. To extract features, Python software libraries for data processing and analysis were used. WEKA-3-8-4 library of machine learning algorithms was used for training classification models.","","978-1-7281-8990-1","10.1109/PIERE51041.2020.9314660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314660","EEG;preprocessing of data;machine learning;extraction of features","Electroencephalography;Feature extraction;Electrodes;Machine learning;Data mining;Software;Training","","6","","30","IEEE","12 Jan 2021","","","IEEE","IEEE Conferences"
"An End-to-End EEG Channel Selection Method with Residual Gumbel Softmax for Brain-Assisted Speech Enhancement","Q. -T. Xu; J. Zhang; Z. -H. Ling","NERC-SLIP, University of Science and Technology of China (USTC); NERC-SLIP, University of Science and Technology of China (USTC); NERC-SLIP, University of Science and Technology of China (USTC)","ICASSP 2024 - 2024 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","18 Mar 2024","2024","","","10131","10135","Brain-assisted speech enhancement (SE) has gained an increasing attention recently, as electroencephalogram (EEG) measurements somehow reflect auditory attention clues. The design of an EEG cap with sparse channel distributions can save the hardware cost, setup time as well as algorithmic complexity, which can be done by EEG channel selection, as it was shown that the multichannel EEG signals are highly correlated and redundant. In this paper, we thus propose an end-to-end EEG channel selection method based on a weighted residual structure, called Residual Gumbel Selection (ResGS), for the neuro-steered SE task. The use of residual connections can lead to a more efficient and stable training procedure. The proposed ResGS consists of the weighted residual training and fine-tuning steps. Experimental results on a public dataset validate the efficacy of the proposed method in channel selection and show that a small subset of channels is enough to achieve a near-optimal performance.","2379-190X","979-8-3503-4485-1","10.1109/ICASSP48485.2024.10446263","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10446263","EEG channel selection;neuro-steered speech enhancement;Gumbel softmax function;multi-talker conditions","Training;Costs;Signal processing algorithms;Speech enhancement;Signal processing;Gain measurement;Electroencephalography","","4","","31","IEEE","18 Mar 2024","","","IEEE","IEEE Conferences"
"WaveFusion Squeeze-and-Excitation: Towards an Accurate and Explainable Deep Learning Framework in Neuroscience","M. Briden; N. Norouzi","UC Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz, Santa Cruz, CA, USA",2021 43rd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"9 Dec 2021","2021","","","1092","1095","We introduce WaveFusion Squeeze-and-Excite, a multi-modal deep fusion architecture, as a practical and effective framework for classifying and localizing neurological events. WaveFusion SE is composed of lightweight CNNs for per-lead time-frequency analysis and an attention network called squeeze and excitation network with a temperature factor for effectively integrating lightweight modalities for final prediction. Our proposed architecture demonstrates high accuracy in classifying subjects’ anxiety levels with an overall accuracy of 97.53%, beating prior approaches by a considerable margin. As will also be demonstrated in the paper, our approach allows for real-time localization of neurological events during the inference without any additional post-processing. This is a great step towards an explainable DL framework for neuroscience applications.","2694-0604","978-1-7281-1179-7","10.1109/EMBC46164.2021.9630605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9630605","","Location awareness;Deep learning;Time-frequency analysis;Neuroscience;Temperature;Anxiety disorders;Neural activity","Deep Learning;Humans","3","","17","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"Research on the dynamic changes of drivers' emotion in long tunnel base on EEG","J. Yan; P. Tao; P. Shao; W. Xiu; L. Wang","School of Electrical and Control Engineering North China University of Technology, Beijing, China; School of Electrical and Control Engineering North China University of Technology, Beijing, China; School of Electrical and Control Engineering North China University of Technology, Beijing, China; School of Electrical and Control Engineering North China University of Technology, Beijing, China; School of Electrical and Control Engineering North China University of Technology, Beijing, China",2017 Chinese Automation Congress (CAC),"1 Jan 2018","2017","","","6943","6946","Electroencephalogram (EEG) is a widely used experimental tool in psychological research. In this study, we used EEG to research the driving safety by measuring the dynamic changes of drivers' emotions in a long tunnel. Through the study whether there was a tunnel, and whether there was a large amount of traffic flow in the tunnel, we found a long tunnel only makes a slight negative effect on driver's emotion, but a large amount of traffic flow could make an obvious negative effect on driver's emotion. As driver's negative emotions could lower the driving safety in the tunnel, we should control the traffic flow in the tunnel to reduce the possibility of congestion.","","978-1-5386-3524-7","10.1109/CAC.2017.8244029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8244029","EEG;long tunnel;emotion;driving safety","Electroencephalography;Vehicles;Accidents;Safety;Physiology;Roads;Control engineering","","3","","20","IEEE","1 Jan 2018","","","IEEE","IEEE Conferences"
"Stress Pattern Recognition Using Spatio Temporal Features Based on EEG Sport Simulation","D. Risqiwati; H. Ooshima; H. Sato; A. D. Wibawa; E. S. Pane; M. H. Purnomo","Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Systems Science and Engineering, Shibaura Institute of Technology Saitama, Japan; Department of Systems Science and Engineering, Shibaura Institute of Technology Saitama, Japan; Dept of Electrical Engineering Medical Technology, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Industrial Training and Education of Surabaya Ministry of Industry RI, Surabaya, Indonesia; Dept of Electrical Engineering, Dept of Computer Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2024 IEEE Industrial Electronics and Applications Conference (IEACon),"24 Dec 2024","2024","","","224","229","Several emotional factors that can induce stress affect participants performance during the competition, such as choking under pressure. This study aims to evaluate the performance of golf players under psychological pressure by creating a scenario in a golf putting simulation test. We forced each participant to compete by making a monetary reward scenario based on their winning score to increase each participant's stress level. Their winning score is classified as poor or good by measuring the distance to the target achievement. The objective is to detect the stress pattern by observing the prominent features and window segments in the alpha band. Our approach is processing the EEG data by wavelet transform and extracting the data into spatio temporal features in the central and occipital lobe. Our investigation found that the maximum amplitude and band power feature values were higher when the participants performed well, and this pattern is reversed when the participant's performance is poor. Meanwhile, based on brain area activity in a good performance, we found that central area activity is high from the first to the fourth segment. In contrast, occipital area activity is high only until the third segment. Following these parts, brain activity decreases compared to its previous state. This study also discovered that the significant segment window is located in the tenth segment, with a P-value < 0.05 between good and poor performance. Thus, this analysis's results can be used to recommend neurofeedback training for athletes to prevent choking under pressure.","","979-8-3503-8297-6","10.1109/IEACon61321.2024.10797309","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10797309","Emotion;EEG;Stress pattern recognition;Sport performance;Choking under pressure;Alpha band","Wavelet transforms;Training;Time-frequency analysis;Psychology;Human factors;Feature extraction;Electroencephalography;Occipital Lobe;Time-domain analysis;Neurofeedback","","","","19","IEEE","24 Dec 2024","","","IEEE","IEEE Conferences"
"Investigating the correlation between the neural activity and task performance in a psychomotor vigilance test","Z. Hu; Y. Sun; J. Lim; N. Thakor; A. Bezerianos","Department of Electronic Engineering, Tsinghua University, China; Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore, Singapore; NA; Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore, Singapore; Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore, Singapore",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","4725","4728","Neural activity is known to correlate with decrements in task performance as individuals enter the state of mental fatigue which might lead to lowered productivity and increased safety risks. Incorporating a passive brain computer interface (BCI) technique that detects changes in subject's neural activity and predicts the behavioral performance when the subject is underperforming might be a promising approach to reduce human error in real-world situations. Here, we developed a reliable model using EEG power spectrum to estimate time-on-task performance in a psychomotor vigilance test (PVT) which can fit across individuals. High correlation between the estimated and actual reaction time was achieved. Hence, our results illustrate the feasibility for modeling time-on-task decrements in performance among different individuals from their brainwave activity, with potential applications in several domains, including traffic and industrial safety.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7319449","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7319449","","Electroencephalography;Brain modeling;Estimation;Correlation coefficient;Correlation;Fatigue;Data models","Attention;Brain Waves;Brain-Computer Interfaces;Electroencephalography;Female;Humans;Male;Mental Fatigue;Models, Biological;Models, Neurological;Nontherapeutic Human Experimentation;Psychomotor Performance;Reaction Time;Regression Analysis;Task Performance and Analysis;Young Adult","","","18","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Effect of acute aerobic exercise on EEG rhythms stressed from sound and mental task","S. Nishifuji; D. Maino; S. Tanaka","Department of Electrical and Electronic Engineering, Yamaguchi University, Ube, Japan; Department of Electrical and Electronic Engineering, Yamaguchi University, Ube, Japan; Department of Electrical and Electronic Engineering, Yamaguchi University, Ube, Japan",SICE Annual Conference 2011,"27 Oct 2011","2011","","","1610","1614","We investigated response of electroencephalogram (EEG) to acute aerobic exercise with low intensity after performing mental task with listening to sound in order to measure a recovery effect of the acute exercise on the EEG. The mean amplitude of the low-alpha wave (8-10 Hz) was reduced during performing mental arithmetic and/or listening to 5 KHz unpleasant tone by 7-17 %. In particular, the mean amplitude in the low-alpha wave showed statistically significant difference between the mental arithmetic during listening to the 5 KHz tone and the resting state prior to stress experiments. On the other hand, the low-alpha wave was fixed after an acute exercise of 20 min; the mean amplitude exceeded up to 29 % of the amplitude in the pre-stressed resting. Similar results were obtained for the theta wave. Contrastively other EEG rhythms with higher frequency (high-alpha (10-13Hz), beta (15-30Hz) and gamma (30-45Hz) waves) showed no significant main effect of experimental conditions. The observation indicates that the acute exercise with low intensity may be responsible for the recovery / enhancement of the low-alpha and theta waves.","","978-4-907764-39-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6060223","EEG rhythm;alpha wave;acute exercise;stress;mental task","Electroencephalography;Stress;Analysis of variance;Heart beat;Biomedical monitoring;Rhythm;Humans","","","","16","","27 Oct 2011","","","IEEE","IEEE Conferences"
"Default resting state EEG activity mathematical analysis as the new neurophysiological technology","S. Gulyaev; A. Garmash","Engineering and physics institute of biomedicine MEPHI, Moscow, Russia; Engineering and physics institute of biomedicine MEPHI, Moscow, Russia",2024 8th Scientific School Dynamics of Complex Networks and their Applications (DCNA),"21 Oct 2024","2024","","","87","91","The relative stagnation of the EEG method significantly complicates the assessment of clinical borderline psychopathological states that are actively observed in modern society. The purpose of the study was to show the possibilities of mathematical analysis of EEG microstates as a new method of clinical EEG diagnostics. The results made it possible to determine that the use of mathematical processing of EEG signals makes it possible to visualize individual cognitive profiles of the disease, which differ significantly from indicators of normal brain activity. These studies make it possible to offer practical psychiatry a new objective method for studying human cognitive functions.","2770-744X","979-8-3503-9083-4","10.1109/DCNA63495.2024.10718452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10718452","electroencephalography;EEG studies;mathematical analysis of results;EEG microstates;default brain activity","Brain;Visualization;Mathematical analysis;Complex networks;Electroencephalography;Psychiatry;Diseases","","","","36","IEEE","21 Oct 2024","","","IEEE","IEEE Conferences"
"An EEG Pattern Depicting the Attention of Customers While Viewing Video Advertisements","Y. Rais; A. D. Wibawa; D. P. Wulandari","Electrical Engineering Department, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Medical Technology Department, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Electrical Engineering Department, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2024 7th International Conference on Informatics and Computational Sciences (ICICoS),"21 Aug 2024","2024","","","353","358","Attention is a complex cognitive process of the brain that is crucial for our everyday functioning. The electroencephalogram (EEG) may be utilised to measure and assess attention due to its high temporal resolution. Despite the existence of several suggested attention recognition braincomputer interfaces (BCIs), there has been a shortage of research including a substantial number of participants, suitable paradigms, and consistent analysis of recognition across people. This study examines the impact of visual stimulus quality on electroencephalogram (EEG) signals and cognitive engagement. Visual cues are essential for triggering brain responses and cognitive processes. This research conducted an experiment to investigate the attention and non-attention states of participants during data gathering, both when they were stimulated and when they were not (baseline). The Mean Absolute Value (MAV) and Standard Deviation (STD) were used to assess the attention degree of participant’s EEG signals in relation to varying visual stimuli. The results of our study demonstrate a notable reduction in brain activity in the occipital areas when individuals are paying high attention, as opposed to low attention. In addition, it was shown that both MAV and STD features consistently dropped during active visual engagement, in comparison to baseline circumstances without stimuli. The MAV and STD are reduced by an average of $\mathbf{2 2 \%}$ during low attention compared to the baseline, while during high attention, both features decreased by $\mathbf{5 3 \%}$. The results might be ascribed to a phenomenon known as event-related desynchronization (ERD), which denotes the reduction in amplitude of EEG signals in particular frequency ranges during high attention or focus.","2767-7087","979-8-3503-7588-6","10.1109/ICICoS62600.2024.10636872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10636872","Consumer Attention;Brain Response;Neuromarketing;EEG","Visualization;Brain;Cognitive processes;Particle measurements;Electroencephalography;Task analysis;Informatics","","","","30","IEEE","21 Aug 2024","","","IEEE","IEEE Conferences"
