"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Hybrid Wheelchair control method with EEG signal and facial Expression","L. Zaway; N. B. Amor; M. Jallouli; L. Chrifi-Alaoui; L. Delahoche","CES-Laboratory, National School of Engineering of Sfax, ENIS, University of Sfax, Tunisia; CES-Laboratory, National School of Engineering of Sfax, ENIS, University of Sfax, Tunisia; CES-Laboratory, National School of Engineering of Sfax, ENIS, University of Sfax, Tunisia; Laboratory LTI, University of Picardie Jules Verne, France; Laboratory LTI, University of Picardie Jules Verne, France","2023 20th International Multi-Conference on Systems, Signals & Devices (SSD)","6 Feb 2024","2023","","","893","897","While degrading their mobility, one of the major concerns of elderly/disabled people is affecting their ability to live independently. Assistive technologies for mobility are now designed to improve people’s living conditions. However, improvements are needed to existing mobility assist devices. This article explores the design and control of a smart wheelchair with two sources of control to improve wheelchair user safety. To improve user involvement and safety, the proposed system includes control interfaces with the EEG signal processing application using the EMOTIV Insight EEG headset in addition to facial expressions using a webcam, at the same time defining the state of the user.","2474-0446","979-8-3503-3256-8","10.1109/SSD58187.2023.10411223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10411223","Electroencephalogram (EEG);electric-powered wheelchair (EPW);hybrid Wheelchair control;facial Expression;Mindset EMOTIV Insight","Headphones;Webcams;Wheelchairs;Signal processing;Electroencephalography;Safety;Planning","","1","","15","IEEE","6 Feb 2024","","","IEEE","IEEE Conferences"
"Understanding Drivers’ Emotion Variations During NDRTs in Conditional Automated Driving Using EEG Data","W. Guo; H. Zhang; N. Ding; Y. Liu","Intelligent Transportation Systems Research Center, Wuhan University of Technology, Wuhan, Hubei, China; Intelligent Transportation Systems Research Center, Wuhan University of Technology, Wuhan, Hubei, China; Intelligent Transportation Systems Research Center, Wuhan University of Technology, Wuhan, Hubei, China; Intelligent Transportation Systems Research Center, Wuhan University of Technology, Wuhan, Hubei, China",2023 7th International Conference on Transportation Information and Safety (ICTIS),"15 Sep 2023","2023","","","1289","1294","Drivers’ emotion is one of the key factors affecting driving behavior, negative emotion would be harmful to safe driving. In conditional automated driving, drivers would devote the majority of the time to Non-Driving Related Tasks (NDRTs), and varying NDRTs may lead to variations in drivers’ emotions. In this study, a series of conditional automated driving simulation experiments considering four typical NDRTs was conducted, and the electroencephalogram (EEG) signals were detected to identify and characterize drivers’ emotions by the valence-arousal (V-A) model, where in valence ranges from displeasure to pleasure and arousal ranges from relaxation to excitement. The results show that 1) the drivers’ emotion, as measured by the valence and arousal, was significantly affected by the rest and reading tasks during conditional automated driving, but not influenced by the monitoring vehicle operation and watching video tasks; 2) the V-A model revealed that the drivers were prone to keep alert in automated driving while showing increased stress in the rest state. The findings of this study contribute to a better understanding of drivers’ emotions and NDRTs in conditional automated driving.","2832-899X","979-8-3503-0853-2","10.1109/ICTIS60134.2023.10243901","Research and Development; Research and Development; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10243901","emotion;EEG;conditional automated driving;NDRT;valence;arousal","Mood;Human factors;Brain modeling;Electroencephalography;Safety;Reliability;Task analysis","","","","25","IEEE","15 Sep 2023","","","IEEE","IEEE Conferences"
"Fusing Frequency-Domain Features and Brain Connectivity Features for Cross-Subject Emotion Recognition","C. Chen; Z. Li; F. Wan; L. Xu; A. Bezerianos; H. Wang","Faculty of Intelligent Manufacturing, Wuyi University, Jiangmen, China; Faculty of Intelligent Manufacturing, Wuyi University, Jiangmen, China; Department of Electrical and Computer Engineering, Faculty of Science and Technology, and the Centre for Cognitive and Brain Sciences, Institute of Collaborative Innovation, University of Macau, Macau; Faculty of Intelligent Manufacturing, Wuyi University, Jiangmen, China; Hellenic Institute of Transport (HIT), Centre for Research and Technology Hellas (CERTH), Thessaloniki, Greece; Faculty of Intelligent Manufacturing, Wuyi University, Jiangmen, China",IEEE Transactions on Instrumentation and Measurement,"3 May 2022","2022","71","","1","15","Frequency-domain (FD) features reveal the activated patterns of individual local brain regions responding to different emotions, whereas brain connectivity (BC) features involve the coordination of multiple brain regions for generating emotional responses; these two types of features are complementary to each other. To date, the fusion of these two types of features for electroencephalography (EEG)-based cross-subject emotion recognition remains to be fully investigated due to the intersubject variability in EEG signals. In this article, we first attempt to investigate these fused features for cross-subject emotion recognition from multiple perspectives, including critical frequency bands, complementary characteristics for each emotional state, critical channels, and crucial connections, using a fast and robust approximate empirical kernel map-fusion-based support vector machine (AEKM-Fusion-SVM) method. The experimental results on the SJTU emotion EEG dataset (SEED), BCI2020-A, and BCI2020-B datasets reveal that: 1) the AEKM-fusion method improves the effectiveness and efficiency of the fusion of features of different dimensions; 2) the recognition accuracy of the fused features outperforms each individual feature, and this outperformance is more significant in the high-frequency bands (i.e., the beta and gamma bands); 3) the fused features significantly enhance the classification performance for negative emotion; and 4) the fused features built with 27 selected channels achieve comparable performance to that of the fused features built with the full number of channels (i.e., 62 channels), allowing for easier establishment of brain–computer interface (BCI) systems in real-world scenarios. Our study enriches the research of emotion-related brain mechanisms and provides new insight into affective computing.","1557-9662","","10.1109/TIM.2022.3168927","Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2020A1515111154); Special Projects in Key Fields Supported by the Technology Development Project of Guangdong Province(grant numbers:2020ZDZX3018); Special Fund for Science and Technology of Guangdong Province(grant numbers:2020182); Educational Commission of Guangdong Province(grant numbers:2021KTSCX136); Wuyi University and Hong Kong and Macao Joint Research Project(grant numbers:2019WGALH16); Jiangmen Science and Technology Project(grant numbers:2021030100050004285); European Union’s Horizon 2020 Research and Innovation Program [Proactive Safety Systems and Tools for a Constantly Upgrading Road Environment (SAFE_UP)](grant numbers:031019); Science and Technology Development Fund, Macau(grant numbers:0045/2019/AFJ); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9760385","Approximate empirical kernel map (AEKM);brain connectivity (BC) features;cross-subject emotion recognition;frequency-domain (FD) features;fused features","Feature extraction;Emotion recognition;Electroencephalography;Frequency-domain analysis;Support vector machines;Motion pictures;Kernel","","26","","48","IEEE","20 Apr 2022","","","IEEE","IEEE Journals"
"Level of Pilot Fear on Maneuvering based Brain Wave Using Naïve Bayes Method","A. Turnip; E. F. Athalla; D. D. Rumani; A. Setiawan; D. E. Kusumandari; N. S. Syafei","Department of Electrical Engineering, Universitas Padjadjaran, Sumedang, Indonesia; Department of Electrical Engineering, Universitas Padjadjaran, Sumedang, Indonesia; Akademi Penerbangan Indonesia Banyuwangi, Banyuwangi, Indonesia; Akademi Penerbangan Indonesia Banyuwangi, Banyuwangi, Indonesia; Badan Riset dan Inovasi Nasional (BRIN), Indonesia; Department of Electrical Engineering, Universitas Padjadjaran, Sumedang, Indonesia",2024 IEEE International Conference on Artificial Intelligence and Mechatronics Systems (AIMS),"10 May 2024","2024","","","1","6","In aviation, safety is a top priority. To maintain the stability of airline performance and minimize accidents due to emotional responses from pilots, preventive measures are needed. The study focused on identifying pilots' fear responses when at a certain altitude. To detect fear, this study used Electroencephalography (EEG) with the Naïve Bayes method because this method was able to classify responses with high accuracy that could reach 95.0%. This signifies the potential of technology to understand pilots' emotional responses and enable appropriate preventive action to be taken. Thus, the use of EEG contributes significantly to the development of pilot decision support systems to improve flight welfare and safety. This research will help future improvements to the safety of aviation industry because this can determine the classification of the level of pilot fear when maneuvering. Although this method has a high accuracy percentage, there will be a lot of distortion if the signals isn't applied with filtration.","","979-8-3503-5052-4","10.1109/AIMS61812.2024.10513244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513244","Electroencephalography;Naive Bayes;Pilot","Training;Mechatronics;Electroencephalography;Stability analysis;Safety;Bayes methods;Emotional responses","","2","","21","IEEE","10 May 2024","","","IEEE","IEEE Conferences"
"Boosting Weak Learners With Multi-Agent Reinforcement Learning for Enhanced Stacking Models: An Application on Driver Emotion Classification","S. -H. Kim; E. Jung; H. Shin; I. -B. Yang; J. Woo","Asan Medical Center, Seoul, South Korea; Department of ICT Convergence, Soonchunhyang University, Asan, South Korea; Department of ICT Convergence, Soonchunhyang University, Asan, South Korea; Department of Smart Automobile, Soonchunhyang University, Asan, South Korea; Department of AI and Big Data, Soonchunhyang University, Asan, South Korea",IEEE Transactions on Intelligent Transportation Systems,"27 Nov 2024","2024","25","12","20478","20492","Recently, there has been an increasing interest in the effects of stress and negative emotions on driving performance and road safety. As a consequence, there is a growing interest in studies that employ biometric signals to categorize the emotions of drivers, and driver state monitoring technologies are assuming a greater level of significance within the automotive sector. The objective of this study is to develop a lightweight stacking model that classifies drivers’ emotions into seven distinct categories by combining statistical electroencephalography data, psychological survey data, and driver behavior data. Our objective is to effectively combine individual machine learning models using reinforcement learning, and achieve optimal performance by combining strong and weak learners. To overcome the drawbacks of previous works that select individual models arbitrarily and optimize the weight in assemble model, we propose a multi-agent reinforcement learning based model selection for stacking. The proposed model introduces a novel feature by providing varying rewards based on the contribution of individual model to the overall performance, with the aim of enhancing the weaker model selection. The final results show that the meta-model achieves the highest performance when using a decision tree, with an accuracy of 0.8543 and an F1-score of 0.8462, which is an improvement of 0.266 and 0.2875 compared to before applying reinforcement learning, respectively. Experimental findings validate that our method can contribute to the improvement of road safety through the identification of emotional shifts in drivers and the development of appropriate interventions.","1558-0016","","10.1109/TITS.2024.3478212","Regional Innovation Strategy (RIS) through by the National Research Foundation of Korea (NRF) by the Ministry of Education (MOE)(grant numbers:2021RIS-004); Soonchunhyang University Research Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10736950","Multi-agent reinforcement learning;stacking model;ensemble model;driver emotion detection","Brain modeling;Vehicles;Biological system modeling;Reinforcement learning;Stacking;Electroencephalography;Data models;Accuracy;Predictive models;Feature extraction","","","","63","IEEE","28 Oct 2024","","","IEEE","IEEE Journals"
"Review of Drowsiness Detection Machine-Learning Methods Applicable for Non-Invasive Brain-Computer Interfaces","M. Gusev; N. Ackovska; V. Zdraveski; E. Stankov; M. Jovanov; M. Dinev; D. Spasov; X. Gui; Y. Zhang; L. Geng; X. Zhou","Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; Faculty of Computer Sciences and Engineering, Sts Cyril and Methodius University in Skopje, North Macedonia; School of Electronics and Information Engineering, Xian Jiaotong University, Xian, China; School of Electronics and Information Engineering, Xian Jiaotong University, Xian, China; School of Electronics and Information Engineering, Xian Jiaotong University, Xian, China; School of Electronics and Information Engineering, Xian Jiaotong University, Xian, China",2021 29th Telecommunications Forum (TELFOR),"29 Dec 2021","2021","","","1","4","This review focuses on the analysis of non-invasive Brain-Computer Interface methods, and in particular in the state-of-the-art machine learning-based methods for Electroencephalography (EEG) acquisition. EEG as a tool can be used to detect various states concerning human health, but it can also be used to detect the human’s states such as alertness, interest and even drowsiness. In this paper we focus on this important issue and present some of the ML techniques that can be used, as well as the methodology for noise detection and elimination while using EEG.","","978-1-6654-2585-8","10.1109/TELFOR52709.2021.9653239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9653239","EEG;Brain-Computer Interfaces;Noise elimination","Training;Learning systems;Machine learning;Electroencephalography;Brain-computer interfaces;Telecommunications;Safety","","","","50","IEEE","29 Dec 2021","","","IEEE","IEEE Conferences"
"Emotion Analysis Architecture Based on Face and Physiological Sensing Applied with Flight Simulator","V. C. C. Roza; O. Postolache","Instituto Universitário de Lisboa, ISCTE-IUL & IT-IUL Universidade Federal do Rio G. do Norte, UFRN, Lisboa, Portugal; Instituto Universitário de Lisboa, ISCTE-IUL Instituto de Telecomunicações, IT-IUL, Lisboa, Portugal",2018 International Conference and Exposition on Electrical And Power Engineering (EPE),"6 Dec 2018","2018","","","1036","1040","This work presents an architecture as an important contribution regarding to emotional events along tasks based on flight simulations. This architecture considered eight beginner users of flight simulator (n = 8) while they execute a simulated flight according with the basic concepts of visual flight rules (VFR). The acquired physiological sensing were: heart rate (HR), electroencephalography (EEG) and galvanic skin response (GSR). One small camera was also used to record the users' face in order to extract, after the post-processing, the emotions of the user during the flight. The considered emotions were: happy, sad, angry, surprised, scared and disgust. Initial analysis of the GSR signals shown that the takeoff task presented 13% more variability (or emotional events) between the climb and approach tasks together; and in the same way, the landing task presented 16% more variability between the climb and approach tasks together, what shows the importance of these researches in flight safety context, mainly in these critical phases.","","978-1-5386-5062-2","10.1109/ICEPE.2018.8559732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8559732","emotion analysis architecture;flight simulator;physiological sensing;aviation safety;human error prevention","Heart rate;Visualization;Power engineering;Physiology;Electroencephalography;Skin;Sensors","","3","","11","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"EEG-based Cadets Training and Performance Assessment System in Maritime Virtual Simulator","Y. Liu; Z. Lan; O. Sourina; H. P. Liew; G. Krishnan; D. Konovessis; H. E. Ang","Fraunhofer Singapore, Singapore; Fraunhofer Singapore, Singapore; Fraunhofer Singapore, Singapore; Maritime Institute @ Singapore Polytechnic, Singapore; Maritime Institute @ Singapore Polytechnic, Singapore; Dimitrios Konovessis Singapore Institute of Technology, Singapore; Hock Eng Ang School of Mechanical and Aerospace Engineering, Nanyang Technological University, Singapore",2018 International Conference on Cyberworlds (CW),"27 Dec 2018","2018","","","214","220","Deep investment in the maritime industries has led to many cutting edge technological advances in shipping navigation and operational safety to ensure safe and efficient logistical transportations. However, even with the best technology equipped onboard, maritime accidents are still occurring with at least three quarters of them attributed to human errors. Due to the rising need to address the human factors in shipping operations, various human factors studies are conducted in maritime domain. In this paper, an Electroencephalogram (EEG)-based cadets training and performance assessment system is proposed and implemented that could be used in the maritime virtual simulator. The system includes an EEG processing and analyses part and an evaluation part. It could recognize the brain states such as mental workload, emotions, and stress from raw EEG signal recorded during the exercises in the simulator and then give an indicative recommendation on ""pass"", ""retrain"", or ""fail"" of the cadet based on the EEG recognition results and input of the level of the task difficulty performed.","","978-1-5386-7315-7","10.1109/CW.2018.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8590042","EEG;human factors;maritime simulator;assessment;maritime training","Electroencephalography;Stress;Task analysis;Emotion recognition;Support vector machines;Feature extraction;Training","","4","","18","IEEE","27 Dec 2018","","","IEEE","IEEE Conferences"
"Research on Internet of things control system based on EEG signal","Y. Liu; S. Chu; P. Xie; Y. Zhang","School of Information Science and Engineering, Nanjing University Jinling College, Nanjing, China; School of Information Science and Engineering, Nanjing University Jinling College, Nanjing, China; School of Information Science and Engineering, Nanjing University Jinling College, Nanjing, China; School of Information Science and Engineering, Nanjing University Jinling College, Nanjing, China",2022 IEEE 4th International Conference on Civil Aviation Safety and Information Technology (ICCASIT),"27 Dec 2022","2022","","","35","39","The brain computer interface technology using EEG signals is widely used in the fields of emotion recognition, state monitoring, medical rehabilitation, etc. The brain computer interface technology which ""builds a bridge between the human brain and the outside world"" fits perfectly with the Internet of things control system. In this paper, the TGAM module is used as the acquisition module, and the EEG signal acquisition system integrating acquisition, transmission and storage is built by using Bluetooth technology and MATLAB; EMD and ICA technologies are selected to construct the noise reduction system in the collected original signals; Based on SVM (support vector machine), EMD algorithm is used to extract data features and build classification system; Finally, based on STM32, Bluetooth technology is used to realize the connection between the upper and lower computers, the lower computers and the controlled objects, and the Internet of things control system based on motion imagination and using brain computer interface technology is realized.","","978-1-6654-6766-7","10.1109/ICCASIT55263.2022.9987147","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9987147","Brain computer interface;Internet of things;EEG signal","Electrodes;Computers;Support vector machines;Noise reduction;Control systems;Feature extraction;Electroencephalography","","","","4","IEEE","27 Dec 2022","","","IEEE","IEEE Conferences"
"Measuring Driver's Emotion","J. Luo; Y. Okaniwa; Y. Hiramatsu; A. Ito; M. Hasegawa","Department of Engineering, Utsunomiya University, Tochigi, Japan; Faculty of Economics, Chuo University, Tokyo, Japan; Faculty of Economics, Chuo University, Tokyo, Japan; Faculty of Economics, Chuo University, Tokyo, Japan; Department of Engineering, Utsunomiya University, Tochigi, Japan",2023 Eleventh International Symposium on Computing and Networking Workshops (CANDARW),"5 Feb 2024","2023","","","1","6","Despite rapid advancements in the automotive industry, traffic safety risks persist. Addressing this challenge requires innovative driver assistance technologies. Common accidents result from driver inattention, fatigue, and stress, leading to issues like falling asleep at the wheel and improper acceleration and braking. In this paper, we developed a sensor network using EEG and eye trackers to measure drivers' emotions, exploring the relationship between emotional states and driving behavior. Our study aims to contribute to advanced driver assistance systems that adapt to drivers' emotional needs, ultimately enhancing road safety.","2832-1324","979-8-3503-0694-1","10.1109/CANDARW60564.2023.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10409818","driving support system;emotion estimation;EEG;eye tracking;sensor network","Wearable Health Monitoring Systems;Wheels;Electroencephalography;Automobiles;Wearable sensors;Vehicles;Accidents","","","","24","IEEE","5 Feb 2024","","","IEEE","IEEE Conferences"
"Fatigue EEG signal detection based on Ensemble learning","J. Chen; J. Liu","School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China",2024 IEEE 4th International Conference on Digital Twins and Parallel Intelligence (DTPI),"12 Dec 2024","2024","","","737","740","In recent years, researchers have proposed a variety of machine learning and deep learning-based techniques to process EEG signals, such as support vector machines, deep learning algorithms, and graph neural networks (GNNs). Particularly, graph neural networks can effectively learn the spatial connectivity relationships between different channels in EEG signals, thereby enhancing the accuracy and robustness of fatigue driving detection. This paper introduces an integrated architecture that combines an information-enhanced network (IENet) with a graph convolutional network (GCN) to augment feature extraction capabilities and improve model classification performance. Through preprocessing EEG data and computing brain connectivity metrics, we trained the graph neural network and validated the method’s superior performance in fatigue driving detection. This research introduces novel methods and concepts aimed at advancing road traffic safety, particularly in mitigating the risks associated with fatigued driving.","","979-8-3503-4925-2","10.1109/DTPI61353.2024.10778733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10778733","EEG;fatigue driving detection;convolutional neural network;Graph Neural Network;Ensemble Learning;Contrastive Learning","Support vector machines;Accuracy;Fatigue;Feature extraction;Brain modeling;Electroencephalography;Stability analysis;Biological neural networks;Signal detection;Vehicles","","","","17","IEEE","12 Dec 2024","","","IEEE","IEEE Conferences"
"EEG-based emotion recognition for high-voltage safety operating procedures","H. Li; P. Wang; Y. Ma; Y. Yang; Y. Zhang; T. Liu","Yunnan Dianneng Smart Energy Co. Ltd., 1302 Dianchi Rd, Kunming, People's Republic of China; Yunnan Diantou Green Energy Technology Co. Ltd., 1302 Dianchi Rd, Kunming, People's Republic of China; Yunnan Dianneng Smart Energy Co. Ltd., 1302 Dianchi Rd, Kunming, People's Republic of China; Yunnan Dianneng Smart Energy Co. Ltd., 1302 Dianchi Rd, Kunming, People's Republic of China; Shanghai Jiao Tong University, 800 Dongchuan Rd, Shanghai, People's Republic of China; Shanghai Jiao Tong University, 800 Dongchuan Rd, Shanghai, People's Republic of China",4th Energy Conversion and Economics Annual Forum (ECE Forum 2024),"21 Mar 2025","2025","2024","","943","947","The safety of high-voltage operating procedures is paramount in the power industry, where emotional stress, fatigue, and cognitive strain can severely impact an operator’s performance, attention, and decision-making. Traditional safety monitoring systems largely overlook these psychological dimensions, focusing instead on physical safety measures. This paper presents an innovative EEG-based emotion recognition framework designed specifically for high-voltage safety operations, addressing this critical gap by providing continuous, real-time assessment of operators' emotional states. The proposed system integrates EEG data with multi-sensor physiological and psychological metrics, enabling real-time monitoring, in-depth analysis, and proactive alerts for pre-, during-, and post-operation phases. Advanced machine learning techniques are employed to extract meaningful patterns from EEG signals, allowing for the early detection of emotional states and cognitive risks. This approach facilitates data-driven decision-making and adaptive interventions to enhance operational safety and reduce error rates in high- stakes environments. The framework’s novelty lies in its continuous, dynamic assessment of cognitive load and emotional state, offering a scientifically grounded, practical tool to improve safety and efficiency in high-voltage operations.","","978-1-83724-292-4","10.1049/icp.2025.0653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10936127","","","","","","","","21 Mar 2025","","","IET","IET Conferences"
"Survey on Signal Processing and Classification Algorithms for Depression Using Electroencephalogram Signals","S. N; U. A","Department of Electronics and Communication Engineering, PSG College of Technology, Coimbatore, India; Department of Electronics and Communication Engineering, PSG College of Technology, Coimbatore, India","2024 International Conference on Smart Systems for Electrical, Electronics, Communication and Computer Engineering (ICSSEECC)","3 Sep 2024","2024","","","489","494","This survey paper presents various functional neuro-imaging techniques, revealing the excellence of EEG signals in terms of high temporal resolution, expensiveness, non-invasive, ease of use, flexibility, safety and portable when compared to position emission tomography, magneto encephalogram, functional MRI and transcranial magnetic stimulation methods. It also delves into different frequency bands present in EEG signals. The primary objective of this survey paper is to examine findings, related to depression using EEG signals. Subsequently, it discusses preprocessing methods, extraction of features from the preprocessed signal, post processing and result investigation utilizing classification algorithms and statistical testing methods. Finally it identifies research gaps and outlines, potential future findings in depression-related studies.","","979-8-3503-7817-7","10.1109/ICSSEECC61126.2024.10649522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10649522","EEG;Functional neuro-imaging techniques;Signal processing;Survey;Investigation;Classification;Research gap;Depression","Surveys;Magnetic resonance imaging;Machine learning;Feature extraction;Depression;Brain modeling;Electroencephalography","","","","24","IEEE","3 Sep 2024","","","IEEE","IEEE Conferences"
"Effect of Music Intervention Strategies on Mitigating Drivers’ Negative Emotion in Post-congestion Driving","D. Ouyang; G. Li; Q. Li; X. Sui; X. Qu; G. Guo","Institute of Human Factors and Ergonomics, Shenzhen University, Shenzhen, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China; Institute of Human Factors and Ergonomics, Shenzhen University, Shenzhen, China; Institute of Human Factors and Ergonomics, Shenzhen University, Shenzhen, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China",2023 IEEE Intelligent Vehicles Symposium (IV),"27 Jul 2023","2023","","","1","6","Traffic congestion is a common phenomenon in city traffic, which may cause drivers' negative emotion to degrade driving safety. It has been reported that music can regulate human emotion and the influence of negative emotion continuously challenges driving safety in post-congestion traffic. Therefore, this study aims to examine the effect of different music intervention strategies on mitigating drivers' negative emotion in post-congestion driving. Three experiments (i.e., driving with soft music, driving with disco jockey (DJ) music, and driving without music) are designed to collect drivers' driving performance measures, eye movement and electroencephalogram (EEG) responses in post-congestion driving. The results show that the music intervention strategies influence drivers' eye movement and EEG responses to varying degrees but do not have distinct effect in driving performance measures. These obtained results indicate that designing personalized music intervention strategies might help mitigate drivers' negative emotion to increase driving safety and comfort.","2642-7214","979-8-3503-4691-6","10.1109/IV55152.2023.10186669","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10186669","music intervention;traffic congestion;driving performance;eye movement;EEG","Electrodes;Intelligent vehicles;Urban areas;Electroencephalography;Safety;Multiple signal classification;Behavioral sciences","","3","","38","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Investigating the Influence of Driving on Brain Connectivity Networks and Emotion Processing Mechanism Based on EEG Signals","G. Li; L. Zhang; C. Li; Z. Li; F. Gao; L. Zheng; P. Green","College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; Institute of Human Factors and Ergonomics, College of Mechatronics and Control Engineering, Shenzhen University, Shenzhen, China; National Elite Institute of Engineering, Chongqing University, Chongqing, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; University of Michigan Transportation Research Institute (UMTRI), Ann Arbor, MI, USA",IEEE Sensors Journal,"31 Oct 2024","2024","24","21","35333","35345","Humans are frequently driving with different emotions, but how driving affects the human brain information processing mechanism in different emotional states is still unknown. In this study, we investigate the effects of driving on brain functional connectivity networks across different emotions based on electroencephalogram (EEG) signals. We utilize the phase lag index (PLI) to measure the degree of phase synchronization among electrode channels and visualize the functional connectivity networks. We also employ graph theory to analyze the functional connectivity networks. Our findings indicate that the strength of functional connectivity among brain regions under different emotions significantly increased after involving in driving, with more efficient and rapid information transmission in the functional connectivity networks. This enhancement is particularly evident in the frontal and parietal lobes, with 507 enhanced connections related to the frontal lobe and 300 related to the parietal lobe, accounting for 41.94% and 24.81% of the total enhanced connections, respectively. These results offer valuable insights into the understanding of how human drives, holding potential for the development of interventions and technologies to improve emotional regulation and driving safety technologies.","1558-1748","","10.1109/JSEN.2024.3466124","Natural Science Foundation of Chongqing(grant numbers:CSTB2023NSCQ-MSX0985); National Natural Science Foundation of China(grant numbers:52272421); State Key Laboratory of Intelligent Green Vehicle and Mobility(grant numbers:KFZ2409); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10697352","Electroencephalography;functional connectivity;graph theory","Electroencephalography;Electrodes;Sensors;Feature extraction;Synchronization;Emotion recognition;Accuracy;Phase measurement;Fatigue;Brain modeling","","1","","42","IEEE","27 Sep 2024","","","IEEE","IEEE Journals"
"Edge Computing With Complementary Capsule Networks for Mental State Detection in Underground Mining Industry","M. Wang; J. Wang; Y. Li; H. Lu","Xi'an University of Science and Technology, Xian, China; Ebm-papst Ventilator (Xi'an) Co., Ltd, Xian, China; Xi'an University of Science and Technology, Xian, China; Kyushu Institute of Technology, Kyushu, Japan",IEEE Transactions on Industrial Informatics,"21 Jun 2023","2023","19","7","8508","8517","Most safety accidents are caused by human factor in underground resource mining industry. This is because the nonuniform lighted and noisy and dangerous environment easily evokes the negative mental state and causes the nonstandard production operation. Aiming at the difficult problem to be solved urgently, this article proposes an edge computing mental state framework of the Internet of Things in the underground mining industry. Moreover, a filtering algorithm using a defined threshold function is developed. Furthermore, an complemented capsule network model is constructed by using two residual modules. Specially, a two-stage mental state fusion algorithm is proposed with electrocardiogram signals and facial expression. Finally, the mental state variation characteristics are explored with the underground illuminating and coloring. Experiments show that the mental state detection accuracy is increased by 2.6%. The higher mental arousal is at the illumination between 320 Lx and 330 Lx.","1941-0050","","10.1109/TII.2022.3218839","Science and Technology Innovation 2030- “New generation of artificial intelligence” Major Project of China(grant numbers:2022ZD0119000); Natural Science Foundation Key Project of China(grant numbers:61834005); Chinese Society of Academic Degrees and Graduate Education(grant numbers:B-2017Y0002-170); Shaanxi Province Key Research and Development Project(grant numbers:2016GY-040); Yulin City Science and Technology Project(grant numbers:CXY-2020-026); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9935298","Capsule network (CapsNet);edge computing;electrocardiogram (EEG) signals;environmental evocation;mental state detection;mining industry","Electroencephalography;Edge computing;Mining industry;Brain modeling;Safety;Informatics;Wavelet packets","","7","","30","IEEE","2 Nov 2022","","","IEEE","IEEE Journals"
