"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Functional connectivity from EEG signals during perceiving pleasant and unpleasant odors","H. Xu; E. Kroupi; T. Ebrahimi","Multimedia Signal Processing Group, EPFL, Lausanne, Switzerland; Multimedia Signal Processing Group, EPFL, Lausanne, Switzerland; Multimedia Signal Processing Group, EPFL, Lausanne, Switzerland",2015 International Conference on Affective Computing and Intelligent Interaction (ACII),"7 Dec 2015","2015","","","911","916","The olfactory sense is strongly related to memory and emotional processes. Studies on the effects of odor perception from brain activity have been conducted by using different neuro-imaging techniques. In this paper, we analyse electroencephalography (EEG) of 23 subjects during perceiving pleasant and unpleasant odor stimuli. We describe the construction of brain functional connectivity networks measured by most commonly used models. We discuss the network-based features of functional connectivity, and design classifiers by applying different functional connectivity network features. Finally, we show that pleasant and unpleasant emotions from olfactory perceptions can be better classified if we see the brain as a nonlinear small-world network. By extracting appropriate features from functional connectivity networks, we manage to classify pleasant and unpleasant olfactory perceptions with an average Kappa value of 0.11 ± 0.17, which is significantly non-random.","2156-8111","978-1-4799-9953-8","10.1109/ACII.2015.7344683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344683","functional connectivity;odor pleasantness;EEG;nonlinear regression analysis;Granger causality","Electroencephalography;Feature extraction;Brain models;Olfactory;Regression analysis;Biological system modeling","","3","","37","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"Classification of EEG Signals Recorded While Imagining Odors with Effective Band Pass Filter Parameters","Ö. Aydemir; A. Naser; M. Öztürk","Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye; Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye; Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye",2020 28th Signal Processing and Communications Applications Conference (SIU),"7 Jan 2021","2020","","","1","4","Technological advances in medicine allow us to learn more about human physiology, anatomy, endocrinology and neurology. In this way, many diseases can be diagnosed early and treatment processes can be closely monitored. On the one hand, the advancing technology allows us to demonstrate how the human brain reacts to various environmental stimuli. In this study, electroencephalography (EEG) technique was used to record the reactions of the brain to the imagination of cloves and mint odors. The distinguishability of brain responses to these odors was tested using pixel means of gray-level images obtained from Burg-based color spectrogram images. By using pixel means as an attribute, a classification accuracy of 82.5% was obtained with k-nearest neighbor. The results showed that the EEG signals that can occur when the brain imagines different odors can be distinguished.","2165-0608","978-1-7281-7206-4","10.1109/SIU49456.2020.9302244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302244","odor;electroencephalogram;close;mint;classification;feature extraction","Electroencephalography;Sleep;Olfactory;Deep learning;Biosensors;Biomedical monitoring;Alzheimer's disease","","1","","","IEEE","7 Jan 2021","","","IEEE","IEEE Conferences"
"Recognition of hypoxia EEG with a preset confidence level based on EEG analysis","J. Zhang; G. Li; M. Hu; J. Li; Z. Luo","Nationa Laboratory of Industrial Control Techolology, University of Zhejiang, Hangzhou, China; Nationa Laboratory of Industrial Control Techolology, University of Zhejiang, Hangzhou, China; Department of Physics, University of Zhejiang, Hangzhou, China; PLA Airforce Sanitarium of Hangzhou, Hangzhou, China; Computer Learning Research Centre, University of London, Egham, Surrey, UK",2008 IEEE International Joint Conference on Neural Networks (IEEE World Congress on Computational Intelligence),"26 Sep 2008","2008","","","3005","3008","Though the olfactory model entitled KIII has been widely used to pattern recognition, it only can give bare prediction. Combining EM model with the transductive confidence machine, a novel method to recognize hypoxia electroencephalogram (EEG) with a preset confidence level is proposed in this paper. This method can make prediction with confidence measure rather than bare prediction. The experimental results of classifying normal and hypoxia EEGs show that the method can set confidence level in advance for every prediction to control the risk of error effectively.","2161-4407","978-1-4244-1820-6","10.1109/IJCNN.2008.4634221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4634221","","Artificial neural networks;Joints","","6","","18","IEEE","26 Sep 2008","","","IEEE","IEEE Conferences"
"A brain-sensing fragrance diffuser for mental state regulation using electroencephalography","A. -Y. Zhuang; Y. C. Lin; S. -L. Yu; P. -C. Kuo","Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan",2021 IEEE 2nd International Conference on Human-Machine Systems (ICHMS),"27 Oct 2021","2021","","","1","6","Human brain studies have shown that olfactory perception can regulate emotion and attention networks and prevent depressed mental states. Fragrance diffusers have been used as the potential appliance to reconcile mental conditions and achieve stress relief in daily life. Although perceiving fragrances are a complicated and subjective experience, studies have shown that it is possible to reveal the personal preference of fragrance from brain activity measured by electroencephalography (EEG). Moreover, using EEG to detect neural/mental states and apply them to human-machine interfaces has also been investigated for years. Therefore, this pilot study has two aims: (1) to identify users’ preference for fragrances from EEG; (2) to develop a personalized fragrance diffuser, Aroma Box, which can detect three mental states from EEG when a user feels depressed, stressed, or drowsily and then release fragrances in real-time to help user recover from the abnormal states. To achieve this goal, we first extracted the features and built a classifier to identify the user’s preference for fragrances from EEG. Then we calculated the indicators of brain states based on the EEG frequency analysis. Based on our preliminary experimental results, we deployed our algorithms in an in-house developed diffuser with a consumer 32-channel EEG headset, which has been further implemented in a real-life working environment and evaluated its efficacy by two users.","","978-1-6654-0170-8","10.1109/ICHMS53169.2021.9582446","National Cheng Kung University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582446","Olfactory perception;EEG;fragrance diffuser;brain-computer interface;human-computer interaction","Headphones;Electric potential;Conferences;Olfactory;Feature extraction;Electroencephalography;Regulation","","1","","26","IEEE","27 Oct 2021","","","IEEE","IEEE Conferences"
"Spectrum estimation of odor EEG responses with parametric-nonparametric spectral analysis methods","M. Şeker; M. Akin; M. S. Özerdem","Dicle Universitesi, Diyarbakir, TR; Dicle Universitesi, Diyarbakir, TR; Dicle Universitesi, Diyarbakir, TR",2018 26th Signal Processing and Communications Applications Conference (SIU),"9 Jul 2018","2018","","","1","4","It is known that external stimulus such as visual, auditory and odor have effect on brain activity. Effects of odor stimuli, which has complex structure, on central nerveous system is lack of knowledge in literature. The goal of proposed study is to show how pleasant-unpleasant odors effect brain waves by using spectral analysis methods and discriminating different odors through statistical methods and a classifier. The EEG dataset used in study was taken from 6 participants while their eyes are closed and 4 odor (2 pleasant-2unpleasant) stimulus were applied to them using 14 chanelled EMOTIV-EPOC headset. Discrete Wavelet Transform (DWT) was used to pre-processed signals obtained from embedded filters to extract more meaningful EEG sub-bands (delta-tetha-alpha-beta). First of all, power spectrum graphics of these sub-bands was drawn using Welch's method to see how pleasant-unpleasant odor EEGs behave. Then, spectrum coefficients were gained by help of parametric (Burg, Yule-Walker, Covariance, Modified Covariance) and non-parametric (Welch's) methods. Selected feature vectors from these coefficients were classified. Selected features are min, max value and standard deviation. k-NN was chosen for classification algorithm. Avarage power spectrum analysis showed that unpleasant odor EEG has higher values than pleasant one with respect to all sub-bands. Parametric methods gave better results to discriminate odor EEGs. Burg method has highest classification rate among others.","","978-1-5386-1501-0","10.1109/SIU.2018.8404229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8404229","EMOTIV EPOC;odor;EEG;Welch;Burg;Yule Walker;Covariance;Modified Covariance;DWT","Electroencephalography;Spectral analysis;Brain modeling;Discrete wavelet transforms;Feature extraction;Time-frequency analysis;Visualization","","","","","IEEE","9 Jul 2018","","","IEEE","IEEE Conferences"
"Tempo-Spectral EEG Biomarkers for Odour Identification","M. Pandharipande; U. Tiwari; R. Chakraborty; S. K. Kopparapu","TCS Research, Tata Consultancy Services Limited, India; TCS Research, Tata Consultancy Services Limited, India; TCS Research, Tata Consultancy Services Limited, India; TCS Research, Tata Consultancy Services Limited, India",2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"11 Dec 2023","2023","","","1","4","Different odours evoke different activity in the brain. Among the non-invasive methods, electroencephalogram (EEG) is the most widely used mode to measure brain activity. While there has been significant work around EEG signal analysis, studies in the area of EEG with odour as stimuli is nascent. In this paper, we experiment and study different EEG biomarkers with an aim to understand which biomarker shows promise for odour identification. We show, on a widely used and publicly available data-set, through a series of experiments that it is possible to get a Subject Dependent (SD) odour classification accuracy of over 90%, using a set of tempo-spectral EEG biomarkers. We further experiment with Subject Independent (SI) odour classification, which has not been addressed and show that the performance drops to under 50% for SI odour classification.Clinical Relevance – The study shows that the same odour evoke different brain responses from the subject.","2694-0604","979-8-3503-2447-1","10.1109/EMBC40787.2023.10340395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10340395","","Brain;Biomarkers;Electroencephalography;Biology;Signal analysis","Odorants;Electroencephalography;Brain;Head","","","26","IEEE","11 Dec 2023","","","IEEE","IEEE Conferences"
"Identification of patients with de novo Parkinson's Disease from chemosensory EEG signals using ICEEMDAN domain Entropy Features","S. De; S. Pavuluri; A. K. Gupta","Institute of Radio Physics & Electronics, University of Calcutta, Kolkata, West Bengal, India; Department of Computer Science and Engineering, GVPCE, Visakhapatnam, Andhra Pradesh, India; HPC I&E Group, Centre for Development of Advanced Computing, Pune, Maharashtra, India",IEEE Sensors Letters,"","2025","PP","99","1","4","Parkinson's disease (PD) is a progressive neurodegenerative disorder that impairs motor and sensory functions, with early symptoms often involving olfactory dysfunction. Given the importance of detecting these early biomarkers for timely intervention, this letter proposes the novel use of chemosensory EEG for the early detection of PD, as it captures the brain's responses to olfactory stimuli, one of the primary sensory modalities affected by the disease. The proposed method employs an Improved Complete Ensemble Empirical Mode Decomposition with Adaptive Noise (ICEEMDAN) to decompose EEG signals into intrinsic mode functions (IMFs). Entropic features, including approximate entropy (AEn), sample entropy (SEn), and Rényi permutation entropy (RpEn), are extracted from these IMFs to identify distinguishing characteristics. These features are then evaluated using several machine learning classifiers. A comprehensive evaluation reveals that combining RpEn features with Least Squares Support Vector Machine (LS-SVM) classifier achieves optimal performance, with an accuracy of 96.47%, a precision of 96.14%, and a kappa score of 0.95.","2475-1472","","10.1109/LSENS.2025.3565312","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979890","Parkinson's Disease;chemosensory EEG;olfactory dysfunction;ICEEMDAN;entropy features;machine learning","Electroencephalography;Entropy;Olfactory;Feature extraction;Accuracy;Diseases;Support vector machines;Random forests;Time series analysis;Complexity theory","","","","","IEEE","29 Apr 2025","","","IEEE","IEEE Early Access Articles"
"EEG-fMRI features analysis in odorants stimuli with citralva and 2-mercaptoethanol","W. -S. Kang; H. -O. Kwon; C. Moon; J. K. Kim; S. Yun; S. Kim","IT-Convergence Division, Daegu Gyeongbuk Institute of Science & Technology (DGIST); IT-Convergence Division, Daegu Gyeongbuk Institute of Science & Technology (DGIST); Department of Brain Science, DGIST, Daegu, Republic of Korea; Konkuk University Medical Center, Seoul, Republic of Korea; IT-Convergence Division, Daegu Gyeongbuk Institute of Science & Technology (DGIST); Department of Brain Science, DGIST, Daegu, Republic of Korea","SENSORS, 2013 IEEE","19 Dec 2013","2013","","","1","4","In this paper, we presented the undefined patterns of EEG and fMRI features in the stimuli of citralva and 2-mercaptoethanol which be used as a standard in olfaction stimuli to the selected subjects. We placed the 4 channel-based EEG electrodes. In addition, we tried to analyze fMRI data of one trial for each stimulus to improve the EEG drawbacks. As a result of EEG-fMRI data analysis, we confirmed that the odorant (citralva) occurred to decrease the average relative power (ARP) values of alpha, beta and gamma bands when compared with the stable and rest sessions and the odorant (2-mercaptoethanol) occurred to increase the ARP values of alpha, beta and gamma bands. fMRI data on citralva and 2-mercaptoethanol stimuli showed that the particular brain area was deactivated in citralva stimuli and activated in 2-mercaptoethanol. It showed that meaningful EEG signals can be measured with just a few electrodes.","1930-0395","978-1-4673-4642-9","10.1109/ICSENS.2013.6688436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6688436","","Electroencephalography;Electrodes;Protocols;Feature extraction;Data acquisition;Materials;Olfactory","","1","","10","IEEE","19 Dec 2013","","","IEEE","IEEE Conferences"
"An Investigation of Olfactory-Enhanced Video on EEG-Based Emotion Recognition","M. Wu; W. Teng; C. Fan; S. Pei; P. Li; Z. Lv","Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"13 Mar 2023","2023","31","","1602","1613","Collecting emotional physiological signals is significant in building affective Human-Computer Interactions (HCI). However, how to evoke subjects’ emotions efficiently in EEG-related emotional experiments is still a challenge. In this work, we developed a novel experimental paradigm that allows odors dynamically participate in different stages of video-evoked emotions, to investigate the efficiency of olfactory-enhanced videos in inducing subjects’ emotions; According to the period that the odors participated in, the stimuli were divided into four patterns, i.e., the olfactory-enhanced video in early/later stimulus periods (OVEP/OVLP), and the traditional videos in early/later stimulus periods (TVEP/TVLP). The differential entropy (DE) feature and four classifiers were employed to test the efficiency of emotion recognition. The best average accuracies of the OVEP, OVLP, TVEP, and TVLP were 50.54%, 51.49%, 40.22%, and 57.55%, respectively. The experimental results indicated that the OVEP significantly outperformed the TVEP on classification performance, while there was no significant difference between the OVLP and TVLP. Besides, olfactory-enhanced videos achieved higher efficiency in evoking negative emotions than traditional videos. Moreover, we found that the neural patterns in response to emotions under different stimulus methods were stable, and for Fp1, FP2, and F7, there existed significant differences in whether adopt the odors.","1558-0210","","10.1109/TNSRE.2023.3253866","National Natural Science Foundation of China (NSFC)(grant numbers:61972437); Excellent Youth Foundation of Anhui Scientific Committee(grant numbers:2208085J05); National Key Research and Development Program of China(grant numbers:2021ZD0201502); Special Fund for Key Program of Science and Technology of Anhui Province(grant numbers:202203a07020008); Natural Science Foundation of Anhui Province(grant numbers:2108085MF207); Open Research Projects of Zhejiang Laboratory(grant numbers:2021KH0AB06); Open Projects Program of National Laboratory of Pattern Recognition(grant numbers:202200014); Open Fund Project of Key Laboratory of Civil Aviation Flight Technology and Flight Safety(grant numbers:FZ2022KF15); Cloud Ginger XR-1; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063978","Electroencephalogram (EEG);emotion recognition;human–computer interface (HCI);olfactory-enhanced video;neural pattern","Electroencephalography;Emotion recognition;Brain;Human computer interaction;Physiology;Visualization;Olfactory","Humans;Electroencephalography;Emotions;Recognition, Psychology;Entropy","30","","50","CCBYNCND","8 Mar 2023","","","IEEE","IEEE Journals"
"Olfactory Recognition Based on EEG Gamma-Band Activity","O. Aydemir","Karadeniz Technical University, Department of Electrical and Electronics Engineering, 61080, Trabzon, Turkey",Neural Computation,"23 May 2017","2017","29","6","1667","1680","There are various kinds of brain monitoring techniques, including local field potential, near-infrared spectroscopy, magnetic resonance imaging (MRI), positron emission tomography, functional MRI, electroencephalography (EEG), and magnetoencephalography. Among those techniques, EEG is the most widely used one due to its portability, low setup cost, and noninvasiveness. Apart from other advantages, EEG signals also help to evaluate the ability of the smelling organ. In such studies, EEG signals, which are recorded during smelling, are analyzed to determine the subject lacks any smelling ability or to measure the response of the brain. The main idea of this study is to show the emotional difference in EEG signals during perception of valerian, lotus flower, cheese, and rosewater odors by the EEG gamma wave. The proposed method was applied to the EEG signals, which were taken from five healthy subjects in the conditions of eyes open and eyes closed at the Swiss Federal Institute of Technology. In order to represent the signals, we extracted features from the gamma band of the EEG trials by continuous wavelet transform with the selection of Morlet as a wavelet function. Then the -nearest neighbor algorithm was implemented as the classifier for recognizing the EEG trials as valerian, lotus flower, cheese, and rosewater. We achieved an average classification accuracy rate of 87.50% with the 4.3 standard deviation value for the subjects in eyes-open condition and an average classification accuracy rate of 94.12% with the 2.9 standard deviation value for the subjects in eyes-closed condition. The results prove that the proposed continuous wavelet transform–based feature extraction method has great potential to classify the EEG signals recorded during smelling of the present odors. It has been also established that gamma-band activity of the brain is highly associated with olfaction.","0899-7667","","10.1162/NECO_a_00966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7932904","","","","14","","","Traditional","23 May 2017","","","MIT Press","MIT Press Journals"
"Motor imagery classification for brain-computer interfaces through a chaotic neural network","D. R. de Moraes Piazentin; J. L. G. Rosa","Department of Computer Science, University of Sao, Paulo, Brazil; BioCom - Bioinspired Computing Laboratory, Department of Computer Science, University of Sao Paulo, Brazil",2014 International Joint Conference on Neural Networks (IJCNN),"4 Sep 2014","2014","","","4103","4108","In this paper, we propose to enhance the detection of control states in online brain-computer interfaces (BCI) with the use of the biologically inspired K-set neural network. This neural network was initially built to model brain waves of small sets of neurons in the brain and later showed a great capability of encoding complex and noisy data into oscillation patterns. We apply the K-set network to classification of motor imagery, a type of mental state very useful for BCI applications. Experimental results show that the network can work efficiently in this task and thus provide better control for BCI applications.","2161-4407","978-1-4799-1484-5","10.1109/IJCNN.2014.6889636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6889636","","Electroencephalography;Neurons;Sociology;Statistics;Biological neural networks;Brain modeling;Oscillators","","4","","22","IEEE","4 Sep 2014","","","IEEE","IEEE Conferences"
"Olfaction recognition by EEG analysis using differential evolution induced Hopfield neural net","A. Saha; A. Konar; P. Rakshit; A. L. Ralescu; A. K. Nagar","Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; Computer Science department, University of Cincinnati, Cincinnati, USA; Department of Math and Computer Science, Liverpool Hope University, Liverpool, UK",The 2013 International Joint Conference on Neural Networks (IJCNN),"9 Jan 2014","2013","","","1","8","The paper proposes a novel approach to recognize smell stimuli from the electroencephalogram (EEG) signals acquired during the period of inhalation. The main contribution of the paper lies in feature selection by an evolutionary algorithm and pattern classification by Differential Evolution induced Hopfield neural network. One additional merit of the work lies in data point reduction by Principal component analysis. Experiments undertaken on 25 subjects with 10 smell stimuli indicate that the proposed scheme of feature selection, data point reduction and classification outperforms the traditional approach by a wide margin. Experimental results confirm that the smell stimuli excites the pre frontal lobe of the human brain and is responsible for a special type of brain rhythms (EEG signal) in alpha-band, theta-band and delta-band.","2161-4407","978-1-4673-6129-3","10.1109/IJCNN.2013.6706874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6706874","","Electroencephalography;Vectors;Feature extraction;Hopfield neural networks;Neurons;Principal component analysis;Educational institutions","","21","","27","IEEE","9 Jan 2014","","","IEEE","IEEE Conferences"
"Comparison of Different Data Augmentation Methods With an Experimental EEG Dataset","E. Ş. Sadik; H. M. SaraoĞlu; S. Canbaz Kabay; M. Tosun; G. AkdaĞ","Dept. of Electrical Electronics Eng., Kütahya Dumlupınar University, Faculty of Engineering, Turkey; Dept. of Electrical Electronics Eng., Kütahya Dumlupınar University, Faculty of Engineering, Turkey; Dept. Of Neurology, Kütahya Health Sciences University, Faculty Of Medicine, Turkey; Dept. of Electrical Electronics Eng., Kütahya Dumlupmar University, Simav Faculty of Technology, Turkey; Dept. Of Neurology, Kütahya Health Sciences University, Faculty Of Medicine, Turkey",2021 13th International Conference on Electrical and Electronics Engineering (ELECO),"21 Jan 2022","2021","","","289","292","Electroencephalogram (EEG) signals are small amplitude, complex and high noise components. For the correct interpretation of these signals, powerful noise removal, advanced signal processing, data multiplexing and feature extraction methods are needed. Within the scope of this study, spectral features of EEG signals recorded while 30 volunteers were sniffing four different essential odors (lavender, rosemary, rose and peppermint) within the framework of an experimental procedure were analyzed separately, without data multiplexing and using four different data multiplexing methods such as Amplyfing all time data, Time shifting, Time Stretching and Gaussian Noise Addition were tried to be classified and success rates were compared. As a result of the data obtained, the highest performance was found with the amplifying all-time data augmentation method, and four different odor data could be classified with 88.9% accuracy with CART and 97.0% accuracy with KNN.","","978-605-01-1437-9","10.23919/ELECO54474.2021.9677865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9677865","","Multiplexing;Gaussian noise;Signal processing;Feature extraction;Electroencephalography","","1","","23","","21 Jan 2022","","","IEEE","IEEE Conferences"
"Estimation of Propagating Phase Transients in EEG Data - Application of Dynamic Logic Neural Modeling Approach","R. Kozma; R. W. Deming; L. I. Perlovsky","Department of Computer Science, University of Memphis, Memphis, TN, USA; Air Force Research Laboratory, MA, USA; Air Force Research Laboratory, MA, USA",2007 International Joint Conference on Neural Networks,"29 Oct 2007","2007","","","2341","2345","Dynamic logic (DL) approach establishes a unified framework for the statistical description of mixtures using model-based neural networks. In the present work, we extend the previous results to dynamic processes where the mixture parameters, including partial and total energy of the components are time-dependent. Equations are derived and solved for the estimation of parameters which vary in time. The results provide optimal approximation to a broad class of pattern recognition and process identification problems with variable and noisy data. The introduced methodology is demonstrated on the example of identification of propagating phase gradients generated by intermittent fluctuations in non-equilibrium neural media.","2161-4407","978-1-4244-1379-9","10.1109/IJCNN.2007.4371324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4371324","","Phase estimation;Electroencephalography;Logic;Brain modeling;Biological neural networks;Equations;Parameter estimation;Neurons;Pattern recognition;Aggregates","","7","1","13","IEEE","29 Oct 2007","","","IEEE","IEEE Conferences"
"A Classification Algorithm for Electroencephalography Signals by Self-Induced Emotional Stimuli","D. Iacoviello; A. Petracca; M. Spezialetti; G. Placidi","Department of Computer, University La Sapienza of Rome, Rome, Italy; Department of Life, Health, and Environmental Sciences, University of L’Aquila, L’Aquila, Italy; Department of Life, Health, and Environmental Sciences, University of L’Aquila, L’Aquila, Italy; Department of Life, Health, and Environmental Sciences, University of L’Aquila, L’Aquila, Italy",IEEE Transactions on Cybernetics,"20 May 2017","2016","46","12","3171","3180","The aim of this paper is to propose a real-time classification algorithm for the low-amplitude electroencephalography (EEG) signals, such as those produced by remembering an unpleasant odor, to drive a brain-computer interface. The peculiarity of these EEG signals is that they require ad hoc signals preprocessing by wavelet decomposition, and the definition of a set of features able to characterize the signals and to discriminate among different conditions. The proposed method is completely parameterized, aiming at a multiclass classification and it might be considered in the framework of machine learning. It is a two stages algorithm. The first stage is offline and it is devoted to the determination of a suitable set of features and to the training of a classifier. The second stage, the real-time one, is to test the proposed method on new data. In order to avoid redundancy in the set of features, the principal components analysis is adapted to the specific EEG signal characteristics and it is applied; the classification is performed through the support vector machine. Experimental tests on ten subjects, demonstrating the good performance of the algorithm in terms of both accuracy and efficiency, are also reported and discussed.","2168-2275","","10.1109/TCYB.2015.2498974","Fondazione Fabio Sciacca Onlus; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7339432","Brain–computer interface (BCI) classification algorithm;electroencephalography (EEG);low-amplitude EEG signals;principal components analysis (PCA);support vector machine (SVM)","Electroencephalography;Support vector machines;Principal component analysis;Discrete wavelet transforms;Electrodes;Feature extraction;Cybernetics","","43","","45","IEEE","26 Nov 2015","","","IEEE","IEEE Journals"
"Face recognition through a chaotic neural network model","L. F. Martins Carlos; J. L. G. Rosa","Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR; BioCom - Bioinspired Computing Laboratory, Department of Computer Science, University of Sao Paulo, Brazil",2014 International Joint Conference on Neural Networks (IJCNN),"4 Sep 2014","2014","","","859","863","K-sets models are connectionist methods based on neuron populations, conceived through EEG analyses of the mammalian olfactory system. These models present a biologically more plausible structure and behavior than other neural networks models. K-sets have been used in many machine-learning problems, with potential application on pattern recognition while presenting novel chaotic concepts for signal processing. This paper presents the characteristics of the K-sets models and their application in a face recognition task. Our method was tested using Yale Face Database B and the results show that it outperforms popular recognition methods.","2161-4407","978-1-4799-1484-5","10.1109/IJCNN.2014.6889529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6889529","","Face recognition;Brain modeling;Neural networks;Lighting;Biological system modeling;Olfactory;Face","","2","","37","IEEE","4 Sep 2014","","","IEEE","IEEE Conferences"
"Decoding of motor imagery movements from EEG signals using SpiNNaker neuromorphic hardware","Z. Tayeb; E. Erçelik; J. Conradt","Department of Electrical and Computer Engineering, Center of Competence Neuroengineering, Germany; Department of Electrical and Computer Engineering, Center of Competence Neuroengineering, Germany; Department of Electrical and Computer Engineering, Center of Competence Neuroengineering, Germany",2017 8th International IEEE/EMBS Conference on Neural Engineering (NER),"14 Aug 2017","2017","","","263","266","Non-invasive brain machine interfaces (BMIs) on motor imagery movements have been widely studied and used for many years to take advantage of the intuitive link between imagined motor tasks and natural actions. En route to future technical applications of neuromorphic computing, a major current challenge lies in the identification and implementation of brain inspired algorithms to decode recorded signals. Neuromorphic computing is believed to allow real-time implementation of large scale spiking models for processing and computation in non-invasive BMIs. Taking inspiration from the olfactory system of insects, we advance and implement a novel approach to decode and predict imaginary movements from electroencephalogram (EEG) signals. We use a spiking neural network implemented on SpiNNaker (4 chip, 64 cores) neuromorphic hardware. Our work provides a proof of concept for a successful implementation of a functional spiking neural network for decoding two motor imagery (MI) movements on the SpiNNaker system. The approach can be extended to classify more complex MI movements on larger SpiNNaker systems.","1948-3554","978-1-5090-4603-4","10.1109/NER.2017.8008341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8008341","","Neurons;Electroencephalography;Biological neural networks;Brain modeling;Sociology;Statistics;Neuromorphics","","8","","12","IEEE","14 Aug 2017","","","IEEE","IEEE Conferences"
"Spatial alignment of scalp EEG activity during cognitive tasks","M. H. Myers; C. A. Joure; C. Johnston; A. Canales; A. Padmanabha; R. Kozma","University of Memphis, TN, USA; Center for Large Scale Integrated Optimization & Networks, University of Memphis, Memphis, TN, USA; Center for Large Scale Integrated Optimization & Networks, University of Memphis, Memphis, TN, USA; Center for Large Scale Integrated Optimization & Networks, University of Memphis, Memphis, TN, USA; Center for Large Scale Integrated Optimization & Networks, University of Memphis, Memphis, TN, USA; University of Memphis, TN, USA",The 2013 International Joint Conference on Neural Networks (IJCNN),"9 Jan 2014","2013","","","1","8","Electrocorticogram (ECoG) analysis of human subjects demonstrated that beta-gamma oscillations carry perceptual information in spatial patterns across the cortex when the subjects were engaged in task-oriented activities. A hypothesis was tested that similar patterns could be found in the scalp EEG of human subjects during visual stimulation. Signals were continuously recorded from scalp electrodes and band-pass filtered. The Fast Fourier transform provides the phase, which is used to obtain directional phase information relating to cognitive tasks. Spatial patterns of EEG phase modulation were identified and classified with respect to stimulus. The obtained results suggest that the scalp EEG can yield information about the timing of episodically synchronized brain activity in higher cognitive function, so as to support mechanisms of brain-computer interfacing.","2161-4407","978-1-4673-6129-3","10.1109/IJCNN.2013.6706875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6706875","EEG;Phase Propagation;Phase Velocity;Spatial Pattern Classification;Cognitive Activity","","","","","21","IEEE","9 Jan 2014","","","IEEE","IEEE Conferences"
