"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and Implementation of a P300-Based Brain-Computer Interface for Controlling an Internet Browser","E. M. Mugler; C. A. Ruf; S. Halder; M. Bensch; A. Kubler","Bioengineering Department, University of Illinois, Chicago, Chicago, IL, USA; Institute of Medical Psychology and Behavioral Neurobiology, University of Tübingen, Tubingen, Germany; Institute of Medical Psychology and Behavioral Neurobiology, University of Tübingen, Tubingen, Germany; Department of Computer Engineering, University of Tübingen, Tubingen, Germany; Department of Psychology I: Biological Psychology, Clinical Psychology and Psychotherapy, University of Würzburg, Wurzburg, Germany",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Dec 2010","2010","18","6","599","609","An electroencephalographic (EEG) brain-computer interface (BCI) internet browser was designed and evaluated with 10 healthy volunteers and three individuals with advanced amyotrophic lateral sclerosis (ALS), all of whom were given tasks to execute on the internet using the browser. Participants with ALS achieved an average accuracy of 73% and a subsequent information transfer rate (ITR) of 8.6 bits/min and healthy participants with no prior BCI experience over 90% accuracy and an ITR of 14.4 bits/min. We define additional criteria for unrestricted internet access for evaluation of the presented and future internet browsers, and we provide a review of the existing browsers in the literature. The P300-based browser provides unrestricted access and enables free web surfing for individuals with paralysis.","1558-0210","","10.1109/TNSRE.2010.2068059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5559475","Brain–computer interface (BCI);electroencephalography;rehabilitation","Browsers;Internet;Brain computer interfaces;Electroencephalography;Patient rehabilitation","Adult;Affect;Algorithms;Amyotrophic Lateral Sclerosis;Brain;Data Interpretation, Statistical;Depression;Disease Progression;Electroencephalography;Equipment Design;Event-Related Potentials, P300;Female;Humans;Information Systems;Internet;Male;Middle Aged;Motivation;Paralysis;Paralysis;Quality of Life;User-Computer Interface;Young Adult","135","","48","IEEE","30 Aug 2010","","","IEEE","IEEE Journals"
"Neural Correlates of Subjective Awareness and Unconscious Processing: An ERP Study","D. Lamy; M. Salti; Y. Bar-Haim",NA; NA; NA,Journal of Cognitive Neuroscience,"19 May 2014","2009","21","7","1435","1446","The aim of the present study was to dissociate the ERP (Event Related Potentials) correlates of subjective awareness from those of unconscious perception. In a backward masking paradigm, participants first produced a forced-choice response to the location of a liminal target presented for an individually calibrated duration, and then reported on their subjective awareness of the target's presence. We recorded (Event-Related Potentials) ERPs and compared the ERP waves when observers reported being aware vs. unaware of the target but localized it correctly, thereby isolating the neural correlates of subjective awareness while controlling for differences in objective performance. In addition, we compared the ERPs when participants were subjectively unaware of the target's presence and localized it correctly versus incorrectly, thereby isolating the neural correlates of unconscious perception. All conditions involved stimuli that were physically identical and were presented for the same duration. Both behavioral measures were associated with modulation of the amplitude of the P3 component of the ERP. Importantly, this modulation was widely spread across all scalp locations for subjective awareness, but was restricted to the parietal electrodes for unconscious perception. These results indicate that liminal stimuli that do not affect performance undergo considerable processing and that subjective awareness is associated with a late wave of activation with widely distributed topography.","0898-929X","","10.1162/jocn.2009.21064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6793625","","","","1","","","","19 May 2014","","","MIT Press","MIT Press Journals"
"Combing Multiple Visual Stimuli to Enhance the Performance of VEP-Based Biometrics","H. Qu; H. Zhao; Q. Wei; W. Pei; X. Gao; Y. Wang","Department of Electronic Engineering, Nanchang University, Nanchang, China; Department of Biomedical Engineering, School of Biomedical Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Nanchang University, Nanchang, China; Key Laboratory of Solid-State Optoelectronics Information Technology, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; Department of Biomedical Engineering, School of Biomedical Engineering, Tsinghua University, Beijing, China; Key Laboratory of Solid-State Optoelectronics Information Technology, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Information Forensics and Security,"9 Sep 2024","2024","19","","7982","7993","In recent years, electroencephalography (EEG) has received increasing attention in the field of biometrics because of its unique advantages such as covertness, resistance to spoofing, sensitivity to emotional and mental states, and continuous nature. Visual evoked potentials (VEPs) have been widely used in EEG-based biometrics owing to fast recognition speed and high accuracy. This study proposes a new method to combine multiple visual stimuli for VEP-based individual identification. Correct recognition rate (CRR) was estimated using steady-state VEPs (ss-VEPs), and code modulated VEPs (c-VEPs) recorded from a group of 35 subjects. c-VEPs achieved a 100% CRR using 3.1-s of VEP data (a 10.8-s duration, including 7.7-s intervals) in the cross-session condition. An online system based on the combination of stimuli optimized from the data of 35 subjects was further developed and validated with an additional group of 22 subjects. A cross-session CRR of 99.55% was achieved using the same parameters. These results indicate that the proposed VEP-based individual identification method using multiple visual stimuli shows great potential for practical applications.","1556-6021","","10.1109/TIFS.2024.3452628","National Key Research and Development Program of China(grant numbers:2022YFF1202303); National Natural Science Foundation of China(grant numbers:62066028,62071447); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10659912","Biometrics;electroencephalography;person identification;visual evoked potentials;cross-session performance","Electroencephalography;Biometrics;Visualization;Identification of persons;Classification algorithms;Authentication;Feature extraction","","1","","45","IEEE","30 Aug 2024","","","IEEE","IEEE Journals"
"Assessment of musical training induced neuroplasticity by auditory event related potentials and neural networks","S. -F. Liang; C. -S. Liu; W. -L. Chang; Y. -H. Tsao; L. -W. Ko; C. -T. Lin","Department of Computer Science and Information Engineering, the Institute of Medical Informatics, National Cheng Kung University, Tainan County, Taiwan; Department of Computer Science and Information Engineering, the Institute of Medical Informatics, National Cheng Kung University, Tainan County, Taiwan; Department of Computer Science and Information Engineering, the Institute of Medical Informatics, National Cheng Kung University, Tainan County, Taiwan; Department of Computer Science and Information Engineering, the Institute of Medical Informatics, National Cheng Kung University, Tainan County, Taiwan; Brain Research Center, National Chiao Tung University, Hsinchu, Taiwan; Brain Research Center, National Chiao Tung University, Hsinchu, Taiwan",2009 International Joint Conference on Neural Networks,"31 Jul 2009","2009","","","1797","1801","Music provides a tool to study numerous aspects of neuroscience from motion-skill to emotion since listening to and producing music involves many brain functions. The musician's brain is also regarded as an ideal model to investigate plasticity of the human brain. In this paper, an EEG-based neural network is proposed to assess neuroplasticity induced by musical training. A musical chord perception experiment is designed to acquire and compare the behavioral and neural responses of musicians and non-musicians. The ERPs elicited by the consonant and dissonant chords are combined together as the features of the model. The principle component analysis (PCA) is used to reduce feature dimensions and the dimension-reduced features are input to a feedforward neural network to recognize the brain potentials belong to a musician or a non-musician. The accuracy can reach 97% in average for leave-one-out cross validation of six subjects in this experiment. It demonstrates the feasibility of assessing effects of musical training by ERP signals elicited by musical chord perception.","2161-4407","978-1-4244-3548-7","10.1109/IJCNN.2009.5179029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5179029","","Neuroplasticity;Neural networks;Biological neural networks;Music;Brain modeling;Enterprise resource planning;Neuroscience;Humans;Principal component analysis;Feedforward neural networks","","2","","16","IEEE","31 Jul 2009","","","IEEE","IEEE Conferences"
"A Novel Fast ICA-FBCCA Algorithm and Convolutional Neural Network for Single-Flicker SSVEP-Based BCIs","S. N. Aghili; S. Kilani; E. Rouhani; A. Akhavan","Department of Electrical and Computer Engineering, Iran University of Science and Technology, Tehran, Iran; Department of Electrical and Computer Engineering, Iran University of Science and Technology, Tehran, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran",IEEE Access,"3 Jan 2024","2024","12","","630","642","Brain-computer interface (BCI) systems have been developed to assist individuals with neuromuscular disorders to communicate with their surroundings using their brain signals. One attractive branch of BCI is steady-state visual evoked potential (SSVEP), which has acceptable speed and accuracy and is non-invasive. However, SSVEP-based EEG signals suffer from eye-fatigue problems, resulting in artifacts that affect the accuracy of the system. Thus, researchers are still working to improve SSVEP-based BCI systems. This paper proposes robust machine-learning algorithm for single-flicker SSVEP detection. A novel approach based on fast independent component analysis and filter-bank canonical correlation analysis (fast ICA-FBCCA) is developed to extract features from the single-flicker SSVEP signal. The clean features learned by fast ICA-FBCCA are then applied to a discrete wavelet transform (DWT) technique and fed to a convolutional neural network (CNN) with only one convolutional layer and a smaller number of parameters. The effectiveness of the proposed technique is evaluated using two datasets. The results were evaluated using two datasets. The findings clearly demonstrate that the proposed method outperforms traditional methods, with average target recognition accuracy and standard deviation values of 97 ± 3.1% among 6 subjects for dataset 1 and 82.12 ± 10.7% among 12 subjects for dataset 2. Overall, these findings suggest that the proposed method is a promising approach for improving the accuracy and reliability of the single-flicker SSVEP-based BCI systems.","2169-3536","","10.1109/ACCESS.2023.3347336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10374086","Brain–computer interface (BCI);single-flicker steady-state visual evoked potential;fast independent component analysis (fast ICA);filter-bank canonical correlation analysis (FBCCA);convolutional neural network (CNN)","Feature extraction;Electroencephalography;Visualization;Convolutional neural networks;Discrete wavelet transforms;Electromyography;Guidelines","","","","78","CCBYNCND","25 Dec 2023","","","IEEE","IEEE Journals"
"Design a soft assistive device for elbow movement training in peripheral nerve injuries","K. Tripanpitak; T. V. J. Tarvainen; I. Sönmezisik; J. Wu; W. Yu","Department of Medical Engineering, Chiba University, Chiba, Japan; Chiba Daigaku, Chiba, Chiba, JP; Department of Medical Engineering, Chiba University, Chiba, Japan; Department of Medical Engineering, Chiba University, Chiba, Japan; Department of Medical Engineering, Chiba University, Chiba, Japan",2017 IEEE International Conference on Robotics and Biomimetics (ROBIO),"26 Mar 2018","2017","","","544","548","In recent years, robotic assistive devices have been widely used to improve the rehabilitation outcome of upper limb disability. Meanwhile in the peripheral nerve injuries disability, the brachial plexus injury (BPI) incidence has increased in developing countries which affects the quality of life for patients due to pain during insufficient arm movement of the patients who go under operative or conservative treatment. Pain will not stop the rehabilitation processes, but may lower the motivation of training. Our ultimate goal is to design a soft assistive device for elbow by developing wearable exoskeleton for promoting restoration of motor function with minimal pain. Pneumatic artificial muscles (PAMs) were applied to our prototype due to the properties which provide high power to weight ratio, light weight and simplicity to install. These actuators were regulated by a controller to perform elbow movements in flexion-extension, and pronation-supination. Furthermore, our work system also measured electromyography (EMG) and pain-related evoked potential (PREP) as estimation of user intended motion and pain feedback control, respectively. We use stimulation device with surface electrode which induced pinprick-like sensation to activate nociceptive fibers and recorded electroencephalography (EEG) on the scalp for measurement of pain during applied device with human arm. Therefore, this 2 degree of freedoms (DoF) assistive device can improve elbow movement while affect the least pain to the wearer.","","978-1-5386-3742-5","10.1109/ROBIO.2017.8324473","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8324473","assistive device;elbow movement;brachial plexus injury (BPI);pneumatic artificial muscle (PAM);pain-related evoked potential (PREP)","Elbow;Prototypes;Pain;Muscles;Sockets;Assistive devices;Electromyography","","6","","17","IEEE","26 Mar 2018","","","IEEE","IEEE Conferences"
"The Impact of Linguistic Prediction Violations on Downstream Recognition Memory and Sentence Recall","R. J. Hubbard; K. D. Federmeier",University of Illinois Urbana–Champaign; University of Illinois Urbana–Champaign,Journal of Cognitive Neuroscience,"28 Feb 2024","2024","36","1","1","23","Predicting upcoming words during language comprehension not only affects processing in the moment but also has consequences for memory, although the source of these memory effects (e.g., whether driven by lingering pre-activations, re-analysis following prediction violations, or other mechanisms) remains underspecified. Here, we investigated downstream impacts of prediction on memory in two experiments. First, we recorded EEG as participants read strongly and weakly constraining sentences with expected, unexpected but plausible, or semantically anomalous endings (“He made a holster for his gun / father / train”) and were tested on their recognition memory for the sentence endings. Participants showed similar rates of false alarms for predicted but never presented sentence endings whether the prediction violation was plausible or anomalous, suggesting that these arise from pre-activation of the expected words during reading. During sentence reading, especially in strongly constraining sentences, plausible prediction violations elicited an anterior positivity; anomalous endings instead elicited a posterior positivity, whose amplitude was predictive of later memory for those anomalous words. ERP patterns at the time of recognition differentiated plausible and anomalous sentence endings: Words that had been plausible prediction violations elicited enhanced late positive complex amplitudes, suggesting greater episodic recollection, whereas anomalous sentence endings elicited greater N1 amplitudes, suggesting attentional tagging. In a follow-up behavioral study, a separate group of participants read the same sentence stimuli and were tested for sentence-level recall. We found that recall of full sentences was impaired when sentences ended with a prediction violation. Taken together, the results suggest that prediction violations draw attention and affect encoding of the violating word, in a manner that depends on plausibility, and that this, in turn, may impair future memory of the gist of the sentence.","0898-929X","","10.1162/jocn_a_02078","National Institute of Aging(grant numbers:R01AG026308); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10453538","","","","","","","","28 Feb 2024","","","MIT Press","MIT Press Journals"
"Stimulus Design for Visual Evoked Potential Based Brain-Computer Interfaces","H. Xu; S. -H. Hsu; M. Nakanishi; Y. Lin; T. -P. Jung; G. Cauwenberghs","Swartz Center of Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, USA; Swartz Center of Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, USA; Swartz Center of Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, USA; Swartz Center of Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, USA; Department of Bioengineering, Institute for Neural Computation, University of California San Diego, La Jolla, CA, USA; Department of Bioengineering, Institute for Neural Computation, University of California San Diego, La Jolla, CA, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Jun 2023","2023","31","","2545","2551","Visual stimuli design plays an important role in brain-computer interfaces (BCIs) based on visual evoked potentials (VEPs). Variations in stimulus parameters have been shown to affect both decoding accuracy and subjective perception experience, implying the need for a trade-off in design. In this study, we comprehensively and systematically compared various combinations of amplitude contrast and spectral content parameters in the stimulus design to quantify their impact on decoding performance and subject comfort. Specifically, three parameters were investigated: 1) contrast level, 2) temporal pattern (periodic steady-state or pseudo-random code-modulated), and 3) frequency range. We collected electroencephalogram (EEG) data and subjective perception ratings from ten subjects and evaluated the decoding accuracy and subject comfort rating for different combinations of the stimulus parameters. Our results indicate that while high-frequency steady-state VEP (SSVEP) stimuli were rated the most comfortable, they also had the lowest decoding accuracy. Conversely, low-frequency SSVEP stimuli were rated the least comfortable but had the highest decoding accuracy. Standard and high-frequency M-sequence code-modulated VEPs (c-VEPs) produced intermediates between the two. We observed a consistent trade-off relationship between decoding accuracy and subjective comfort level across all parameters. Based on our findings, we offer c-VEP as a preferable stimulus for achieving reliable decoding accuracy while maintaining a reasonable level of comfortability.","1558-0210","","10.1109/TNSRE.2023.3280081","National Science Foundation(grant numbers:IIP-1719130); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10142244","Brain-computer interfaces;electroencephalography;m-sequence;stimulus design;visual evoked potentials","Visualization;Decoding;Frequency modulation;Steady-state;Monitoring;Electroencephalography;Binary codes","Humans;Evoked Potentials, Visual;Brain-Computer Interfaces;Photic Stimulation;Electroencephalography;Neurologic Examination;Algorithms","3","","28","CCBY","1 Jun 2023","","","IEEE","IEEE Journals"
"A Shared Control Framework for Human-Multirobot Foraging With Brain-Computer Interface","W. Dai; Y. Liu; H. Lu; Z. Zheng; Z. Zhou","College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China",IEEE Robotics and Automation Letters,"19 Jul 2021","2021","6","4","6305","6312","With the rapid development of multi-robot systems (MRSs), they can be widely used to perform various tasks in typical environments. However, the inevitable disadvantages of onboard sensor errors, communication delays, and underspecified environmental factors seriously affect the operation of MRSs. Therefore, this letter considers a shared control framework suitable for human-multirobot foraging with a brain-computer interface (BCI) as a means of allowing a human operator to express opinions, permitting the robots to rely on human experience and knowledge to improve cooperation. An opinion dynamics model is used to find the consensus opinion of the MRS, which, however, is likely not accurate due to the biased nature of the available environmental information. When the human operator learns the opinion of the robots, he/she can then either accept it or reject it and express his/her own opinion via the BCI. Of course, this human judgment may also be incorrect, or the BCI may suffer from false detections. Thus, the MRS does not directly follow the human operator's opinion; instead, it is added to the opinion dynamics model as a new node to generate the final consensus opinion. Extensive simulation results show that the proposed framework can markedly improve the efficiency of foraging compared with robot-only or human-only performance and traditional human-robot interaction methods.","2377-3766","","10.1109/LRA.2021.3092290","National Natural Science Foundation of China(grant numbers:U1913202,U1813205); Hunan Provincial Innovation Foundation For Postgraduate(grant numbers:CX2018B010); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9464651","Multi-robot systems;brain-machine interfaces;human-robot collaboration","Robots;Task analysis;Robot sensing systems;Drones;Collaboration;Brain-computer interfaces;Input devices","","8","","25","IEEE","24 Jun 2021","","","IEEE","IEEE Journals"
"Neuroscience of virtual reality","K. Sharma; H. S. Aswal; R. Chauhan; R. Rawat; R. Gupta","Computer Science and Engineering, Graphic Era Hill University, Dehradun, Uttarakhand, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, Uttarakhand, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, Uttarakhand, India; Computer Science and Engineering, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Chitkara University Institute of Engineering and Tech, Chitkara University, Punjab, India","2024 International Conference on Intelligent and Innovative Technologies in Computing, Electrical and Electronics (IITCEE)","20 Mar 2024","2024","","","1","6","Virtual reality (VR) has emerged as a transformative tool in neuroscience research, offering a novel approach to study the intricate workings of the human brain. This abstract provides an overview of the growing intersection between neuroscience and virtual reality, highlighting the potential it holds for understanding the brain’s functions, perception, and behavior. By immersing users in digitally simulated environments, VR enables researchers to probe neural responses to various stimuli and conditions while maintaining a high degree of experimental control. This abstract explores the advantages of VR in neuroscience, such as the ability to investigate spatial cognition, perception, and emotional responses in ecologically valid settings. Moreover, it discusses the challenges and future prospects of VR applications in neuroscience, including the integration of real-time neuroimaging, the development of immersive therapeutic interventions, and the ethical considerations surrounding the use of VR in research. The abstract concludes with an emphasis on the promise of VR as a valuable tool in unraveling the mysteries of the brain, ultimately fostering a deeper understanding of neurological disorders and human cognition.","","979-8-3503-0641-5","10.1109/IITCEE59897.2024.10467267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10467267","Therapeutic interventions;Neuroimaging;Spatial cognition;Human cognition","Neurological diseases;Neuroimaging;Ethics;Neuroscience;Three-dimensional displays;Medical services;Immersive experience","","1","","20","IEEE","20 Mar 2024","","","IEEE","IEEE Conferences"
"A Lightweight Deep Learning Model for EEG Classification Across Visual Stimuli","Y. Liu; S. Goh; T. Low; Z. Quince; S. Teragawa","University of Southern Queensland, Toowoomba, Australia; University of Southern Queensland, Toowoomba, Australia; University of Southern Queensland, Toowoomba, Australia; University of Southern Queensland, Toowoomba, Australia; Dalian University of Technology, Dalian, China",2024 27th International Conference on Computer Supported Cooperative Work in Design (CSCWD),"10 Jul 2024","2024","","","2900","2905","Visual stimuli have a multifaceted impact on brain activity, yet the nuanced differences in how various types of stimuli affect electroencephalogram (EEG) signals are still under investigation. This study endeavors to classify EEG signals in response to a range of visual stimuli by crafting a lightweight deep learning model. Utilizing the 170 EEG dataset from the ERP core, which encompasses recordings from 40 healthy participants exposed to roughly 10-minute sessions of randomly presented sets of normal and scrambled photographs. Each set consisted of images portraying either normal or scrambled representations of faces and cars, encapsulating four unique visual stimuli. By harnessing the EEG data from the 40 participants, our Reset18-based model attained an impressive average classification accuracy of 98.13% for face images and 97.81% for car images, significantly surpassing the performance of traditional machine learning models. otably, this marks the inaugural application of the Reset18 model to the 170 dataset classification experiment within the ERP core. The findings of this study enrich our comprehension of the brain’s distinct cognitive responses to these stimuli and the manifestation of these differences in EEG signals. The successful deployment of this model paves the way for furthering the exploration and development of brain-computer interface technologies.","2768-1904","979-8-3503-4918-4","10.1109/CSCWD61410.2024.10580396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10580396","EEG;Deep learning;Classification;Visual stimuli","Deep learning;Visualization;Accuracy;Computational modeling;Brain modeling;Feature extraction;Electroencephalography","","","","37","IEEE","10 Jul 2024","","","IEEE","IEEE Conferences"
"Spelling With a Small Mobile Brain-Computer Interface in a Moving Wheelchair","Q. T. Obeidat; T. A. Campbell; J. Kong","Computer Science Department, Al-Imam Mohammad Ibn Saud Islamic University, Riyadh, Saudi Arabia; Institute of Behavioral Sciences, University of Helsinki, Helsinki, Finland; Department of Computer Science, North Dakota State University, Fargo, ND, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"9 Nov 2017","2017","25","11","2169","2179","Research into brain-computer interfaces (BCIs), which spell words using brain signals, has revealed that a desktop version of such a speller, the edges paradigm, offers several advantages: This edges paradigm outperforms the benchmark row-column paradigm in terms of accuracy, bitrate, and user experience. It has remained unknown whether these advantages prevailed with a new version of the edges paradigm designed for a mobile device. This paper investigated and evaluated in a rolling wheelchair a mobile BCI, which implemented the edges paradigm on small displays with which visual crowding tends to occur. How the mobile edge paradigm outperforms the mobile row-column paradigm has implications for understanding how principles of visual neurocognition affect BCI speller use in a mobile context. This investigation revealed that all the advantages of the edges paradigm over the row-column paradigm prevailed in this setting. However, the reduction in adjacent errors for the edges paradigm was unprecedentedly limited to horizontal adjacent errors. The interpretation offered is that dimensional constraints of visual interface design on a smartphone thus affected the neurocognitive processes of crowding.","1558-0210","","10.1109/TNSRE.2017.2700025","National Science Foundation(grant numbers:CNS-1126570); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7915770","Brain-computer interface (BCI);edges paradigm (EP);event-related potentials (ERP);P300 speller;row-column paradigm (RCP);smartphone","Mobile communication;Electroencephalography;Visualization;Mobile handsets;Benchmark testing;Fatigue;Wheelchairs","Adult;Algorithms;Brain-Computer Interfaces;Cognition;Communication Aids for Disabled;Event-Related Potentials, P300;Female;Healthy Volunteers;Humans;Male;Photic Stimulation;Psychomotor Performance;Smartphone;Software;Visual Perception;Wheelchairs;Young Adult","11","","58","IEEE","2 May 2017","","","IEEE","IEEE Journals"
"Adding Real-Time Bayesian Ranks to Error-Related Potential Scores Improves Error Detection and Auto-Correction in a P300 Speller","T. Zeyl; E. Yin; M. Keightley; T. Chau","Bloorview Research Institute, Toronto, Canada; College of Mechatronic Engineering and Automation, National University of Defense Technology, Changsha, China; Bloorview Research Institute, Toronto, Canada; Bloorview Research Institute, Toronto, Canada",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Jan 2016","2016","24","1","46","56","Brain-computer interface (BCI) spellers could improve access to communication for people with profound physical disabilities; however, improved speed and accuracy of these spellers is required to make them practical for everyday use. Here we introduce the combination of P300-speller confidence with the error-related potential (ErrP) to improve online single-trial error detection and correction accuracies in a BCI speller. First, we present a mechanism for obtaining P300-confidence using a real-time Bayesian dynamic stopping framework that makes novel use of additional stimuli that occur due to epoch and filter delays. Second, we propose an ensemble of decision trees to combine ErrP and P300-confidence features. Third, we describe the unique attentional differences between error and correct feedback in our spelling interface and discuss how these differences affect ErrP physiology. We tested online error detection on 11 typically developed adults using a BCI system trained on a previous day and found an average sensitivity of 86.67% and specificity of 96.59%. Automatic correction increased selection accuracy by 13.67% and utility grew by a factor of 4.48. We found, however, that the improved performance was primarily attributable to the inclusion of P300 confidence in error detection, calling into question the significance of single-trial ErrP detection.","1558-0210","","10.1109/TNSRE.2015.2461495","National Natural Science Foundation of China(grant numbers:61375117,71201148,61420106001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7217833","Brain–computer interface;dynamic stopping;EEG;error-related potential;P300 speller","Ash;Detectors;Training;Accuracy;Delays;Real-time systems;Electroencephalography","Adult;Algorithms;Bayes Theorem;Brain-Computer Interfaces;Communication Aids for Disabled;Computer Peripherals;Electroencephalography;Event-Related Potentials, P300;Evoked Potentials, Visual;Female;Humans;Male;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Task Performance and Analysis;Word Processing;Young Adult","33","","55","IEEE","21 Aug 2015","","","IEEE","IEEE Journals"
"Differences in source analysis accuracy of AEP generators following FastICA and TDSEP-ICA denoising","N. Castaneda-Villa; C. J. James","SPCG, Institute of Sound and Vibration Research, University of Southampton, UK; SPCG, Institute of Sound and Vibration Research, University of Southampton, UK","4th IET International Conference on Advances in Medical, Signal and Information Processing - MEDSIP 2008","29 Aug 2008","2008","","","1","4","Different factors can affect the accuracy of the source localization of evoked potentials: the SNR of the data, the head model, and the number of sources, mention but a few. Another fundamental factor is the correct application of independent components analysis (ICA) to both filter out artefacts and select the independent components (IC) related to the neurological response. In this paper we assess the differences in the source analysis accuracy of the auditory evoked potential (AEP) generators between a temporal ICA (TDSEP-ICA) algorithm and a statistically based algorithm (FastICA) in EEG, from children with cochlear implants (CIs). The parameters used to compare both ICA algorithms and validate the source localization include: residual standard deviation, confidence ellipsoids, localization and time of best dipole fit. Here we show that pre-processing using TDSEP- ICA facilitates the identification of the AEP peaks and the source analysis procedure. The results obtained in this research could be used as objective technique for a general evaluation of the performance of children with CIs.","0537-9989","978-0-86341-934-8","10.1049/cp:20080439","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4609087","FastICA;TDSEP-ICA;Source analysis;Auditory Evoked Potentials;Cochlear Implants","","","","","","","29 Aug 2008","","","IET","IET Conferences"
"The effect of static and dynamic visual stimulations on error-evoked brain responses","R. Xu; Y. Wang; N. Wang; X. Shi; L. Meng; D. Ming","Academy of Medical Engineering and Translational Medicine, Tianjin University, Tianjin, China; Academy of Medical Engineering and Translational Medicine, Tianjin University, Tianjin, China; Department of Biomedical Engineering, Tianjin University, Tianjin, China; Department of Biomedical Engineering, Tianjin University, Tianjin, China; Academy of Medical Engineering and Translational Medicine, Tianjin University, Tianjin, China; Academy of Medical Engineering and Translational Medicine, Tianjin University, Tianjin, China",2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"27 Aug 2020","2020","","","2877","2880","Error-related potentials (ErrPs) can reflect the brain's response to errors. Recently, it has been used in the studies on neural mechanisms of human cognition, such as error detection and conflict monitoring. Moreover, ErrPs have provided technical support for the development of brain-computer interface (BCI). However, the different effects of visual stimulation modes (dynamic or static) on ErrPs have not been revealed. This may seriously affect the recognition accuracy of the ErrPs in practical applications. Therefore, the aim of this study was to investigate how people respond to different types of visual stimulations. Nineteen participants were recruited in the ErrPs-based tasks with two visual stimulation modes (dynamic and static). The ErrPs were analyzed and the feature values (N1, P2, P3, N6 and P8, named by the occurrence time) were statistically compared. The results showed that the difference between correctness and error was reflected in P3, N6, P8 in dynamic stimulation; and N1, P3, N6 and P8 in static stimulation. In the event-related potential based on error, the differences between dynamic and static tasks were reflected in N1 and P2. In conclusion, this study found that the features with later occurrence were significantly affected by correctness and error in both cases, while the error-related change in N1 only existed under the static stimulation. We also found that the recognition of stimulation modes came earlier within about 300 ms after the start of visual stimulation.","2694-0604","978-1-7281-1990-8","10.1109/EMBC44109.2020.9175983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9175983","Error-Related Potentials (ErrPs);Dynamic Visual Stimulation;Static Visual Stimulation","","Brain;Brain-Computer Interfaces;Electroencephalography;Evoked Potentials;Humans;Photic Stimulation","","","17","IEEE","27 Aug 2020","","","IEEE","IEEE Conferences"
