"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Exploratory Cross-Frequency Coupling and Scaling Analysis of Neuronal Oscillations Stimulated by Emotional Images: An Evidence From EEG","J. Chao; S. Zheng; C. Lei; H. Peng; B. Hu","School of Information Science and Engineering, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, China; Gansu Provincial Key Laboratory of Wearable Computing, School of Information Science and Engineering, Lanzhou University, Lanzhou, China",IEEE Transactions on Cognitive and Developmental Systems,"14 Dec 2023","2023","15","4","1732","1743","Emotion as a physiological state, plays an important role in neuroscience, cognitive science, rational thinking, decision making, and mental states. Therefore, how to quantitatively analyze the different emotion state is especially important. The traditional manner through the spectral power and amplitude of a certain frequency, which reflects the strength of local cortical activation. Cross-frequency coupling (CFC) and self-affinity are observed neural phenomena associated with cognitive processes. This measures, differ across brain areas and frequency bands in a task-relevant manner, changing quickly in response to cognitive events, motor actions, and correlates with emotion. In this study, the electroencephalogram (EEG) signals of all participants in response to stimulation were collected using a 64-channel amplifier recording system. “Exploratory CFC and scaling analysis” were applied to four different categories of emotions, including depression, relaxation, fear, and happiness. Three phase-amplitude coupling (PAC) indices [The Kullback–Leibler-based modulation index (KL-MI), the mean vector length modulation index (MVL-MI), and the phase-locking value (PLV)] and four scaling indices (Amplitude analysis, detrended fluctuation analysis (DFA), life-times, and waiting-times analysis) were introduced and calculated to find out the difference of each emotion. The results suggested that  $\alpha $  and  $\beta $  rhythm had a distinct coupling effect with high- $\gamma $  rhythm; furthermore, the prefrontal and temporal lobes were the main contributors to the value of PAC, which provides a theoretical basis for PAC to regulate the emotional process. These results indicate that the feasibility of a new method for emotional computing and have huge prospects in auxiliary diagnosis.","2379-8939","","10.1109/TCDS.2022.3208238","National Key Research and Development Program of China(grant numbers:2019YFA0706200); National Natural Science Foundation of China(grant numbers:61632014,61627808,61210010); National Basic Research Program of China (973 Program)(grant numbers:2014CB744600); Program of Beijing Municipal Science and Technology Commission(grant numbers:Z171100000117005); Fundamental Research Funds for the Central Universities(grant numbers:lzujbky-2020-kb25); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9896985","Affective computing;cross-frequency coupling (CFC);electroencephalogram (EEG);phase-amplitude coupling (PAC);scaling analysis","Electroencephalography;Couplings;Picture archiving and communication systems;Rhythm;Electrodes;Depression;Oscillators;Affective computing;Amplitude estimation","","","","50","IEEE","21 Sep 2022","","","IEEE","IEEE Journals"
"Emotion-Aware Ensemble Learning (EAEL): Revolutionizing Mental Health Diagnosis of Corporate Professionals via Intelligent Integration of Multi-Modal Data Sources and Ensemble Techniques","G. Yadav; M. Ubaidullah Bokhari; S. I. Alzahrani; S. Alam; M. Shuaib","Department of Computer Science, Aligarh Muslim University, Aligarh, India; Department of Computer Science, Aligarh Muslim University, Aligarh, India; Biomedical Engineering Department, College of Engineering, Imam Abdulrahman Bin Faisal University, Dammam, Saudi Arabia; Department of Computer Science, College of Engineering and Computer Science, Jazan University, Jazan, Saudi Arabia; Department of Computer Science, College of Engineering and Computer Science, Jazan University, Jazan, Saudi Arabia",IEEE Access,"22 Jan 2025","2025","13","","11494","11516","In this contemporary landscape of corporate environments, the increasing prevalence of mental health challenges necessitates the development of innovative diagnostic methodologies. This research introduces the Emotion-Aware Ensemble Learning (EAEL) framework, a cutting-edge approach designed to revolutionize early mental health diagnosis among corporate professionals. EAEL integrates machine learning and deep learning paradigms to process multimodal data, including facial expression analysis and typing pattern recognition, offering a holistic evaluation of emotional well-being. Our investigation methodically trains base classifiers, such as Support Vector Machines (SVM), Convolutional Neural Networks (CNN), and Random Forests (RF), on distinct and combined datasets derived from facial expressions and typing patterns. The EAEL framework demonstrates robust performance, achieving an accuracy of 0.95, precision of 0.96, recall of 0.94, and F1-Score of 0.95 when applied to the integrated dataset. These findings underscore EAEL’s transformative potential as a proactive tool for mental health interventions in corporate settings. Future iterations could enhance the framework by incorporating physiological signals, such as heart rate variability and EEG data, further improving diagnostic accuracy. EAEL’s ability to seamlessly integrate diverse data modalities not only sets a new standard for technology-driven mental health assessments but also promises substantial benefits for employee welfare and organizational effectiveness, with the potential for adaptation in clinical environments as well.","2169-3536","","10.1109/ACCESS.2025.3529032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10839368","Mental health diagnosis;machine learning;ensemble learning;deep learning;corporate well-being;predictive analytics;facial expression analysis","Mental health;Accuracy;Ethics;Ensemble learning;Biomedical monitoring;Monitoring;Anxiety disorders;Systematics;Systematic literature review;Soft sensors","","","","56","CCBY","13 Jan 2025","","","IEEE","IEEE Journals"
"A feasibility study for developing an emotional control system through brain computer interface","M. Uma; S. S. Sridhar","Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia",2013 International Conference on Human Computer Interactions (ICHCI),"1 Sep 2014","2013","","","1","6","A Brain Computer Interface (BCI) is a direct communication channel between a human brain and an outside environment. Through this interface, users' can send their messages or commands without any muscle movement, but through the thought process. Electroencephalogram (EEG) is used to measure the brain response which is generated by billions of nerve cells called neurons. This EEG activity is recorded through electrodes placed on the scalp. EEG signals are conventionally categorized into different rhythms based on their frequencies ranging from less than 0.5 Hz to above 30 Hz categorized as Delta, Theta, Alpha, Beta and Gamma waves. The main objectives of BCI systems are to translate the brain signals into control signals and use them to control activities on particular application domain. The objective of this paper is to study the feasibility of developing a BCI system for recognizing and controlling the stress level of a person. The emotional level of the subject will be recognized based on the brain EEG signals captured and analyzed through the Valence-Arousal model. Further, based on the emotional status of the person, corresponding music shall be played to reduce the stress level of a person, thereby controlling the emotional level of the subject. Experiments have been carried out in the Brain Computer Interface Research Lab and the results show a significant feasibility in developing an emotional control system.","","978-1-4673-5703-6","10.1109/ICHCI-IEEE.2013.6887801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6887801","Brain Computer Interface;Electroencephalograph;Music Theraphy;Valence-Arousal model","Electroencephalography;Control systems;Training;Brain-computer interfaces;Brain modeling;Electrodes;Medical treatment","","8","","11","IEEE","1 Sep 2014","","","IEEE","IEEE Conferences"
"A Tale of Single-Channel Electroencephalography: Devices, Datasets, Signal Processing, Applications, and Future Directions","Y. Li; W. Zeng; W. Dong; D. Han; L. Chen; H. Chen; Z. Kang; S. Gong; H. Yan; W. T. Siok; N. Wang","Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Department of Neurology, Affiliated Lianyungang Hospital of Xuzhou Medical University, Lianyungang, China; Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hong Kong, SAR, China; Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hong Kong, SAR, China",IEEE Transactions on Instrumentation and Measurement,"25 Apr 2025","2025","74","","1","20","Single-channel electroencephalography (EEG) is a cost-effective, comfortable, and noninvasive method for monitoring brain activity, widely adopted by researchers, consumers, and clinicians. The increasing number and proportion of articles on single-channel EEG underscore its growing potential. This article provides a comprehensive review of single-channel EEG, focusing on development trends, devices, datasets, signal processing methods, recent applications, and future directions. Definitions of bipolar and unipolar configurations in single-channel EEG are clarified to guide future advancements. Applications mainly span sleep staging, emotion recognition, neurofeedback, educational research, and clinical diagnosis. In addition, we discuss about the artificial intelligence (AI)-based EEG generation techniques, advancements through the integration of advanced signal processing with AI, innovations in hardware development, and strategies for the integration of wearables enabled by the Internet of Things (IoT), collectively establishing a foundational roadmap for future developments in single-channel EEG systems and their applications.","1557-9662","","10.1109/TIM.2025.3556900","National Natural Science Foundation of China(grant numbers:31870979); Hong Kong Polytechnic University Start-Up Fund(grant numbers:P0053210); Hong Kong Polytechnic University Faculty Reserve Fund(grant numbers:P0053738); Internal Grant from Hong Kong Polytechnic University(grant numbers:P0048377); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10947211","Artificial intelligence (AI);clinical applications;emotion recognition;Internet of Things (IoT);signal processing;single-channel electroencephalography (EEG);sleep analysis;wearable devices","Electroencephalography;Electrodes;Sleep;Recording;Monitoring;Wearable devices;Scalp;Artificial intelligence;Sensors;Batteries","","","","220","IEEE","1 Apr 2025","","","IEEE","IEEE Journals"
"Emotional Contribution to Parkinson's Disease Diagnosis Using Machine Learning for EEG Dataset Generation","S. A. Selvi; T. Kamalakannan","Department of Computer science, VEL'S Institute of Science Technology and Advanced Studies, Chennai, Tamil Nadu, India; Department of Computer science, VEL'S Institute of Science Technology and Advanced Studies, Chennai, Tamil Nadu, India",2025 6th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),"20 Feb 2025","2025","","","1533","1538","Emotion is the root cause of nearly all harmful illnesses in humans. Emotion affects blood pressure, heart rate, kidney function, and a few disorders of the nervous system. Parkinson's disease, which causes impairment of movement, is one of the brain disorders. This issue is caused by a reduction in dopamine release in the cortex of the brain. Dopamine production deviations have been related to essential hypertension. Dopamine has a crucial role in anxiety modulation in multiple regions of the brain. Patients with Parkinson's disease frequently indicate that acute stress worsens their motor symptoms, especially gait freezing, dyskinesia, and tremors and the emotions play a substantial role in Parkinson's disease. This study focuses on the Classification Learner algorithms and the Electro Encephalogram (EEG) dataset, both of which covered the diagnostic range of PD development. The classifiers were evaluated using key performance indicators such as error rate, accuracy, sensitivity, specificity, and precision. The findings illustrate the convergence of emotional analysis, machine learning (ML), and neuroscience in improving diagnostic capabilities by demonstrating how a combination of EEG datasets with KNN algorithms offers a reliable and accurate approach for early Parkinson's disease identification.","","979-8-3315-2266-7","10.1109/ICMCSI64620.2025.10883237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10883237","Parkinson's disease (PD);Electroencephalogram (EEG);MATLAB;Nearest Neighbor Classifier (KNN)","Machine learning algorithms;Accuracy;Sensitivity;Parkinson's disease;Error analysis;Machine learning;Nearest neighbor methods;Electroencephalography;Classification algorithms;Reliability","","","","28","IEEE","20 Feb 2025","","","IEEE","IEEE Conferences"
"A Novel Audio-Visual Information Fusion System for Mental Disorders Detection","Y. Li; S. Li; S. M. Naqvi","Intelligent Sensing and Communications Research Group, Newcastle University, UK; Intelligent Sensing and Communications Research Group, Newcastle University, UK; Intelligent Sensing and Communications Research Group, Newcastle University, UK",2024 27th International Conference on Information Fusion (FUSION),"11 Oct 2024","2024","","","1","7","Mental disorders are among the foremost contributors to the global healthcare challenge. Research indicates that timely diagnosis and intervention are vital in treating various mental disorders. However, the early somatization symptoms of certain mental disorders may not be immediately evident, often resulting in their oversight and misdiagnosis. Additionally, the traditional diagnosis methods incur high time and cost. Deep learning methods based on fMRI and EEG have improved the efficiency of the mental disorder detection process. However, the cost of the equipment and trained staff are generally huge. Moreover, most systems are only trained for a specific mental disorder and are not general-purpose. Recently, physiological studies have shown that there are some speech and facial-related symptoms in a few mental disorders (e.g., depression and ADHD). In this paper, we focus on the emotional expression features of mental disorders and introduce a multimodal mental disorder diagnosis system based on audio-visual information input. Our proposed system is based on spatial-temporal attention networks and innovative uses a less computationally intensive pre-train audio recognition network to fine-tune the video recognition module for better results. We also apply the unified system for multiple mental disorders (ADHD and depression) for the first time. The proposed system achieves over 80% accuracy on the real multimodal ADHD dataset and achieves state-of-the-art results on the depression dataset AVEC 2014.","","978-1-7377497-6-9","10.23919/FUSION59988.2024.10706499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10706499","mental disorder;machine learning;depression;ADHD;multimodal","Deep learning;Costs;Mental disorders;Medical services;Functional magnetic resonance imaging;Depression;Feature extraction;Electroencephalography;Physiology;Data models","","","","35","","11 Oct 2024","","","IEEE","IEEE Conferences"
"EEG signal analysis using deep learning: A systematic literature review","G. Amrani; A. Adadi; M. Berrada; Z. Souirti; S. Boujraf","National School of Applied Sciences, Laboratory of Artificial Intelligence, Data Science and Emerging Systems, Fez, Morocco; ISIC Research Team of High School of Technology, LMMI Laboratory, Moulay Ismail University, Meknes, Morocco; National School of Applied Sciences, Laboratory of Artificial Intelligence, Data Science and Emerging Systems, Fez, Morocco; Faculty of Medicine and Pharmacy Neurology Department, Clinical Neurosciences Laboratory, Sleep Center Hassan II University Hospital, Fez, Morocco; Clinical Neurosciences Laboratory Department of Biophysics and Clinical MRI Methods, Faculty of Medicine and Pharmacy Department of Radiology and Clinical Imaging, Hassan II University Hospital, Fez, Morocco",2021 Fifth International Conference On Intelligent Computing in Data Sciences (ICDS),"1 Dec 2021","2021","","","1","8","Objective: Electroencephalography (EEG) is very crucial for understanding the dynamic healthy and pathological complex processes in the brain. However, the manual analysis of the EEG signal is very complex, time-consuming, and depends on the expertise and experience of the users. Hence, nowadays research is conducted on automated EEG signal analysis using artificial intelligence and computer-aided technologies. This would allow fast and highly accurate results. The goal of this paper is to provide an extensive review of the EEG signal analysis using deep learning (DL).Methods: This systematic literature review of EEG processing using Deep Learning (DL) was achieved on Web of Science, PubMed, and Science Direct databases, resulting in 403 identified papers. All collected studies were analyzed based on main disorders studied, type of tasks performed, data source, stages of analysis, and DL architecture.Results: DL in EEG processing is promising in various research applications. It covered the common neurological disorders diagnosis such as epilepsy, movement disorder, depression, schizophrenia, autism, alcohol use, attention, memory, sleep, pain, etc. The main tasks covered by the included studies are detection and classification. The average range of data sources utilized by the included studies is 127 subjects with an EEG recording a total duration of 458 hours. In fact, we identified the use of a plethora of DL architecture for EEG analysis. 57% of papers used Convolutional Neural Networks (CNNs), whereas Recurrent Neural Networks (RNNs) were the architecture choice of about 12% of papers. Combinations of CNNs and Long Short-Term Memory (LSTM) were used in 13% of studies. Generative Adversarial Networks (GAN) and Autoencoder (AEs) were used in 5% and 4% of papers respectively. Restricted Boltzmann Machine (RBMs), Deep Belief Networks (DBNs), and other hybrid architectures appeared in 1% of studies.Conclusion: This systematic review showed that DL is a powerful tool to process, analyze, and interpret EEG data without requiring extraction steps. These intelligent models can allow self-learning from the training data. On the other hand, DL models need a lot of data to learn, while suffering from a lack of confidence due to their black-box nature. Hence, studies on transfer learning and Explainable Artificial Intelligence (XAI) could help in solving such issues. Big Data, Cloud Computing, the Internet of Things (IoT), and closed-loop technology can also help DL-based systems in achieving fast, and accurate processing of EEG recordings.","","978-1-6654-4238-1","10.1109/ICDS53782.2021.9626707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9626707","Deep learning;Electroencephalography;EEG;Machine Learning;Systematic Literature Review","Deep learning;Systematics;Computational modeling;Bibliographies;Computer architecture;Brain modeling;Electroencephalography","","21","","48","IEEE","1 Dec 2021","","","IEEE","IEEE Conferences"
"Optimizing Emotion Classification from EEG Signals: A Comparative Analysis of Optimization Techniques on the DEAP Dataset","J. Broker; K. Shah; H. Shah; A. Jawale; R. Prabhu","Department of Information and Technology, Narsee Monjee College of Commerce and Economics, Mumbai, India; Department of Information and Technology, Narsee Monjee College of Commerce and Economics, Mumbai, India; Department of Information and Technology, Narsee Monjee College of Commerce and Economics, Mumbai, India; Department of Information and Technology, Narsee Monjee College of Commerce and Economics, Mumbai, India; Department of Information and Technology, Narsee Monjee College of Commerce and Economics, Mumbai, India",2024 11th International Conference on Computing for Sustainable Global Development (INDIACom),"18 Apr 2024","2024","","","651","656","Electroencephalogram (EEG) signals for emotion classification have gained significant attention in recent times due to its implicit applications in varied fields, including human-computer interaction, affective computing, and substantiated counseling sessions. This study set out to explore the effectiveness of convolutional neural networks (CNNs) in classifying emotions using the DEAP dataset, a publicly available repository of EEG recordings and corresponding emotional annotations by experimenting with different optimizers and loss functions, like “Adamax” and “binary_crossentropy,”, etc. By carefully manipulating these optimizers, the study aims to examine and determine the optimal combination with the highest classification accuracy. The findings contribute valuable insights into fine-tuning CNN models for emotion classification based on hyperparameters, paving the way for more robust and effective applications such as personalized diagnosis for counseling, stress-busting techniques and so on. The promising result of this research shows that the “Adamax” optimizer outperforms other optimizers by 82.98 % of the accuracy of classification.","","978-93-80544-51-9","10.23919/INDIACom61295.2024.10498633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10498633","Convolutional Neural Network;DEAP dataset;EEG;Emotion Classification;HCI;Hyperparameters;Loss Functions;Machine Learning;Optimizers;Real-time Monitoring","Employee welfare;Electric potential;Brain modeling;Electroencephalography;Real-time systems;Hardware;Recording","","2","","16","","18 Apr 2024","","","IEEE","IEEE Conferences"
"A New Skeletal Representation Based on Gait for Depression Detection","H. Lu; W. Shao; E. Ngai; X. Hu; B. Hu","Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Gansu Provincial Key Laboratory of Wearable Computing, School of Information Science and Engineering, Lanzhou University, Lanzhou, China; Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Gansu Provincial Key Laboratory of Wearable Computing, School of Information Science and Engineering, Lanzhou University, Lanzhou, China","2020 IEEE International Conference on E-health Networking, Application & Services (HEALTHCOM)","14 Apr 2021","2021","","","1","6","As the challenge of depression problems increases today, it is important to effective and timely detect for patients' treatments and depression prevention. Current methods of automated depression diagnosis depend almost entirely on audio, video, and Electroencephalogram (EEG) etc. In this paper, we propose a novel method to detect depression using gait data that is collected by Kinect camera. Its key components include a camera rectification method and a rigid-body representation of the human body. The camera rectification method achieves the purpose of improving data processing accuracy by changing the camera angle. The rigid-body representation can not only improve the robustness of detecting depression patients with noisy input, but also can reduce the classification time. We evaluate our method on the depression gait dataset in postgraduate students. The proposed method has an outstanding performance in classic machine learning algorithms, and the best accuracy can achieve 88.89%. Our solution provides a new method for automatic depression detection (ADD) that has exciting implications in clinical theory and practice, and has the advantages of high accuracy, inexpensive, low time cost, and no-contact.","","978-1-7281-6267-6","10.1109/HEALTHCOM49281.2021.9399002","National Key Research and Development Program of China(grant numbers:2019YFA0706200); National Natural Science Foundation of China(grant numbers:61632014,61627808,61210010); National Basic Research Program of China(grant numbers:2014CB744600); Beijing Municipal Science & Technology Commission(grant numbers:Z171100000117005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9399002","Depression;Gait;Kinect;Rigid-body representation","Tools;Depression;Cameras;Data processing;Robustness;Real-time systems;Kinetic theory","","11","","34","IEEE","14 Apr 2021","","","IEEE","IEEE Conferences"
"Brainwave Analysis in Virtual Reality Based Emotional Regulation Training","Y. Wu; X. Yang; Y. Li; H. Li; W. Yang","Department of Electrical and Computer Engineering, Purdue University Northwest, Hammond, USA; Department of Electrical and Computer Engineering, Purdue University Northwest, Hammond, USA; Institute of Biomedical Engineering, Shanghai University, Shanghai, China; Institute of Biomedical Engineering, Shanghai University, Shanghai, China; Institute of Biomedical Engineering, Shanghai University, Shanghai, China",2018 International Conference on Computational Science and Computational Intelligence (CSCI),"2 Jan 2020","2018","","","691","696","Emotion regulation is how people manage their emotions especially moderate negative emotions such as anxiety, anger, and frustration. Having proper emotion regulation skills is critical to health, academic achievement, and work performance. In order to facilitate participants to manage emotions, we are developing a series of training programs by using HTC© ViveTM headset and Neuracle. The HTC Vive is to improve immersion in presence to lead to more effective training, and the Neuracle is using Electroencephalography (EEG) techniques for reading user's brainwave signals. In this paper, we focused on analyzing if emotion, which was reflected in brainwave signals, had changes when participants were exposed to positive/negative stimuli. The testing results indicated that there were noticeable changes in brainwave signals to stimuli. Therefore, it is reasonable to use brainwave signals as real-time input in our game development for improve emotion regulation skills in the future.","","978-1-7281-1360-9","10.1109/CSCI46756.2018.00139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947781","emotional regulation, electroencephalography, virtual reality","Electroencephalography;Regulation;Games;Forestry;Virtual reality;Training;Animals","","4","","19","IEEE","2 Jan 2020","","","IEEE","IEEE Conferences"
"The red and blue rooms affect to brain activity, cardiovascular activity, emotion and saliva hormone in women","W. Sroykham; T. Promraksa; J. Wongsathikun; Y. Wongsawat","Department of Biomedical Engineering, Mahidol University, Nakornpathom, THAILAND; Faculty of Physical Therapy, Mahidol University, Nakornpathom, THAILAND; Department of Biomedical Engineering, Mahidol University, Nakornpathom, THAILAND; Department of Biomedical Engineering Faculty of Engineering, Mahidol University Nakompathom, THAILAND",The 7th 2014 Biomedical Engineering International Conference,"22 Jan 2015","2014","","","1","5","The color and light have effect on physiology, psychology, cognitive performance and hormone production in the human. In this paper, we aim to study red and blue color with their effect on brain activity, cardiovascular activity, emotion and saliva hormone. Each participant was testing in red and blue room. Participant was measure the EEG, ECG, SpO2, pulse rate, saliva hormone (melatonin, cortisol, testosterone, progesterone, estradiol and DHEAS), and emotion. The results showed that red room regulates the tension, anger, vigor and confusion moods which stimulate significant increasing of the pulse rate and SpO2 and cortisol levels but blue room regulates the depression and fatigue. The brain activity of high beta wave (25–30 Hz) was high at the occipital lobe and little high at frontal lobe in red room but the blue room was high at frontal lobes only. The coherence of high beta wave was not difference in both rooms. The Gonadal and melatonin hormone were not clearly changing in red and blue room.","","978-1-4799-6801-5","10.1109/BMEiCON.2014.7017432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7017432","Red color;Blue color;Brain activity;Cardiovascular activity;Emotion;melatonin;cortisol;testosterone;progesterone;estradiol and DHEAS","Biochemistry;Artificial neural networks","","2","","12","IEEE","22 Jan 2015","","","IEEE","IEEE Conferences"
"Study of Indian Classical Ragas Structure and its Influence on Human Body for Music Therapy","A. A. Bardekar; A. A. Gurjar","Department of Information Technology, Sipna College of Engineering and Technology, Amravati, (M.S), India; Department of Electronics & Telecommunication, Sipna College of Engineering and Technology, Amravati, (M.S), India",2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology (iCATccT),"27 Apr 2017","2016","","","119","123","Before some decades, ancient Indian classical musical maestros affirmed that, ragas influences emotions of human being by changing the resonance of human body. Some ragas like darbari kanada, khamaj and pooriya are found to help in defusing mental tension, particularly in the case of hysterics. Raga malhar Pacifies anger, excessive mental, excitement & mental instability, Raga jaijaivanti have also been pound effective in curing mental disorders and calming the mind. Although it is require to verify this raga correlation systematically. By survey, it has been seen that no schemes have demonstrated yet. In the light of above discussion, the proposed research presented in this paper is aimed to discover the science behind phonetics of raga and its effects on nerve system. This research is one step to explore scientifically the ancient way of alternative medicine i.e. raga therapy, which is a need of the day since current advances in technology and rising workload on human being is accompanied by stress. This research focuses on to study the influence of Indian classical ragas structure on human body while person is listening and experiencing an emotion in it by capturing EEG signals. The brainwave signals database will be collected and analyze. This research work addresses these objectives and aims to present a strong case which will help medical practitioners like psychiatrist, to treat patient by injecting music stimulus.","","978-1-5090-2399-8","10.1109/ICATCCT.2016.7911976","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7911976","Music therapy;Emotion;raga and emotions;EEG;Brainwave Signals","Music;Mood;Electroencephalography;Brain;Frequency measurement;Medical treatment","","12","","21","IEEE","27 Apr 2017","","","IEEE","IEEE Conferences"
"Data Encoding Visualization Based Cognitive Emotion Recognition with AC-GAN Applied for Denoising","J. -L. Qiu; W. -Y. Zhao",Shanghai Jiao Tong University; Shanghai Jiao Tong University,2018 IEEE 17th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),"7 Oct 2018","2018","","","222","227","Emotion is a subjective, conscious experience when people facing internal or external stimuli. This paper addresses the problem that affective computing is difficult to be put into real-world practical fields intuitively, such as emotion disease diagnosis and so on, due to the non-intuitive data representation. In view of the fact that people's ability to understand two-dimensional images is much higher than that of one-dimensional data, we use Markov Transition Fields to visualize time series signals. MTF images represent the first order Markov transition probability along one dimension and temporal dependency along the other. Besides, with the limitation of experimental equipment and individual differences among volunteers, noise is inevitable. We apply AC-GAN to remove noisy pixels within high dimension and acquire high resolution images before making classification. Then we use Tiled Convolutional Neural Networks on 2 real world datasets to learn high-level features from MTF images. The classification results of our approach are competitive with the state-of-the-art approach. This method makes the visualization based emotion recognition become possible, which is beneficial for the application of cognitive robots or in the medical fields, such as depression and other psychological problems diagnosis, and can help doctors and patients understand the condition more intuitively.","","978-1-5386-3360-1","10.1109/ICCI-CC.2018.8482097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8482097","Emotion Recognition;EEG;Markov Transition Fields;AC-GAN;Tiled CNN","Electroencephalography;Feature extraction;Time series analysis;Markov processes;Task analysis;Speech recognition;Training","","3","","37","IEEE","7 Oct 2018","","","IEEE","IEEE Conferences"
"EEG graph analysis for identification of ex-combatants: A machine learning approach","A. Quintero-Zea; M. R. Calvache; S. T. Orrego; F. Vargas-Bonilla; N. T. Orrego; J. D. López","Universidad de Antioquia, Medellin, CO; SISTEMIC, Universidad de Antioquia (UDEA), Medellín, Colombia; Mental Health Group, University of Antioquia (UDEA), Medellín, Colombia; SISTEMIC, Universidad de Antioquia (UDEA), Medellín, Colombia; Faculty of Medicine, University of Antioquia (UDEA), Medellín, Colombia; SISTEMIC, Universidad de Antioquia (UDEA), Medellín, Colombia",2016 IEEE Latin American Conference on Computational Intelligence (LA-CCI),"27 Mar 2017","2016","","","1","6","Emotional processing of ex-combatants is affected by chronic exposure to violent events. For a successful reintegration into society, it is necessary to discriminate their brain responses from civilian people, as a first stage to develop treatment strategies. This paper presents a comparative analysis between a Multilayer Perceptron Neural Network and a Fuzzy C-Means classifier to differentiate ex-combatant subjects from civilian controls using graph-based functional connectivity networks calculated from scalp EEG recordings. EEG data were acquired while participants performed an adaptation of a Dual Valence Task, a well-known experimental task commonly used to analyze emotional processing. We obtained up to 80%of accuracy with both proposed algorithms. These results are comparable with other approaches reported in the literature. Together with conductual tasks, the computarized techniques proposed in this paper provide a decision support system to psychologists for determining the level of exposure to the conflict of the ex-combatants, and consequently a tool for their posterior treatment.","","978-1-5090-5105-2","10.1109/LA-CCI.2016.7885706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7885706","Artificial Neural Networks;Ex-combatants;Functional Connectivity;Fuzzy Clustering;Graph Theory;Scalp EEG","Standards;Electroencephalography;Feature extraction;Neural networks;Electrodes;Scalp;Correlation","","","","21","IEEE","27 Mar 2017","","","IEEE","IEEE Conferences"
