"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Bimodal Physiological Emotion Recognition Using Information Contrastive Learning","B. Xing; Y. Xue; H. Chang","School of Biological Science and Medical Engineering, Southeast University, Nanjing, China; School of Biological Science and Medical Engineering, Southeast University, Nanjing, China; School of Information Science and Engineering, Southeast University, Nanjing, China",2023 International Conference on Engineering Education and Information Technology (EEIT),"2 Apr 2024","2023","","","36","40","Recently, several methods have been developed to enhance the performance of bimodal physiological emotion recognition. However, these methods have overlooked the need to identify common features related to emotions and to address the modality discrepancy. To address these issues, we propose a novel method called information contrastive learning (InfoCon), which extracts common features across different modalities and ensures that the extracted common features are highly related to emotions, thereby reducing the modality gap. We have compared the performance of InfoCon with state-of-the-art approaches on two public datasets, SEED-IV (EEG, eye movement) and MPED (EEG, GSR, RSP, ECG). Our results have shown that InfoCon achieves the best recognition accuracy of 92.86% on the SEED-IV dataset and promising results on the MPED dataset for all three protocols. Furthermore, we have visualized the features before and after the InfoCon transformation on the SEED-IV dataset and observed that the transformed features are more discriminative between different emotions. Overall, our proposed method provides a new approach for bimodal physiological emotion recognition by identifying common features and reducing the modality gap.","","979-8-3503-2684-0","10.1109/EEIT58928.2023.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10483392","Bimodal physiological Emotion Recognition;Contrastive learning;Common features","Emotion recognition;Visualization;Protocols;Self-supervised learning;Feature extraction;Physiology;Electroencephalography","","","","22","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"A Pursuit of Affective Computing System of EEG Multi-leads Time-Frequency Analysis and Multi-scale Entropy Fusion","X. Wu; W. Shi; C. -H. Yeh","School of Information and Electronics, Beijing Institution of Technology, Beijing, China; School of Information and Electronics, Beijing Institution of Technology, Beijing, China; School of Information and Electronics, Beijing Institution of Technology, Beijing, China","2024 IEEE International Conference on Signal, Information and Data Processing (ICSIDP)","12 Feb 2025","2024","","","1","6","Precise electrophysiological feature fusion plays an important role in Brain-Computer Interaction technology. Geared to the critical demands of affective computing, this paper discusses the synergic effect among multiple encephalic regions and diverse emotions based on datasets of the human electroencephalogram (EEG). Based on the database of 14-leads EEG signals of 23 healthy subjects whose emotions are evoked by watching a video clip, we reconcile time-frequency analysis, power spectrum analysis, and multi-scale entropy analysis methods to collect multi-dimensional feature indexes from 5 EEG frequency bands for fusion comparison under 3 different emotion categories and 9 subcategories. Then we summarize the classification basis and carry out verification with statistical significance analysis. It is found that the sampling entropy of the stimuli state is gradually higher than that of the baseline state with the increase of frequency, and the indexes of the 3 kinds of emotion categories or 9 kinds of emotion subcategories are generally significantly different, which could provide an important basis for emotion recognition, and to untangling the time-frequency dynamics of EEG energy and entropy under varying emotions.","","979-8-3315-1566-9","10.1109/ICSIDP62679.2024.10868874","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10868874","affective computing;time-frequency analysis;EEG;multi-scale entropy;ANOVA","Time-frequency analysis;Emotion recognition;Affective computing;Databases;Feature extraction;Entropy;Electroencephalography;Regulation;Indexes;Spectral analysis","","","","16","IEEE","12 Feb 2025","","","IEEE","IEEE Conferences"
"Adaptive Emotional Information Retrieval From EEG Signals in the Time-Frequency Domain","P. C. Petrantonakis; L. J. Hadjileontiadis","Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece",IEEE Transactions on Signal Processing,"12 Apr 2012","2012","60","5","2604","2616","This paper aims at developing adaptive methods for electroencephalogram (EEG) signal segmentation in the time-frequency domain, in order to effectively retrieve the emotion-related information within the EEG recordings. Using the multidimensional directed information analysis supported by the frontal brain asymmetry in the case of emotional reaction, a criterion, namely asymmetry index , is used to realize the proposed segmentation processes that take into account both the time and frequency (in the empirical mode decomposition domain) emotionally related EEG components. The efficiency of the -based “emotional” filters was justified through an extensive classification process, using higher-order crossings and cross-correlation as feature-vector extraction techniques and a support vector machine classifier for six different classification scenarios in the valence/arousal space. This resulted in mean classification rates from 64.17% up to 82.91% in a user-independent base, revealing the potential of establishing such a filtering for reliable EEG-based emotion recognition systems.","1941-0476","","10.1109/TSP.2012.2187647","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6151844","Electroencephalogram (EEG);emotion recognition (ER);empirical mode decomposition;frontal brain asymmetry;multidimensional directed information","Electroencephalography;Feature extraction;Time frequency analysis;Time series analysis;Indexes;Correlation","","73","","34","IEEE","13 Feb 2012","","","IEEE","IEEE Journals"
"The Effects of Word Priming on Emotion Classification from Neurological Signals","C. Schmitz; T. Sweet; D. E. Thompson","Electrical and Computer Engineering Department, Kansas State University, KS, USA; Electrical and Computer Engineering Department, Kansas State University, KS, USA; Electrical and Computer Engineering Department, Kansas State University, KS, USA",2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"8 Sep 2022","2022","","","410","413","Affective states play an important role in human behavior and decision-making. In recent years, several affective brain-computer interface (aBCI) studies have focused on developing an emotion classifier based on elicited emotions within the user. However, it is difficult to achieve consistency in elicited emotions across populations, which can lead to dataset imbalances. The experimental design presented in this paper seeks to avoid consistency issues by asking the participant to classify the emotion portrayed in images of facial expressions, rather than their own emotions. Priming is also a common technique used in psychology studies that is known to influence emotional perception. To improve participant accuracy, we investigated matching and mis-matched word priming for the facial expression images. Electro-encephalogram (EEG) data were used to generate images fed into a classifier based on the Big Transfer model, BiT-M R101x1. The primed images resulted in higher classification accuracy overall. Further, by building different classifier models for both mis-matched primed images and matching primed images, we were able to achieve classification accuracies above 90%. We also provided the classifier with the true labels of the photographs instead of the labels generated by the participants and achieved similar results. The experimental paradigm of measuring brain activity during the emotional classification of another individual provides consistently high, balanced classification accuracies.","2694-0604","978-1-7281-2782-8","10.1109/EMBC48229.2022.9871624","National Science Foundation(grant numbers:1910526); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9871624","","Emotion recognition;Sociology;Decision making;Psychology;Image representation;Brain modeling;Particle measurements","Brain-Computer Interfaces;Emotions;Humans;Motor Activity;Research Design","","","12","IEEE","8 Sep 2022","","","IEEE","IEEE Conferences"
"Emotion Recognition using Electroencephalography in Response to High Dynamic Range Videos","M. Riaz; M. Majid; J. Mir","Department of Computer Engineering, University of Engineering and Technology, Taxila, Pakistan; Department of Computer Engineering, University of Engineering and Technology, Taxila, Pakistan; Department of Electrical Engineering, Univerity of Engineering and Technology, Taxila, Pakistan",2021 International Conference on Information Technology (ICIT),"26 Jul 2021","2021","","","565","570","Emotions are the human's internal feelings that result in physiological and physical changes influencing behaviour and thought. Emotion recognition is critical in affective computing for user modelling and human-computer interaction. Previously, user's emotional states have been recognized by measuring physiological activities in response to various audiovisual standard dynamic range (SDR) emotional stimuli. High dynamic range (HDR) content provides a better visual and immersive experience than SDR stimuli due to more brightness, enhanced contrast, and saturated colors. However, the impact of HDR multimedia on emotion elicitation and recognition has not been studied yet. In this paper, four audio-visual HDR stimuli were selected that evoke discrete emotions in each quadrant of the arousal-valence plane. Electroencephalography (EEG) signals of 27 subjects were recorded while watching HDR stimuli using a commercially available Emotiv Insight headset. Time-domain features from 5 channels of EEG signals are extracted and selected to classify emotions in two arousal and valence states using a support vector machine (SVM) classifier. Classification accuracies of 80.55% and 70.37% are achieved for arousal and valence, respectively. Our findings show that HDR videos can act as powerful stimuli for emotion recognition.","","978-1-6654-2870-5","10.1109/ICIT52682.2021.9491662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9491662","Emotion recognition;high dynamic range;multimedia;emotion classification;EEG","Support vector machines;Emotion recognition;Visualization;Dynamic range;Feature extraction;Electroencephalography;Physiology","","3","","27","IEEE","26 Jul 2021","","","IEEE","IEEE Conferences"
"An Efficient LSTM Network for Emotion Recognition From Multichannel EEG Signals","X. Du; C. Ma; G. Zhang; J. Li; Y. -K. Lai; G. Zhao; X. Deng; Y. -J. Liu; H. Wang","Beijing Key Laboratory of Human Computer Interactions, Institute of Software, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, China; Department of Computer Science and Technology, BNRist, MOE-Key Laboratory of Pervasive Computing, Tsinghua University, Beijing, China; Beijing Key Laboratory of Human Computer Interactions, Institute of Software, Chinese Academy of Sciences, Beijing, China; School of Computer Science and Informatics, Cardiff University, Cardiff, Wales, U.K.; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, China; Beijing Key Laboratory of Human Computer Interactions, Institute of Software, Chinese Academy of Sciences, Beijing, China; Department of Computer Science and Technology, BNRist, MOE-Key Laboratory of Pervasive Computing, Tsinghua University, Beijing, China; State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Affective Computing,"2 Sep 2022","2022","13","3","1528","1540","Most previous EEG-based emotion recognition methods studied hand-crafted EEG features extracted from different electrodes. In this article, we study the relation among different EEG electrodes and propose a deep learning method to automatically extract the spatial features that characterize the functional relation between EEG signals at different electrodes. Our proposed deep model is called ATtention-based LSTM with Domain Discriminator (ATDD-LSTM), a model based on Long Short-Term Memory (LSTM) for emotion recognition that can characterize nonlinear relations among EEG signals of different electrodes. To achieve state-of-the-art emotion recognition performance, the architecture of ATDD-LSTM has two distinguishing characteristics: (1) By applying the attention mechanism to the feature vectors produced by LSTM, ATDD-LSTM automatically selects suitable EEG channels for emotion recognition, which makes the learned model concentrate on the emotion related channels in response to a given emotion; (2) To minimize the significant feature distribution shift between different sessions and/or subjects, ATDD-LSTM uses a domain discriminator to modify the data representation space and generate domain-invariant features. We evaluate the proposed ATDD-LSTM model on three public EEG emotional databases (DEAP, SEED and CMEED) for emotion recognition. The experimental results demonstrate that our ATDD-LSTM model achieves superior performance on subject-dependent (for the same subject), subject-independent (for different subjects) and cross-session (for the same subject) evaluation.","1949-3045","","10.1109/TAFFC.2020.3013711","National Key Research and Development Program of China(grant numbers:2016YFB1001200); National Natural Science Foundation of China(grant numbers:U1736220,61725204,61872346); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9154557","Emotion recognition;multichannel EEG;LSTM;attention mechanism;domain adaptation","Electroencephalography;Feature extraction;Brain modeling;Emotion recognition;Electrodes;Data models;Frequency-domain analysis","","167","","60","IEEE","3 Aug 2020","","","IEEE","IEEE Journals"
"Emotion Dictionary Learning With Modality Attentions for Mixed Emotion Exploration","F. Liu; P. Yang; Y. Shu; F. Yan; G. Zhang; Y. -J. Liu","Department of Computer Science and Technology, and MOE-Key Laboratory of Pervasive Computing, Tsinghua University, Beijing, China; Department of Computer Science and Technology, and MOE-Key Laboratory of Pervasive Computing, Tsinghua University, Beijing, China; Department of Computer Science and Technology, and MOE-Key Laboratory of Pervasive Computing, Tsinghua University, Beijing, China; School of Computer Science and Technology, Changchun University of Science and Technology, Changchun, China; Institute for Visualisation and Interactive Systems, University of Stuttgart, Stuttgart, Germany; Department of Computer Science and Technology, and MOE-Key Laboratory of Pervasive Computing, Tsinghua University, Beijing, China",IEEE Transactions on Affective Computing,"5 Sep 2024","2024","15","3","1289","1302","Most existing multi-modal emotion recognition studies are targeted at a classification task that aims to assign a specific emotion category to a combination of several heterogeneous input data, including multimedia signals and physiological signals. A growing number of recent psychological evidence suggests that different discrete emotions may co-exist at the same time, which promotes the development of mixed-emotion recognition to identify a mixture of basic emotions. In this work, we focus on a challenging situation where both positive and negative emotions are presented simultaneously, and propose a multi-modal mixed emotion recognition framework, namely EmotionDict. The key characteristics of our EmotionDict include the following. (1) Inspired by the psychological evidence that such a mixed state can be represented by combinations of basic emotions, we address mixed emotion recognition as a label distribution learning task. An emotion dictionary has been designed to disentangle the mixed emotion representations into a weighted sum of a set of basic emotion elements in a shared latent space and their corresponding weights. (2) We incorporate physiological and overt behavioral multi-modal signals, including electroencephalogram (EEG), peripheral physiological signals, and facial videos, which directly display the subjective emotions. These modalities have diverse characteristics given that they are related to the central or peripheral nervous system, and the motor cortex. (3) We further design auxiliary tasks to learn modality attentions for modality integration. Experiments on two datasets show that our method outperforms existing state-of-the-art approaches on mixed-emotion recognition.","1949-3045","","10.1109/TAFFC.2023.3334520","National Key R&D Program of China(grant numbers:2022ZD0117900); National Natural Science Foundation of China(grant numbers:62332019,U2336214); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10323171","Emotion distribution learning;mixed emotion;modality attention;multi-modal","Emotion recognition;Physiology;Task analysis;Brain modeling;Electroencephalography;Dictionaries;Visualization","","2","","67","IEEE","20 Nov 2023","","","IEEE","IEEE Journals"
"Causal Graph Convolutional Neural Network for Emotion Recognition","W. Kong; M. Qiu; M. Li; X. Jin; L. Zhu","College of Computer Science, Hangzhou Dianzi University, Hangzhou, China; College of Computer Science, Hangzhou Dianzi University, Hangzhou, China; College of Computer Science, Hangzhou Dianzi University, Hangzhou, China; College of Computer Science, Hangzhou Dianzi University, Hangzhou, China; College of Computer Science, Hangzhou Dianzi University, Hangzhou, China",IEEE Transactions on Cognitive and Developmental Systems,"14 Dec 2023","2023","15","4","1686","1693","Graph convolutional neural network (GCNN)-based methods have been widely used in electroencephalogram (EEG)-related works due to their advantages of considering the symmetrical connections of brain regions. However, the current GCNN-based methods do not fully explore other correlations between EEG channels. Many studies have proved that definite causal connections exist between brain regions. Therefore, this article proposes a causal GCNN (CGCNN) using the Granger causality (GC) test to calculate interchannel interactions. First, we consider causal relations between EEG channels and construct an asymmetric causal graph with direction. Then, we adopt depthwise separable convolution to extract emotional features from multichannel EEG signals. Experiments carried out on SEED and SEED-IV show that CGCNN has the ability to represent the causal information flow in different emotional states, and improve the classification accuracy to 93.36% on SEED and 75.48% on SEED-IV, respectively. The results outperform other existing methods, indicating that GC is more effective in revealing the correlations between EEG channels in emotion recognition.","2379-8939","","10.1109/TCDS.2022.3175538","National Key Research and Development Program of China(grant numbers:2017YFE0116800); National Natural Science Foundation of China(grant numbers:U20B2074,U1909202); Science and Technology Program of Zhejiang Province(grant numbers:2018C04012); Key Laboratory of Brain Machine Collaborative Intelligence of Zhejiang Province(grant numbers:2020E10010); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9776518","Electroencephalogram (EEG) signal;emotion recognition;Granger causality (GC);graph convolutional neural network (GCNN)","Electroencephalography;Brain modeling;Feature extraction;Emotion recognition;Convolutional neural networks;Predictive models;Graph neural networks","","21","","36","IEEE","17 May 2022","","","IEEE","IEEE Journals"
"Multimodal Emotion Classification Method and Analysis of Brain Functional Connectivity Networks","X. Sun; X. Zheng; T. Li; Y. Li; L. Cui","School of Information Science and Engineering, Shandong Normal University, Shandong, China; School of Information Science and Engineering, Shandong Normal University, Shandong, China; Faculty of Education, Shandong Normal University, Shandong, China; Key Laboratory of TCM Data Cloud Service in Universities of Shandong, Shandong Management University, Shandong, China; Joint SDU-NTU Centre for Artificial Intelligence Research (C-FAIR), Shandong University, Shandong, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"26 Jul 2022","2022","30","","2022","2031","Since multimodal emotion classification in different human states has rarely been studied, this paper explores the emotional mechanisms of the brain functional connectivity networks after emotional stimulation. We devise a multimodal emotion classification method fusing a brain functional connectivity network based on electroencephalography (EEG) and eye gaze (ECFCEG) to study emotional mechanisms. First, the nonlinear phase lag index (PLI) and phase-locked value (PLV) are calculated to construct the multiband brain functional connectivity networks, which are then converted into binary brain networks, and the seven features of the binary brain networks are extracted. At the same time, the features of the eye gaze signals are extracted. Then, a fusion algorithm called kernel canonical correlation analysis, based on feature level and randomization (FRKCCA), is executed for feature-level fusion (FLF) of brain functional connectivity networks and eye gaze. Finally, support vector machines (SVMs) are utilized to classify positive and negative emotions in multiple frequency bands with single modal features and multimodal features. The experimental results demonstrate that multimodal complementary representation properties can effectively improve the accuracy of emotion classification, achieving a classification accuracy of 91.32±1.81%. The classification accuracy of pupil diameter in the valence dimension is higher than that of additional features. In addition, the average emotion classification effect of the valence dimension is preferable to that of arousal. Our findings demonstrate that the brain functional connectivity networks of the right brain exhibit a deficiency. In particular, the information processing ability of the right temporal (RT) and right posterior (RP) regions is weak in the low frequency after emotional stimulation; Conversely, phase synchronization of the brain functional connectivity networks based on PLI is stronger than that of PLV.","1558-0210","","10.1109/TNSRE.2022.3192533","Natural Science Foundation of Shandong Province(grant numbers:ZR2020LZH008,ZR2021MF118,ZR2019MF071); Shandong Provincial Key Research and Development Program (Major Scientific and Technological Innovation Project)(grant numbers:2021CXGC010506,2021SFGC0104); National Nature Science Foundation of China(grant numbers:91846205); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9833538","Eye gaze;brain functional connectivity network;multimodal feature fusion;emotion classification","Feature extraction;Electroencephalography;Physiology;Time-frequency analysis;Frequency conversion;Wavelet coefficients;Pupils","Arousal;Brain;Electroencephalography;Emotions;Humans;Support Vector Machine","7","","51","CCBY","20 Jul 2022","","","IEEE","IEEE Journals"
"A Hierarchical Cross-Modal Spatial Fusion Network for Multimodal Emotion Recognition","M. Xu; T. Shi; H. Zhang; Z. Liu; X. He","Department of Automation, Tsinghua University, Beijing, P. R. China; Shenzhen ZNV Technology Company Ltd, Shenzhen, P. R. China; Shenzhen ZNV Technology Company Ltd, Shenzhen, P. R. China; Department of Automation, Tsinghua University, Beijing, P. R. China; Department of Automation, Tsinghua University, Beijing, P. R. China",IEEE Transactions on Artificial Intelligence,"30 Apr 2025","2025","6","5","1429","1438","Recent advancements in emotion recognition research based on physiological data have been notable. However, existing multimodal methods often overlook the interrelations between various modalities, such as video and electroencephalography (EEG) data, in emotion recognition. In this article, a feature fusion-based hierarchical cross-modal spatial fusion network (HCSFNet) is proposed that effectively integrates EEG and video features. By designing an EEG feature extraction network based on 1-D convolution and a video feature extraction network based on 3-D convolution, corresponding modality features are thoroughly extracted. To promote sufficient interaction between the two modalities, a hierarchical cross-modal coordinated attention module is proposed in this article. Additionally, to enhance the network's perceptual ability for emotion-related features, a multiscale spatial pyramid pooling module is also designed. Meanwhile, a self-distillation method is introduced, which enhances the performance while reducing the number of parameters in the network. The HCSFNet achieved an accuracy of 97.78% on the valence–arousal dimension of the Database for Emotion Analysis using Physiological Signals (DEAP) dataset, and it also obtained an accuracy of 60.59% on the MAHNOB-human-computer interaction (HCI) dataset, reaching the state-of-the-art level.","2691-4581","","10.1109/TAI.2024.3523250","Beijing Natural Science Foundation(grant numbers:L241016); National Natural Science Foundation of China(grant numbers:62473223,62163012); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10820048","Attention;cross modal;Database for Emotion Analysis using Physiological Signals (DEAP);emotion recognition;multimodal;self-distillation","Electroencephalography;Feature extraction;Emotion recognition;Convolution;Accuracy;Brain modeling;Three-dimensional displays;Artificial intelligence;Physiology;Transformers","","","","61","IEEE","1 Jan 2025","","","IEEE","IEEE Journals"
"EEG-Based Cross-Subject Emotion Recognition Using Sparse Bayesian Learning with Enhanced Covariance Alignment","W. Wang; F. Qi; W. Huang; Y. Li; Z. Yu; W. Wu","School of Automation Science and Engineering, South China University of Technology, Guangzhou, China; School of Internet Finance and Information Engineering, Guangdong University of Finance, Guangzhou, Guangdong, China; School of Automation Science and Engineering, South China University of Technology, Guangzhou, China; School of Automation Science and Engineering, South China University of Technology, Guangzhou, China; School of Automation Science and Engineering, South China University of Technology, Guangzhou, China; Songjiang Hospital and Songjiang Research Institute, Shanghai Key Laboratory of Emotions and Affective Disorders, Shanghai Jiao Tong University School of Medicine, Shanghai, China",IEEE Transactions on Affective Computing,"","2024","PP","99","1","16","EEG (Electroencephalography)-based emotion recognition has emerged as a crucial area of research due to its potential applications in mental health, brain-computer interfaces (BCIs), and affective computing. However, the inherent variability in EEG signals across individuals, coupled with limited dataset sizes, significantly hinders the development of robust and generalizable emotion recognition models. To overcome these challenges, we propose the Sparse Bayesian Learning with Enhanced Covariance Alignment (SBLECA) algorithm. SBLECA formulates cross-subject emotion recognition as an end-to-end decoding problem, integrating spatiotemporal filtering and classification within a sparse Bayesian learning (SBL) framework. Crucially, SBLECA incorporates a novel covariance alignment technique to mitigate inter-subject variability in EEG patterns. Rigorous evaluations on two publicly available emotion datasets demonstrate that SBLECA consistently outperforms state-of-the-art methods. Furthermore, SBLECA offers valuable insights into the neural correlates of emotion through interpretable visualizations of learned spatial and temporal filters. SBLECA holds promise as a valuable EEG decoding tool to advance the development and translation of neurotechnologies and biomarkers for brain disorders. Code is available at https://github.com/EEGdecoding/Code-SBLECA.","1949-3045","","10.1109/TAFFC.2024.3497897","National Natural Science Foundation of China(grant numbers:62276102,62376098); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753003","emotion recognition;electroencephalography (EEG);sparse Bayesian learning;covariance alignment;transfer learning","Electroencephalography;Emotion recognition;Feature extraction;Decoding;Brain modeling;Spatiotemporal phenomena;Filters;Classification algorithms;Bayes methods;Affective computing","","","","","IEEE","14 Nov 2024","","","IEEE","IEEE Early Access Articles"
"Multimodal Emotion Recognition Based on EEG and EOG Signals Evoked by the Video-Odor Stimuli","M. Wu; W. Teng; C. Fan; S. Pei; P. Li; G. Pei; T. Li; W. Liang; Z. Lv","Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Zhejiang Laboratory, Institute of Artificial Intelligence, Hangzhou, China; Zhejiang Laboratory, Institute of Artificial Intelligence, Hangzhou, China; Google Inc., Mountain View, CA, USA; Zhejiang Laboratory, Institute of Artificial Intelligence, Hangzhou, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"20 Sep 2024","2024","32","","3496","3505","Affective data is the basis of emotion recognition, which is mainly acquired through extrinsic elicitation. To investigate the enhancing effects of multi-sensory stimuli on emotion elicitation and emotion recognition, we designed an experimental paradigm involving visual, auditory, and olfactory senses. A multimodal emotional dataset (OVPD-II) that employed the video-only or video-odor patterns as the stimuli materials, and recorded the electroencephalogram (EEG) and electrooculogram (EOG) signals, was created. The feedback results reported by subjects after each trial demonstrated that the video-odor pattern outperformed the video-only pattern in evoking individuals’ emotions. To further validate the efficiency of the video-odor pattern, the transformer was employed to perform the emotion recognition task, where the highest accuracy reached 86.65% (66.12%) for EEG (EOG) modality with the video-odor pattern, which improved by 1.42% (3.43%) compared with the video-only pattern. What’s more, the hybrid fusion (HF) method combined with the transformer and joint training was developed to improve the performance of the emotion recognition task, which achieved classify accuracies of 89.50% and 88.47% for the video-odor and video-only patterns, respectively.","1558-0210","","10.1109/TNSRE.2024.3457580","National Natural Science Foundation of China(grant numbers:62476004); Excellent Youth Foundation of Anhui Scientific Committee(grant numbers:2208085J05); National Key Research and Development Program of China(grant numbers:2021ZD0201502); Special Fund for Key Program of Science and Technology of Anhui Province(grant numbers:202203a07020008); Natural Science Foundation of Anhui Province(grant numbers:2108085MF207); Open Research Projects of Zhejiang Laboratory(grant numbers:2021KH0AB06); Open Projects Program of National Laboratory of Pattern Recognition(grant numbers:202200014); Open Fund Project of Key Laboratory of Civil Aviation Flight Technology and Flight Safety(grant numbers:FZ2022KF15); Cloud Ginger XR-1(grant numbers:FZ2022KF15); Cloud Ginger(grant numbers:XR-1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10672559","Electroencephalogram (EEG);electrooculogram (EOG);emotion recognition;video-odor stimuli;multi-modal fusion","Electroencephalography;Videos;Emotion recognition;Electrooculography;Physiology;Feature extraction;Electrodes","Humans;Electroencephalography;Emotions;Male;Female;Young Adult;Electrooculography;Adult;Odorants;Algorithms;Video Recording;Photic Stimulation;Reproducibility of Results;Healthy Volunteers","2","","45","CCBYNCND","10 Sep 2024","","","IEEE","IEEE Journals"
"Multi-Output Regression for Integrated Prediction of Valence and Arousal in EEG-Based Emotion Recognition","H. Choi; C. Woo; J. Kong; B. H. Kim","Dept. Electrical and Computer Engineering, Inha University, Incheon, Republic of Korea; Dept. Electrical and Computer Engineering, Inha University, Incheon, Republic of Korea; Dept. Computer Engineering, Inha University, Incheon, Republic of Korea; Dept. Artificial Intelligence, Inha University, Incheon, Republic of Korea",2024 12th International Winter Conference on Brain-Computer Interface (BCI),"2 Apr 2024","2024","","","1","6","Previous research in electroencephalogram (EEG)– based emotion recognition has assumed valence and arousal as independent dimensions and derived results using separate classification models for each. Our study aims to introduce multi- output regression to continuously predict the correlated valence and arousal. We compared the prediction performance of a total of three models: Single-output Regression, Multi-output Regression, and Multi-output Regression with a Chain structure. The analysis yielded the following results: 1) The performance of multi-output and single-output was similar, but the multi-output method is more useful as it can produce multiple outputs at once. 2) Predictions and actuals for valence and arousal were similar. Furthermore, considering that human emotions are not constant during certain intervals, it can provide insights close to the ground truth for understanding changes in emotional states.","2572-7672","979-8-3503-0943-0","10.1109/BCI60775.2024.10480527","Inha University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10480527","Multi-output Regression;Emotion Recognition;EEG;Valence;Arousal","Emotion recognition;Predictive models;Brain modeling;Market research;Electroencephalography;Brain-computer interfaces;Mirrors","","1","","22","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Feature Extraction of EEG Signals and Classification Using FCM","S. A. M. Aris; M. N. Taib; S. Lias; N. Sulaiman","Razak School of Engineering, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi MARA, Selangor Darul Ehsan, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi MARA, Selangor Darul Ehsan, Malaysia; Faculty of Electrical Engineering, Universiti Teknologi MARA, Selangor Darul Ehsan, Malaysia",2011 UkSim 13th International Conference on Computer Modelling and Simulation,"21 Apr 2011","2011","","","54","58","EEG data were collected between two conditions, relax wakefulness (close-eyes) and non-relax (IQ test). Data segmentation and linear regression model is used to extract the EEG features and to obtain the slope and the mean relative power from 43 participants. All of the data were then normalized and classified using Fuzzy C-Means (FCM) clustering. Results shown that there are different of activities exist in the EEG which proved that the feature extraction using linear regression model manage to discern between two different brain behaviors.","","978-1-61284-705-4","10.1109/UKSIM.2011.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5754207","EEG;Linear Regression Technique;FCM","Electroencephalography;Feature extraction;Linear regression;Brain modeling;Humans;Emotion recognition","","13","","24","IEEE","21 Apr 2011","","","IEEE","IEEE Conferences"
