"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Decoding of motor imagery movements from EEG signals using SpiNNaker neuromorphic hardware","Z. Tayeb; E. Erçelik; J. Conradt","Department of Electrical and Computer Engineering, Center of Competence Neuroengineering, Germany; Department of Electrical and Computer Engineering, Center of Competence Neuroengineering, Germany; Department of Electrical and Computer Engineering, Center of Competence Neuroengineering, Germany",2017 8th International IEEE/EMBS Conference on Neural Engineering (NER),"14 Aug 2017","2017","","","263","266","Non-invasive brain machine interfaces (BMIs) on motor imagery movements have been widely studied and used for many years to take advantage of the intuitive link between imagined motor tasks and natural actions. En route to future technical applications of neuromorphic computing, a major current challenge lies in the identification and implementation of brain inspired algorithms to decode recorded signals. Neuromorphic computing is believed to allow real-time implementation of large scale spiking models for processing and computation in non-invasive BMIs. Taking inspiration from the olfactory system of insects, we advance and implement a novel approach to decode and predict imaginary movements from electroencephalogram (EEG) signals. We use a spiking neural network implemented on SpiNNaker (4 chip, 64 cores) neuromorphic hardware. Our work provides a proof of concept for a successful implementation of a functional spiking neural network for decoding two motor imagery (MI) movements on the SpiNNaker system. The approach can be extended to classify more complex MI movements on larger SpiNNaker systems.","1948-3554","978-1-5090-4603-4","10.1109/NER.2017.8008341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8008341","","Neurons;Electroencephalography;Biological neural networks;Brain modeling;Sociology;Statistics;Neuromorphics","","8","","12","IEEE","14 Aug 2017","","","IEEE","IEEE Conferences"
"Comparison of different EEG signal analysis techniques for an offline lower limb motor imagery brain-computer interface","M. Ortiz; M. Rodriguez-Ugarte; E. Iáez; J. M. Azorín","Brain-Machine Interface Systems Lab of the Miguel Hernández University of Elche Av. de la Universidad S/N, 03202, Spain; Brain-Machine Interface Systems Lab of the Miguel Hernández University of Elche Av. de la Universidad S/N, 03202, Spain; Brain-Machine Interface Systems Lab of the Miguel Hernández University of Elche Av. de la Universidad S/N, 03202, Spain; Brain-Machine Interface Systems Lab of the Miguel Hernández University of Elche Av. de la Universidad S/N, 03202, Spain",2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"28 Oct 2018","2018","","","203","206","The use of motion assistance devices improves the rehabilitation process of patients that have motor disabilities. In the case these devices are controlled by brain-machine interfaces, the rehabilitation process can be improved due to neuroplasticity. However, in the case of lower limb rehabilitation, the limited accuracy of the control algorithms is a serious difficulty to overcome. In this research, different EEG signal's processing techniques, based on motor imagery, are tested for a brain-computer interface in an offline scenario, in order to detect the limitations of the models previous to its realtime implementation. The results reveal that motor imagery is very dependent on the subject and that Stockwell Transform provides the best accuracy among the models tested.","1558-4615","978-1-5386-3646-6","10.1109/EMBC.2018.8512256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8512256","","Electroencephalography;Electrodes;Transforms;Brain-computer interfaces;Spatial filters;Support vector machines;Task analysis","Algorithms;Brain-Computer Interfaces;Electroencephalography;Humans;Imagery, Psychotherapy;Imagination;Lower Extremity;Neuronal Plasticity;Signal Processing, Computer-Assisted","6","","19","IEEE","28 Oct 2018","","","IEEE","IEEE Conferences"
"Asynchronous brain-computer interface with foot motor imagery","M. Sun; H. Akiyoshi; T. Igasaki; N. Murayama","Department of Information Technology on Human and Environmental Science Graduate School of Science and Technology, Kumamoto University, Kumamoto, Japan; Department of Information Technology on Human and Environmental Science Graduate School of Science and Technology, Kumamoto University, Kumamoto, Japan; Department of Information Technology on Human and Environmental Science Graduate School of Science and Technology, Kumamoto University, Kumamoto, Japan; Department of Information Technology on Human and Environmental Science Graduate School of Science and Technology, Kumamoto University, Kumamoto, Japan",2013 ICME International Conference on Complex Medical Engineering,"27 Jun 2013","2013","","","191","196","Electrophysiological studies on brain-computer interface (BCI) have shown that event-related desynchronization (ERD) and event-related synchronization (ERS) in a and β bands are connected with actual hand movement and motor imagery. However, how they related to actual foot movement and motor imagery are largely unclear. This study aimed to investigate the power modulation in a and β bands for right and left actual foot movements and motor imageries to determine whether these EEG features are applicable for BCI. Eight healthy, righthanded volunteers participated in the experiment. EEG data were recorded while each subject moved the left or right foot or imagined doing so. As a result, a band power on Cz did not show distinguishing features among the actual motor tasks, motor imagery tasks, or the no performance task. However, the observed difference in the degree of increment in the change rate of β band power (β-ERS) after tasks may be meaningful enough to recognize actual foot movement and that motor imagery. The results also confirm that there was no distinction between left and right foot and no laterality in the foot task. In conclusion, β-ERS on Cz after imagining foot tapping can be considered to be applicable for BCI control.","","978-1-4673-2971-2","10.1109/ICCME.2013.6548237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6548237","electroencephalogram (EEG);brain-computer interface (BeI);motor imagery;event-related desynchronization (ERD);event-related synchronization (ERS)","Foot;Electroencephalography;Visualization;Analysis of variance;Modulation;Synchronization;Feature extraction","","1","","12","IEEE","27 Jun 2013","","","IEEE","IEEE Conferences"
"PolyCosGraph: A Privacy-Preserving Cancelable EEG Biometric System","M. Wang; S. Wang; J. Hu","School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Mathematical Sciences, La Trobe University, Bundoora, VIC, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia",IEEE Transactions on Dependable and Secure Computing,"31 Aug 2023","2023","20","5","4258","4272","Recent findings confirm that biometric templates derived from electroencephalography (EEG) signals contain sensitive information about registered users, such as age, gender, cognitive ability, mental status and health information. Existing privacy-preserving methods such as hash function and fuzzy commitment are not cancelable, where raw biometric features are vulnerable to hill-climbing attacks. To address this issue, we propose the PolyCosGraph, a system based on Polynomial transformation embedding Cosine functions with Graph features of EEG signals, which is a privacy-preserving and cancelable template design that protects EEG features and system security against multiple attacks. In addition, a template corrupting process is designed to further enhance the security of the system, and a corresponding matching algorithm is developed. Even when the transformed template is compromised, attackers cannot retrieve raw EEG features and the compromised template can be revoked. The proposed system achieves the authentication performance of 1.49% EER with a resting state protocol, 0.68% EER with a motor imagery task, and 0.46% EER under a watching movie condition, which is equivalent to that in the non-encrypted domain. Security analysis demonstrates that our system is resistant to attacks via record multiplicity, preimage attacks, hill-climbing attacks, second attacks and brute force attacks.","1941-0018","","10.1109/TDSC.2022.3218782","Australian Research Council(grant numbers:DP200103207,DP190103660,LP180100663); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9935312","EEG biometrics;authentication;cancelable template;privacy-preserving","Electroencephalography;Biometrics (access control);Feature extraction;Protocols;Brain modeling;Biological system modeling;Authentication","","6","","48","CCBY","2 Nov 2022","","","IEEE","IEEE Journals"
"EEG-based BMI using Multi-Class Motor Imagery for Bionic Arm","A. C. Subrata; M. Agus Riyadi; T. Prakoso","Dept. of Electrical Engineering, Universitas Diponegoro, Semarang, Indonesia; Dept. of Electrical Engineering, Universitas Diponegoro, Semarang, Indonesia; Dept. of Electrical Engineering, Universitas Diponegoro, Semarang, Indonesia","2020 3rd International Conference on Mechanical, Electronics, Computer, and Industrial Technology (MECnIT)","14 Aug 2020","2020","","","255","260","One of the rehabilitation methods developed to help people with physical disabilities, especially patients with disabilities of the upper-limb arm, to do Activities of Daily Living (ADL) is the Bionic arm. The commonly used bionic arm control method is utilizing residual muscle motor neurons. However, the problem arises in patients with upper elbow amputation, limited residual muscle, muscle cells damaged or not growing again which causes the arm to not be able to give enough signals. The electrical activity of the brain recorded using electroencephalography (EEG) can be utilized for bionic arm control. The movement of grasping an object to fulfill ADL is a complex movement, so a system that is able to overcome these needs is needed. The Brain-Machine Interface (BMI) with Motor Imagery (MI) on a bionic arm multiclass control system based on Fast Fourier Transform (FFT) and Support Vector Machine (SVM) is described and discussed in this article. The system built can handle complex movements grasping various objects and evaluated for use with long pauses. The experiment results show good SVM-FFT performance when implemented on a real bionic arm. The use of Additional Movement (AM) increases classification success by up to 20%. On the other hand, this system is able to handle usage even though it has been rested in a few minutes.","","978-1-7281-7403-7","10.1109/MECnIT48290.2020.9166652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9166652","Electroencephalograph (EEG);Brain-Machine Interface;Motor Imagery;Support Vector Machine (SVM);Fast Fourier Transform (FFT);Bionic Arm","","","11","","29","IEEE","14 Aug 2020","","","IEEE","IEEE Conferences"
"Shrinkage estimator based common spatial pattern for multi-class motor imagery classification by hybrid classifier","M. E. Sharbaf; A. Fallah; S. Rashidi","Faculty of Biomedical Engineering, Amirkabir University of Technology, Tehran, Iran; Faculty of Biomedical Engineering, Amirkabir University of Technology, Tehran, Iran; Faculty of Biomedical Engineering, Science and Research branch, Tehran, Iran",2017 3rd International Conference on Pattern Recognition and Image Analysis (IPRIA),"20 Jul 2017","2017","","","26","31","Motor imagery BCI is a system that is very useful to help people with disabilities who can't move their limbs. These systems use brain activity patterns that are made from motor imagery without actual movement. In this paper, we proposed enhanced One Versus One (OVO) structure to classify EEG-based multi-class motor imagery signals. Also, shrinkage estimator based Common Spatial Pattern (CSP) is used to overcome disadvantages of conventional CSP. Shrinkage estimator is a procedure to estimate covariance matrix that regularizes CSP versus overfitting. The results of four-class classification of BCI competition IV dataset 2a, show that the performance is improved to 0.61 kappa score.","","978-1-5090-6454-0","10.1109/PRIA.2017.7983059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7983059","BCI;motor imagery;OVO;shrinkage estimator;multi-class","Feature extraction;Covariance matrices;Electroencephalography;Mathematical model;Filter banks;Estimation;Finite impulse response filters","","6","","29","IEEE","20 Jul 2017","","","IEEE","IEEE Conferences"
"Spatial Filter Bank based on Probabilistic Common Spatial Pattern in Motor Imagery BCI systems","A. Zarei; F. Ghassemi","Biomedical Engineering Department, AUT, Tehran, Iran; Biomedical Engineering Department, AUT, Tehran, Iran",2016 23rd Iranian Conference on Biomedical Engineering and 2016 1st International Iranian Conference on Biomedical Engineering (ICBME),"6 Apr 2017","2016","","","79","83","Recently, Motor Imagery (MI) based on Brain Computer Interface (BCI) systems have been noticed for neuro-rehabilitation methods. The challenging key is to correct detection of MI tasks. Probabilistic Common Spatial Pattern (P-CSP) is the most recent and efficient method for discriminating two classes of electroencephalogram (EEG) from Motor Imagery (MI) Task. P-CSP resolves the overfitting which is the main issue of spatial filters. The accuracy of true detection tasks is related to some initial values, like the number of sources. In this paper, we generate a feature set by extracted features of each unique filter and select discriminant features by sparse dictionary learning method. Optimal sparse regularization parameter is selected by cross-validation on training data and the maximum accuracy with the corresponding parameter is reported for each subject. The performance of the proposed method is evaluated on publicly available BCI Competition IV dataset 2a to detect two pair classes. Our results have been compared with P-CSP, by sweeping the Best number of source and using automatic selection methods. The results show that sparse features selection from feature set outperforms the existing P-CSP in terms of classification accuracy, and reduces the computational time of selecting the best number of the sources by sparse selection.","","978-1-5090-3452-9","10.1109/ICBME.2016.7890933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890933","EEG;Brain-Computer Interface;Probabilistic Common Spatial Pattern;Sparse Feature Selection","Feature extraction;Electroencephalography;Spatial filters;Correlation;Probabilistic logic;Filter banks;Brain modeling","","","","18","IEEE","6 Apr 2017","","","IEEE","IEEE Conferences"
"EEG feature extraction and classification in multiclass multiuser motor imagery brain computer interface u sing Bayesian Network and ANN","G. S. Sagee; S. Hema","Department of Electronics and Communication Engineering, LBS Institute of Technology for Women, Thiruvananthapuram, India; Department of Electronics and Communication Engineering, LBS Institute of Technology for Women, Thiruvananthapuram, India","2017 International Conference on Intelligent Computing, Instrumentation and Control Technologies (ICICICT)","23 Apr 2018","2017","","","938","943","Brain Computer Interface (BCI) is a direct communication channel between a trained human brain and an external device. For people who are paralysed, BCI acts as an interface to control and regulate external devices and replaces their lost motor functionality, using brain activity alone. A motor imagery BCI translates a person's imagination about a movement into control signals which in turn controls the intended device. For this, the EEG signals that are produced according to the motor imaging need to be processed and analysed using various signal processing algorithms. During a motor activity, only the sensorimotor rhythms, which are the μ and β rhythms, get activated. Wavelet decomposition, which could provide both frequency and time localization, is employed to extract the sensorimotor rhythms. Since different brain regions are dependent during an activity, the correlation between the EEG channels must also be considered during the extraction of features. For this, Bayesian Network approach is used to obtain the maximum probable channels during each motor activity. Most of the BCI systems are subject specific systems. The proposed system uses Artificial Neural Network for feature classification and is a multi-user BCI with increased accuracy, which can be an adaptive system for multiple users.","","978-1-5090-6106-8","10.1109/ICICICT1.2017.8342691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8342691","Artificial Neural Network;Bayesian Network;Brain Computer Interface;Naive Bayes classifier;Wavelet Decomposition","Electroencephalography;Feature extraction;Task analysis;Bayes methods;Wavelet transforms;Brain-computer interfaces;Artificial neural networks","","17","","10","IEEE","23 Apr 2018","","","IEEE","IEEE Conferences"
"Statistical Wavelets With Harmony Search- Based Optimal Feature Selection of EEG Signals for Motor Imagery Classification","S. Mohdiwale; M. Sahu; G. R. Sinha; V. Bhateja","Department of Information Technology, National Institute of Technology at Raipur, Raipur, India; Department of Information Technology, National Institute of Technology at Raipur, Raipur, India; Myanmar Institute of Information Technology, Mandalay, Myanmar; Department of Electronics and Communication Engineering, Shri Ramswaroop Memorial Group of Professional Colleges (SRMGPC), Lucknow, India",IEEE Sensors Journal,"30 Jun 2021","2021","21","13","14263","14271","Brain Computer Interface (BCI) does not only help people of physical disability but also being used popularly in several other applications. Motor Imagery (MI) classification is one of the major contributions in BCI which works on segment of EEG signal within particular frequency band. Herein, feature selection plays important role in obtaining good classification results. In this article, Beta and Gamma frequency are considered with Statistical DWT (SDWT) based features for classification of EEG signals (MI classification) for patient monitoring, assistance healthcare services and daily living activities. Harmony search algorithm of feature selection is used to obtain the optimal feature set for classification of MI. The results show that frequency centric SDWT achieves average accuracy of 92.49% for weighted KNN (K-Nearest Neighbour) method. Comparison of accuracies before and after feature selection portrays that feature selection with harmony search improves the performance of proposed MI classification.","1558-1748","","10.1109/JSEN.2020.3026172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9204669","Brain computer interface;EEG;motor imagery;wavelet transform;optimal feature selection;harmony search optimization","Feature extraction;Task analysis;Electroencephalography;Optimization;Discrete wavelet transforms;Time-frequency analysis;Brain-computer interfaces","","18","","46","IEEE","23 Sep 2020","","","IEEE","IEEE Journals"
"Dynamic Bayesian Networks for EEG motor imagery feature extraction","B. Elasuty; S. Eldawlatly","School of Communication and Information Technology, Nile University, Giza, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt",2015 7th International IEEE/EMBS Conference on Neural Engineering (NER),"2 Jul 2015","2015","","","170","173","Dynamic Bayesian Networks (DBNs) are efficient graphical tools that could be used to detect causal relationships in multivariate systems. Here, we utilize DBNs to infer causality among electroencephalography (EEG) electrodes during a motor imagery task. We inferred the causal relationships between EEG electrodes during each of right and left hands imagery movements from 9 different subjects. We demonstrate how using the inferred connectivity as a feature enhances the discrimination among right and left hands imagery movements compared to using traditional band power features. Our analysis reveals a distinctive connectivity pattern manifested by an increase in the number of incoming connections to the right hemisphere motor area compared to the left hemisphere during right hand imagery movements. This pattern is reversed during left hand imagery movements.","1948-3554","978-1-4673-6389-1","10.1109/NER.2015.7146587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7146587","","Electrodes;Electroencephalography;Accuracy;Feature extraction;Bayes methods;Kernel;Support vector machines","","9","","16","IEEE","2 Jul 2015","","","IEEE","IEEE Conferences"
"MSVTNet: Multi-Scale Vision Transformer Neural Network for EEG-Based Motor Imagery Decoding","K. Liu; T. Yang; Z. Yu; W. Yi; H. Yu; G. Wang; W. Wu","School of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China; College of Automation Science and Engineering, South China University of Technology, Guangzhou, China; Beijing Machine and Equipment Institute, Beijing, China; School of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing Key Laboratory of Computational Intelligence, Chongqing University of Posts and Telecommunications, Chongqing, China; Songjiang Hospital and Songjiang Research Institute, Shanghai Key Laboratory of Emotions and Affective Disorders, Shanghai Jiao Tong University School of Medicine, Shanghai, China",IEEE Journal of Biomedical and Health Informatics,"5 Dec 2024","2024","28","12","7126","7137","Object: Transformer-based neural networks have been applied to the electroencephalography (EEG) decoding for motor imagery (MI). However, most networks focus on applying the self-attention mechanism to extract global temporal information, while the cross-frequency coupling features between different frequencies have been neglected. Additionally, effectively integrating different neural networks poses challenges for the advanced design of decoding algorithms. Methods: This study proposes a novel end-to-end Multi-Scale Vision Transformer Neural Network (MSVTNet) for MI-EEG classification. MSVTNet first extracts local spatio-temporal features at different filtered scales through convolutional neural networks (CNNs). Then, these features are concatenated along the feature dimension to form local multi-scale spatio-temporal feature tokens. Finally, Transformers are utilized to capture cross-scale interaction information and global temporal correlations, providing more distinguishable feature embeddings for classification. Moreover, auxiliary branch loss is leveraged for intermediate supervision to ensure the effective integration of CNNs and Transformers. Results: The performance of MSVTNet was assessed through subject-dependent (session-dependent and session-independent) and subject-independent experiments on three MI datasets, i.e., the BCI competition IV 2a, 2b and OpenBMI datasets. The experimental results demonstrate that MSVTNet achieves state-of-the-art performance in all analyses. Conclusion: MSVTNet shows superiority and robustness in enhancing MI decoding performance.","2168-2208","","10.1109/JBHI.2024.3450753","STI 2030(grant numbers:2022ZD0211700); National Natural Science Foundation of China(grant numbers:62221005,61836003,62136002); Natural Science Foundation of Chongqing(grant numbers:CSTB2022NSCQ-MSX0291,cstc2022ycjh-bgzxm0004); HangNao Found for Young Scholars; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10652246","Brain-computer interface (BCI);electroencephalography (EEG);motor imagery;convolutional neural network;transformer","Feature extraction;Transformers;Decoding;Electroencephalography;Convolution;Data mining;Kernel","Electroencephalography;Humans;Neural Networks, Computer;Signal Processing, Computer-Assisted;Imagination;Brain-Computer Interfaces;Adult;Algorithms;Male;Young Adult;Female","2","","42","IEEE","27 Aug 2024","","","IEEE","IEEE Journals"
"A motor imagery based brain-computer interface system via swarm-optimized fuzzy integral and its application","S. -L. Wu; Y. -T. Liu; Kuang-Pen Chou; Y. -Y. Lin; Jie Lu; Guangquan Zhang; Chun-Hsiang Chuang; Wen-Chieh Lin; C. -T. Lin","Brain Research Center; Brain Research Center; Institute of Computer Science and Engineering; Electronic Systems Research Division, National Chung-Shan Institute of Science and Technology (NCSIST), Taoyuan, Taiwan; Faculty of Engineering and Information Technology University of Technology Sydney, Sydney, Australia; Faculty of Engineering and Information Technology University of Technology Sydney, Sydney, Australia; Faculty of Engineering and Information Technology University of Technology Sydney, Sydney, Australia; Department of Computer Science, National Chiao-Tung University, Hsinchu, Taiwan; Brain Research Center",2016 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),"10 Nov 2016","2016","","","2495","2500","A brain-computer interface (BCI) system provides a convenient means of communication between the human brain and a computer, which is applied not only to healthy people but also for people that suffer from motor neuron diseases (MNDs). Motor imagery (MI) is one well-known basis for designing Electroencephalography (EEG)-based real-life BCI systems. However, EEG signals are often contaminated with severe noise and various uncertainties, imprecise and incomplete information streams. Therefore, this study proposes spectrum ensemble based on swam-optimized fuzzy integral for integrating decisions from sub-band classifiers that are established by a sub-band common spatial pattern (SBCSP) method. Firstly, the SBCSP effectively extracts features from EEG signals, and thereby the multiple linear discriminant analysis (MLDA) is employed during a MI classification task. Subsequently, particle swarm optimization (PSO) is used to regulate the subject-specific parameters for assigning optimal confidence levels for classifiers used in the fuzzy integral during the fuzzy fusion stage of the proposed system. Moreover, BCI systems usually tend to have complex architectures, be bulky in size, and require time-consuming processing. To overcome this drawback, a wireless and wearable EEG measurement system is investigated in this study. Finally, in our experimental result, the proposed system is found to produce significant improvement in terms of the receiver operating characteristic (ROC) curve. Furthermore, we demonstrate that a robotic arm can be reliably controlled using the proposed BCI system. This paper presents novel insights regarding the possibility of using the proposed MI-based BCI system in real-life applications.","","978-1-5090-0626-7","10.1109/FUZZ-IEEE.2016.7738007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738007","Brain-computer interface (BCI);Motor imagery (MI);Electroencephalography (EEG);Fuzzy integral;Particle swarm optimization (PSO)","Electroencephalography;Feature extraction;Wireless sensor networks;Wireless communication;Electrodes;Particle swarm optimization;Microcontrollers","","4","","24","IEEE","10 Nov 2016","","","IEEE","IEEE Conferences"
"An Approach to EEG based BCI for Motor Imagery using Explainable Transfer Learning","Ž. Rohutná; R. Vargic","Faculty of Electrical Engineering and Information Technology, Slovak University of Technology, Bratislava, Slovakia; Faculty of Electrical Engineering and Information Technology, Slovak University of Technology, Bratislava, Slovakia","2023 30th International Conference on Systems, Signals and Image Processing (IWSSIP)","18 Jul 2023","2023","","","1","5","In this contribution we investigate possibilities of using neural network classification methods for EEG based BCI. We focus on image-based feature representation. The time-frequency based representation and its selected variants along with bi-spectrum were used. Set of more experiments including performance comparison with KNN and more feature mappings is provided. The explainability analysis for the neural networks approach is provided along with corresponding findings.","2157-8702","979-8-3503-3729-7","10.1109/IWSSIP58668.2023.10180298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10180298","Brain-computer interface;Motor imagery;Bispectrum;Explainable neural networks;Transfer learning","Time-frequency analysis;Transfer learning;Feature extraction;Electroencephalography;Brain-computer interfaces;Biological neural networks;Faces","","","","12","IEEE","18 Jul 2023","","","IEEE","IEEE Conferences"
"Enhancing EEG Motor Imagery Time Point Signal Classification through Reinforcement Learning and Graph Neural Networks","H. W. Aung; J. J. Li; Y. An; S. W. Su","Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia",2024 International Conference on Machine Learning and Applications (ICMLA),"4 Mar 2025","2024","","","130","135","Brain-Computer Interfaces (BCIs) rely on accurately decoding electroencephalography (EEG) motor imagery (MI) signals for effective device control. Graph Neural Networks (GNNs) outperform Convolutional Neural Networks (CNNs) in this regard, by leveraging the spatial relationships between EEG electrodes through adjacency matrices. The EEG_GLT-Net framework, featuring the state-of-the-art EEG_GLT adjacency matrix method, has notably enhanced EEG MI signal classification, evidenced by an average accuracy of 83.95% across 20 subjects on the PhysioNet dataset. This significantly exceeds the 76.10% accuracy rate achieved using the Pearson Correlation Coefficient (PCC) method within the same framework. In this research, we advance the field by applying a Reinforcement Learning (RL) approach to the classification of EEG MI signals. Our innovative method empowers the RL agent, enabling not only the classification of EEG MI data points with higher accuracy, but effective identification of EEG MI data points that are less distinct. We present the EEG_RL-Net, an enhancement of the EEG_GLT-Net framework. The EEG_RL-Net model showcases exceptional classification performance, achieving an unprecedented average accuracy of 95.36% across 20 subjects within 18.20 milliseconds. This model illustrates the transformative effect of the RL in EEG MI real time point classification.","1946-0759","979-8-3503-7488-9","10.1109/ICMLA61862.2024.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10903481","Brain-Computer Interfaces (BCIs);Electroencephalograph Motor Imagery (EEG MI);Reinforcement Learning (RL);Spectral Graph Convolutional Neural Networks (GCNs)","Accuracy;Pattern classification;Reinforcement learning;Motors;Brain modeling;Electroencephalography;Real-time systems;Graph neural networks;Brain-computer interfaces;Convolutional neural networks","","","","34","IEEE","4 Mar 2025","","","IEEE","IEEE Conferences"
"Motor Imagery Events Classification by Utilizing Covariance and Correlation Matrices Generated from Electroencephalogram Signals","S. Mendi; S. Arica","Electrical and Electronic Engineering Faculty of Engineering, Cukurova University, Adana, Turkey; Electrical and Electronic Engineering Faculty of Engineering, Cukurova University, Adana, Turkey",2024 32nd Signal Processing and Communications Applications Conference (SIU),"23 Jul 2024","2024","","","1","4","The brain-computer interface (BCI) enables a disadvantaged person to communicate with the outside world. Motor imagery (MI) is an important application of BCI that uses EEG (electroencephalogram) signals to capture brain activity while imagine of the movement. This paper uses correlation coefficient and covariance matrices to extract features from EEG signals obtained during motor imagery tasks and classify them using the Feed Forward Neural Network, Naive Bayes Classifier, and Linear Discriminant Analysis Classifier. The four categories of Dataset 2a of BCI Competition IV were examined. The feature obtained from the covariance matrix provided the highest accuracy for all types of classifiers used. The achievement of this study proves its potential use in BCI applications. They could restore paralyzed people's movements, improve the quality of life for people with disabilities, and open up new possibilities for human-computer interaction, such as the virtual world.","2165-0608","979-8-3503-8896-1","10.1109/SIU61531.2024.10600692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10600692","Brain computer interface (BCI);Motor imagery (MI);Correlation;Covariance;Classification;Electroencephalogram (EEG)","Signal processing;Motors;Feature extraction;People with disabilities;Electroencephalography;Brain-computer interfaces;Naive Bayes methods","","","","0","IEEE","23 Jul 2024","","","IEEE","IEEE Conferences"
"Towards Motor Imagery Classification of Finger Tapping by Both Hands for Controlling a Finger-Arm Bionic Robot","S. -H. Yu; Y. -M. Go; H. -Y. Park; S. -J. Lee; M. Lee; J. -H. Jeong","Dept. Computer Science, Chungbuk National University, Cheongju, Republic of Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Republic of Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Republic of Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Republic of Korea; School of Computer Science, Chungbuk National University, Cheongju, Republic of Korea; Dept. Biomedical Software Engineering, The Catholic University of Korea, Bucheon, South Korea",2024 12th International Winter Conference on Brain-Computer Interface (BCI),"2 Apr 2024","2024","","","1","4","In motor imagery, the greatest attention was paid to decoding signals from large muscles. However, there is a missing piece in helping people with finger issues or paralysis. This study investigates the potential advancements in neurorehabilitation by exploring the discriminative capabilities of electroencephalography (EEG) based classification in finger tapping. To improve neurorehabilitation strategies, we performed a comparative analysis of finger tapping classification during motor imagery and execution tasks. Using EEG signals, we employed machine learning and deep learning techniques, including support vector machines (SVM), linear discriminant analysis (LDA) and EEGNet. Our results indicate promising differences in EEG signatures between the two paradigms, with SVM, LDA, and EEGNet demonstrating varying degrees of efficacy in classification. These findings suggest potential implications for customized neurorehabilitation interventions. The study contributes to the affirmative possibility of effective rehabilitation strategies and is of particular relevance for patients with impaired motor function.","2572-7672","979-8-3503-0943-0","10.1109/BCI60775.2024.10480467","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10480467","Electroencephalography;Motor imagery;Finger Tapping;Neurorehabilitation;Machine learning","Support vector machines;Electric potential;Muscles;Motors;Electroencephalography;Neurorehabilitation;Paralysis","","","","20","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
